dataset,feature_set,model_name,transformed_feature,importance,importance_abs,importance_type
overall,promotion_plan_focused,gradient_boosting,premium_action_trial_risk,0.005094643604186342,0.005094643604186342,feature_importances_
overall,promotion_plan_focused,gradient_boosting,payment_device_mobile,0.00405657644414978,0.00405657644414978,feature_importances_
overall,promotion_plan_focused,gradient_boosting,gender_F,0.0036166496011242355,0.0036166496011242355,feature_importances_
overall,promotion_plan_focused,gradient_boosting,stable_2screen_active,0.0028256631844850175,0.0028256631844850175,feature_importances_
overall,promotion_plan_focused,gradient_boosting,discount_sensitive_risk,0.002318694300330698,0.002318694300330698,feature_importances_
overall,promotion_plan_focused,gradient_boosting,promo_x_2screen,0.002218957377355276,0.002218957377355276,feature_importances_
overall,promotion_plan_focused,gradient_boosting,payment_device_ott,0.0018817110862327897,0.0018817110862327897,feature_importances_
overall,promotion_plan_focused,gradient_boosting,max_screen,0.0017715035723806798,0.0017715035723806798,feature_importances_
overall,promotion_plan_focused,gradient_boosting,family_2screen_lifestyle,0.0014035653762525322,0.0014035653762525322,feature_importances_
overall,promotion_plan_focused,gradient_boosting,gender_M,0.0011649036705922158,0.0011649036705922158,feature_importances_
overall,promotion_plan_focused,gradient_boosting,has_watch_obs,0.0008251208329428028,0.0008251208329428028,feature_importances_
overall,promotion_plan_focused,gradient_boosting,screen_4_flag,0.0005447690104133172,0.0005447690104133172,feature_importances_
overall,promotion_plan_focused,gradient_boosting,payment_device_pc,0.0005174350926200666,0.0005174350926200666,feature_importances_
overall,promotion_plan_focused,gradient_boosting,gender_N,0.0002811705897048805,0.0002811705897048805,feature_importances_
overall,promotion_plan_focused,lightgbm,w3_minus_w1_watch_time,2704.0,2704.0,feature_importances_
overall,promotion_plan_focused,lightgbm,front_loaded_ratio,1845.0,1845.0,feature_importances_
overall,promotion_plan_focused,lightgbm,late_ratio,1745.0,1745.0,feature_importances_
overall,promotion_plan_focused,lightgbm,age,970.0,970.0,feature_importances_
overall,promotion_plan_focused,lightgbm,billing_method,749.0,749.0,feature_importances_
overall,promotion_plan_focused,lightgbm,payment_device_android,287.0,287.0,feature_importances_
overall,promotion_plan_focused,lightgbm,is_churn_prevented,255.0,255.0,feature_importances_
overall,promotion_plan_focused,lightgbm,max_screen,239.0,239.0,feature_importances_
overall,promotion_plan_focused,lightgbm,is_promotion,228.0,228.0,feature_importances_
overall,promotion_plan_focused,lightgbm,gender_F,187.0,187.0,feature_importances_
overall,promotion_plan_focused,lightgbm,promo_x_1screen,179.0,179.0,feature_importances_
overall,promotion_plan_focused,lightgbm,gender_M,151.0,151.0,feature_importances_
overall,promotion_plan_focused,lightgbm,payment_device_mobile,150.0,150.0,feature_importances_
overall,promotion_plan_focused,lightgbm,payment_device_pc,141.0,141.0,feature_importances_
overall,promotion_plan_focused,lightgbm,promo_x_4screen,108.0,108.0,feature_importances_
overall,promotion_plan_focused,lightgbm,screen_2_flag,87.0,87.0,feature_importances_
overall,promotion_plan_focused,lightgbm,payment_device_smarttv,67.0,67.0,feature_importances_
overall,promotion_plan_focused,lightgbm,stable_2screen_active,67.0,67.0,feature_importances_
overall,promotion_plan_focused,lightgbm,has_watch_obs,63.0,63.0,feature_importances_
overall,promotion_plan_focused,lightgbm,screen_1_flag,55.0,55.0,feature_importances_
overall,promotion_plan_focused,lightgbm,promo_x_2screen,48.0,48.0,feature_importances_
overall,promotion_plan_focused,lightgbm,family_2screen_lifestyle,41.0,41.0,feature_importances_
overall,promotion_plan_focused,lightgbm,payment_device_ios,37.0,37.0,feature_importances_
overall,promotion_plan_focused,lightgbm,premium_action_trial_risk,35.0,35.0,feature_importances_
overall,promotion_plan_focused,lightgbm,payment_device_ott,23.0,23.0,feature_importances_
overall,promotion_plan_focused,lightgbm,gender_N,21.0,21.0,feature_importances_
overall,promotion_plan_focused,lightgbm,discount_sensitive_risk,9.0,9.0,feature_importances_
overall,promotion_plan_focused,lightgbm,screen_4_flag,9.0,9.0,feature_importances_
overall,promotion_plan_focused,xgboost,promo_x_4screen,0.20428889989852905,0.20428889989852905,feature_importances_
overall,promotion_plan_focused,xgboost,promo_x_1screen,0.0612538680434227,0.0612538680434227,feature_importances_
overall,promotion_plan_focused,xgboost,age,0.05995800718665123,0.05995800718665123,feature_importances_
overall,promotion_plan_focused,xgboost,max_screen,0.056424330919981,0.056424330919981,feature_importances_
overall,promotion_plan_focused,xgboost,is_churn_prevented,0.052229512482881546,0.052229512482881546,feature_importances_
overall,promotion_plan_focused,xgboost,payment_device_ios,0.04708964750170708,0.04708964750170708,feature_importances_
overall,promotion_plan_focused,xgboost,billing_method,0.04619605094194412,0.04619605094194412,feature_importances_
overall,promotion_plan_focused,xgboost,is_promotion,0.04505007714033127,0.04505007714033127,feature_importances_
overall,promotion_plan_focused,xgboost,payment_device_android,0.04276596009731293,0.04276596009731293,feature_importances_
overall,promotion_plan_focused,xgboost,screen_2_flag,0.04079420119524002,0.04079420119524002,feature_importances_
overall,promotion_plan_focused,xgboost,payment_device_smarttv,0.03317280858755112,0.03317280858755112,feature_importances_
overall,promotion_plan_focused,xgboost,has_watch_obs,0.0316762737929821,0.0316762737929821,feature_importances_
overall,promotion_plan_focused,xgboost,payment_device_mobile,0.02607392705976963,0.02607392705976963,feature_importances_
overall,promotion_plan_focused,xgboost,late_ratio,0.022431064397096634,0.022431064397096634,feature_importances_
overall,promotion_plan_focused,xgboost,front_loaded_ratio,0.021246451884508133,0.021246451884508133,feature_importances_
overall,promotion_plan_focused,xgboost,promo_x_2screen,0.020375240594148636,0.020375240594148636,feature_importances_
overall,promotion_plan_focused,xgboost,premium_action_trial_risk,0.01953376643359661,0.01953376643359661,feature_importances_
overall,promotion_plan_focused,xgboost,stable_2screen_active,0.019091129302978516,0.019091129302978516,feature_importances_
overall,promotion_plan_focused,xgboost,w3_minus_w1_watch_time,0.01853514462709427,0.01853514462709427,feature_importances_
overall,promotion_plan_focused,xgboost,gender_F,0.017470886930823326,0.017470886930823326,feature_importances_
overall,promotion_plan_focused,xgboost,gender_M,0.017207538709044456,0.017207538709044456,feature_importances_
overall,promotion_plan_focused,xgboost,payment_device_pc,0.016743453219532967,0.016743453219532967,feature_importances_
overall,promotion_plan_focused,xgboost,family_2screen_lifestyle,0.014888603240251541,0.014888603240251541,feature_importances_
overall,promotion_plan_focused,xgboost,screen_4_flag,0.014199502766132355,0.014199502766132355,feature_importances_
overall,promotion_plan_focused,xgboost,screen_1_flag,0.013986206613481045,0.013986206613481045,feature_importances_
overall,promotion_plan_focused,xgboost,payment_device_ott,0.013743231073021889,0.013743231073021889,feature_importances_
overall,promotion_plan_focused,xgboost,discount_sensitive_risk,0.012947924435138702,0.012947924435138702,feature_importances_
overall,promotion_plan_focused,xgboost,gender_N,0.010626331903040409,0.010626331903040409,feature_importances_
overall,promotion_plan_focused,catboost,age,15.391693880331692,15.391693880331692,feature_importances_
overall,promotion_plan_focused,catboost,w3_minus_w1_watch_time,11.247919290404749,11.247919290404749,feature_importances_
overall,promotion_plan_focused,catboost,billing_method,10.569000896536476,10.569000896536476,feature_importances_
overall,promotion_plan_focused,catboost,front_loaded_ratio,8.643841691054172,8.643841691054172,feature_importances_
overall,promotion_plan_focused,catboost,late_ratio,7.952642558578605,7.952642558578605,feature_importances_
overall,promotion_plan_focused,catboost,is_churn_prevented,6.926609505972811,6.926609505972811,feature_importances_
overall,promotion_plan_focused,catboost,is_promotion,5.766712580837393,5.766712580837393,feature_importances_
overall,promotion_plan_focused,catboost,promo_x_4screen,5.550748176648748,5.550748176648748,feature_importances_
overall,promotion_plan_focused,catboost,max_screen,4.430417788048185,4.430417788048185,feature_importances_
overall,promotion_plan_focused,catboost,payment_device_android,3.8230002330038033,3.8230002330038033,feature_importances_
overall,promotion_plan_focused,catboost,payment_device_smarttv,2.957719660182131,2.957719660182131,feature_importances_
overall,promotion_plan_focused,catboost,payment_device_ios,1.6485953567640725,1.6485953567640725,feature_importances_
overall,promotion_plan_focused,catboost,gender_M,1.6357377465906442,1.6357377465906442,feature_importances_
overall,promotion_plan_focused,catboost,promo_x_1screen,1.5376823698292164,1.5376823698292164,feature_importances_
overall,promotion_plan_focused,catboost,screen_1_flag,1.4480725984386242,1.4480725984386242,feature_importances_
overall,promotion_plan_focused,catboost,stable_2screen_active,1.395184681351532,1.395184681351532,feature_importances_
overall,promotion_plan_focused,catboost,payment_device_mobile,1.193189132716885,1.193189132716885,feature_importances_
overall,promotion_plan_focused,catboost,premium_action_trial_risk,1.061860663587782,1.061860663587782,feature_importances_
overall,promotion_plan_focused,catboost,screen_2_flag,1.0005769798665938,1.0005769798665938,feature_importances_
overall,promotion_plan_focused,catboost,family_2screen_lifestyle,0.9631265892652697,0.9631265892652697,feature_importances_
overall,promotion_plan_focused,catboost,promo_x_2screen,0.9616326515163902,0.9616326515163902,feature_importances_
overall,promotion_plan_focused,catboost,gender_F,0.9484229733283894,0.9484229733283894,feature_importances_
overall,promotion_plan_focused,catboost,screen_4_flag,0.7439159867652101,0.7439159867652101,feature_importances_
overall,promotion_plan_focused,catboost,payment_device_pc,0.7144880731875244,0.7144880731875244,feature_importances_
overall,promotion_plan_focused,catboost,gender_N,0.6177931195234942,0.6177931195234942,feature_importances_
overall,promotion_plan_focused,catboost,discount_sensitive_risk,0.4146431782387338,0.4146431782387338,feature_importances_
overall,promotion_plan_focused,catboost,payment_device_ott,0.31713976867767096,0.31713976867767096,feature_importances_
overall,promotion_plan_focused,catboost,has_watch_obs,0.1376318687531906,0.1376318687531906,feature_importances_
promotion_only,core_reduced,logistic,payment_device_smarttv,0.8808613970250803,0.8808613970250803,coef
promotion_only,core_reduced,logistic,payment_device_pc,-0.3576837449644371,0.3576837449644371,coef
promotion_only,core_reduced,logistic,payment_device_mobile,-0.34527890172762066,0.34527890172762066,coef
promotion_only,core_reduced,logistic,max_screen,-0.24584035185728514,0.24584035185728514,coef
promotion_only,core_reduced,logistic,subscription_days,0.2196487565080712,0.2196487565080712,coef
promotion_only,core_reduced,logistic,is_churn_prevented,0.21908403228924228,0.21908403228924228,coef
promotion_only,core_reduced,logistic,billing_method,-0.15650746472610433,0.15650746472610433,coef
promotion_only,core_reduced,logistic,age,0.15218634533257425,0.15218634533257425,coef
promotion_only,core_reduced,logistic,stable_2screen_active,0.13486067058354742,0.13486067058354742,coef
promotion_only,core_reduced,logistic,payment_device_android,-0.1143936449642157,0.1143936449642157,coef
promotion_only,core_reduced,logistic,payment_device_ott,0.10412344703782786,0.10412344703782786,coef
promotion_only,core_reduced,logistic,gender_M,0.1002701442126105,0.1002701442126105,coef
promotion_only,core_reduced,logistic,premium_action_trial_risk,-0.07579436777034623,0.07579436777034623,coef
promotion_only,core_reduced,logistic,w3_minus_w1_watch_time,-0.07101168434656578,0.07101168434656578,coef
promotion_only,core_reduced,logistic,gender_F,0.06735840819402486,0.06735840819402486,coef
promotion_only,core_reduced,logistic,late_ratio,0.05946581199268907,0.05946581199268907,coef
promotion_only,core_reduced,logistic,max_day_share,-0.04948622427456973,0.04948622427456973,coef
promotion_only,core_reduced,logistic,days_since_last_watch_to_obs_end,0.04067665958723468,0.04067665958723468,coef
promotion_only,core_reduced,logistic,unique_days,-0.03398695894960081,0.03398695894960081,coef
promotion_only,core_reduced,logistic,watch_days_ratio,-0.03398695894959875,0.03398695894959875,coef
promotion_only,core_reduced,logistic,genre_tag_entropy_norm,0.028626977113033702,0.028626977113033702,coef
promotion_only,core_reduced,logistic,discount_sensitive_risk,0.025691109632506773,0.025691109632506773,coef
promotion_only,core_reduced,logistic,metadata_covered_watch_ratio,0.02506716044834699,0.02506716044834699,coef
promotion_only,core_reduced,logistic,family_2screen_lifestyle,0.024437628315147234,0.024437628315147234,coef
promotion_only,core_reduced,logistic,country_entropy_norm,-0.02168007197435174,0.02168007197435174,coef
promotion_only,core_reduced,logistic,has_watch_obs,-0.011245171031357078,0.011245171031357078,coef
promotion_only,core_reduced,logistic,front_loaded_ratio,0.0028358104023366595,0.0028358104023366595,coef
promotion_only,core_reduced,logistic,reg_hour,-0.0016260615843715846,0.0016260615843715846,coef
promotion_only,core_reduced,random_forest,age,0.12220082062367368,0.12220082062367368,feature_importances_
promotion_only,core_reduced,random_forest,max_screen,0.11476543980659937,0.11476543980659937,feature_importances_
promotion_only,core_reduced,random_forest,genre_tag_entropy_norm,0.07445846348776876,0.07445846348776876,feature_importances_
promotion_only,core_reduced,random_forest,reg_hour,0.0680715940803928,0.0680715940803928,feature_importances_
promotion_only,core_reduced,random_forest,country_entropy_norm,0.06744172077142588,0.06744172077142588,feature_importances_
promotion_only,core_reduced,random_forest,w3_minus_w1_watch_time,0.06741618335990748,0.06741618335990748,feature_importances_
promotion_only,core_reduced,random_forest,billing_method,0.06644367878094498,0.06644367878094498,feature_importances_
promotion_only,core_reduced,random_forest,max_day_share,0.06370228760533454,0.06370228760533454,feature_importances_
promotion_only,core_reduced,random_forest,front_loaded_ratio,0.05312607140396985,0.05312607140396985,feature_importances_
promotion_only,core_reduced,random_forest,late_ratio,0.04974912800715595,0.04974912800715595,feature_importances_
promotion_only,core_reduced,random_forest,is_churn_prevented,0.04229581425676408,0.04229581425676408,feature_importances_
promotion_only,core_reduced,random_forest,days_since_last_watch_to_obs_end,0.04158203764608421,0.04158203764608421,feature_importances_
promotion_only,core_reduced,random_forest,watch_days_ratio,0.026752244471145048,0.026752244471145048,feature_importances_
promotion_only,core_reduced,random_forest,unique_days,0.02543541396274854,0.02543541396274854,feature_importances_
promotion_only,core_reduced,random_forest,payment_device_android,0.023869295213929033,0.023869295213929033,feature_importances_
promotion_only,core_reduced,random_forest,premium_action_trial_risk,0.02093996527923469,0.02093996527923469,feature_importances_
promotion_only,core_reduced,random_forest,payment_device_mobile,0.013997455011862626,0.013997455011862626,feature_importances_
promotion_only,core_reduced,random_forest,payment_device_pc,0.011816415354006413,0.011816415354006413,feature_importances_
promotion_only,core_reduced,random_forest,gender_F,0.011263296382317673,0.011263296382317673,feature_importances_
promotion_only,core_reduced,random_forest,gender_M,0.01061170227497615,0.01061170227497615,feature_importances_
promotion_only,core_reduced,random_forest,stable_2screen_active,0.010291305783995808,0.010291305783995808,feature_importances_
promotion_only,core_reduced,random_forest,discount_sensitive_risk,0.005093018429700214,0.005093018429700214,feature_importances_
promotion_only,core_reduced,random_forest,metadata_covered_watch_ratio,0.002536640905896482,0.002536640905896482,feature_importances_
promotion_only,core_reduced,random_forest,has_watch_obs,0.0022915856890150517,0.0022915856890150517,feature_importances_
promotion_only,core_reduced,random_forest,family_2screen_lifestyle,0.0020280775260401226,0.0020280775260401226,feature_importances_
promotion_only,core_reduced,random_forest,payment_device_smarttv,0.001820343885110522,0.001820343885110522,feature_importances_
promotion_only,core_reduced,random_forest,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,core_reduced,random_forest,subscription_days,0.0,0.0,feature_importances_
promotion_only,core_reduced,extra_trees,max_screen,0.21466627954277642,0.21466627954277642,feature_importances_
promotion_only,core_reduced,extra_trees,is_churn_prevented,0.10377916984811415,0.10377916984811415,feature_importances_
promotion_only,core_reduced,extra_trees,age,0.09219064333889801,0.09219064333889801,feature_importances_
promotion_only,core_reduced,extra_trees,billing_method,0.09123332022496704,0.09123332022496704,feature_importances_
promotion_only,core_reduced,extra_trees,premium_action_trial_risk,0.05793208892929078,0.05793208892929078,feature_importances_
promotion_only,core_reduced,extra_trees,payment_device_android,0.057808932741932086,0.057808932741932086,feature_importances_
promotion_only,core_reduced,extra_trees,payment_device_mobile,0.035156460247588915,0.035156460247588915,feature_importances_
promotion_only,core_reduced,extra_trees,reg_hour,0.03166659719861626,0.03166659719861626,feature_importances_
promotion_only,core_reduced,extra_trees,stable_2screen_active,0.03139632998907406,0.03139632998907406,feature_importances_
promotion_only,core_reduced,extra_trees,country_entropy_norm,0.026749944665359602,0.026749944665359602,feature_importances_
promotion_only,core_reduced,extra_trees,payment_device_pc,0.026035646805006522,0.026035646805006522,feature_importances_
promotion_only,core_reduced,extra_trees,days_since_last_watch_to_obs_end,0.0237590406373551,0.0237590406373551,feature_importances_
promotion_only,core_reduced,extra_trees,late_ratio,0.022930538920266922,0.022930538920266922,feature_importances_
promotion_only,core_reduced,extra_trees,max_day_share,0.022043688657669726,0.022043688657669726,feature_importances_
promotion_only,core_reduced,extra_trees,genre_tag_entropy_norm,0.02197856356778073,0.02197856356778073,feature_importances_
promotion_only,core_reduced,extra_trees,front_loaded_ratio,0.02057849929276173,0.02057849929276173,feature_importances_
promotion_only,core_reduced,extra_trees,gender_M,0.019219552888099695,0.019219552888099695,feature_importances_
promotion_only,core_reduced,extra_trees,gender_F,0.019123649755923733,0.019123649755923733,feature_importances_
promotion_only,core_reduced,extra_trees,unique_days,0.016814241188433478,0.016814241188433478,feature_importances_
promotion_only,core_reduced,extra_trees,watch_days_ratio,0.016268875968767686,0.016268875968767686,feature_importances_
promotion_only,core_reduced,extra_trees,discount_sensitive_risk,0.012438534879905481,0.012438534879905481,feature_importances_
promotion_only,core_reduced,extra_trees,w3_minus_w1_watch_time,0.0077485531163333675,0.0077485531163333675,feature_importances_
promotion_only,core_reduced,extra_trees,payment_device_smarttv,0.007495630204801027,0.007495630204801027,feature_importances_
promotion_only,core_reduced,extra_trees,has_watch_obs,0.0073341308727504885,0.0073341308727504885,feature_importances_
promotion_only,core_reduced,extra_trees,metadata_covered_watch_ratio,0.007328157787119934,0.007328157787119934,feature_importances_
promotion_only,core_reduced,extra_trees,family_2screen_lifestyle,0.006322928730407007,0.006322928730407007,feature_importances_
promotion_only,core_reduced,extra_trees,subscription_days,0.0,0.0,feature_importances_
promotion_only,core_reduced,extra_trees,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,core_reduced,gradient_boosting,max_screen,0.1824884712033648,0.1824884712033648,feature_importances_
promotion_only,core_reduced,gradient_boosting,age,0.13731832162788454,0.13731832162788454,feature_importances_
promotion_only,core_reduced,gradient_boosting,w3_minus_w1_watch_time,0.09473351526811948,0.09473351526811948,feature_importances_
promotion_only,core_reduced,gradient_boosting,country_entropy_norm,0.09430130268775301,0.09430130268775301,feature_importances_
promotion_only,core_reduced,gradient_boosting,billing_method,0.07259594544308554,0.07259594544308554,feature_importances_
promotion_only,core_reduced,gradient_boosting,is_churn_prevented,0.07125212940261161,0.07125212940261161,feature_importances_
promotion_only,core_reduced,gradient_boosting,late_ratio,0.059714499615309696,0.059714499615309696,feature_importances_
promotion_only,core_reduced,gradient_boosting,front_loaded_ratio,0.05842999101886523,0.05842999101886523,feature_importances_
promotion_only,core_reduced,gradient_boosting,genre_tag_entropy_norm,0.04932180943294315,0.04932180943294315,feature_importances_
promotion_only,core_reduced,gradient_boosting,reg_hour,0.04276378267657175,0.04276378267657175,feature_importances_
promotion_only,core_reduced,gradient_boosting,max_day_share,0.042188264284622363,0.042188264284622363,feature_importances_
promotion_only,core_reduced,gradient_boosting,payment_device_android,0.02168991692552718,0.02168991692552718,feature_importances_
promotion_only,core_reduced,gradient_boosting,payment_device_mobile,0.012981624173487393,0.012981624173487393,feature_importances_
promotion_only,core_reduced,gradient_boosting,days_since_last_watch_to_obs_end,0.012730835718852819,0.012730835718852819,feature_importances_
promotion_only,core_reduced,gradient_boosting,unique_days,0.008768479511514105,0.008768479511514105,feature_importances_
promotion_only,core_reduced,gradient_boosting,premium_action_trial_risk,0.008156221857835681,0.008156221857835681,feature_importances_
promotion_only,core_reduced,gradient_boosting,payment_device_pc,0.00740521722302381,0.00740521722302381,feature_importances_
promotion_only,core_reduced,gradient_boosting,payment_device_smarttv,0.006971140797159741,0.006971140797159741,feature_importances_
promotion_only,core_reduced,gradient_boosting,stable_2screen_active,0.006460857788872177,0.006460857788872177,feature_importances_
promotion_only,core_reduced,gradient_boosting,watch_days_ratio,0.004615059246748009,0.004615059246748009,feature_importances_
promotion_only,core_reduced,gradient_boosting,subscription_days,0.0017737928036642698,0.0017737928036642698,feature_importances_
promotion_only,core_reduced,gradient_boosting,family_2screen_lifestyle,0.001709409690206887,0.001709409690206887,feature_importances_
promotion_only,core_reduced,gradient_boosting,discount_sensitive_risk,0.001417689633555364,0.001417689633555364,feature_importances_
promotion_only,core_reduced,gradient_boosting,payment_device_ott,0.00019108047565808586,0.00019108047565808586,feature_importances_
promotion_only,core_reduced,gradient_boosting,gender_F,2.064149276332944e-05,2.064149276332944e-05,feature_importances_
promotion_only,core_reduced,gradient_boosting,metadata_covered_watch_ratio,0.0,0.0,feature_importances_
promotion_only,core_reduced,gradient_boosting,gender_M,0.0,0.0,feature_importances_
promotion_only,core_reduced,gradient_boosting,has_watch_obs,0.0,0.0,feature_importances_
promotion_only,core_reduced,lightgbm,w3_minus_w1_watch_time,1391.0,1391.0,feature_importances_
promotion_only,core_reduced,lightgbm,country_entropy_norm,1249.0,1249.0,feature_importances_
promotion_only,core_reduced,lightgbm,genre_tag_entropy_norm,1163.0,1163.0,feature_importances_
promotion_only,core_reduced,lightgbm,max_day_share,986.0,986.0,feature_importances_
promotion_only,core_reduced,lightgbm,reg_hour,949.0,949.0,feature_importances_
promotion_only,core_reduced,lightgbm,front_loaded_ratio,791.0,791.0,feature_importances_
promotion_only,core_reduced,lightgbm,late_ratio,738.0,738.0,feature_importances_
promotion_only,core_reduced,lightgbm,age,626.0,626.0,feature_importances_
promotion_only,core_reduced,lightgbm,days_since_last_watch_to_obs_end,563.0,563.0,feature_importances_
promotion_only,core_reduced,lightgbm,billing_method,484.0,484.0,feature_importances_
promotion_only,core_reduced,lightgbm,unique_days,354.0,354.0,feature_importances_
promotion_only,core_reduced,lightgbm,max_screen,270.0,270.0,feature_importances_
promotion_only,core_reduced,lightgbm,payment_device_android,165.0,165.0,feature_importances_
promotion_only,core_reduced,lightgbm,is_churn_prevented,158.0,158.0,feature_importances_
promotion_only,core_reduced,lightgbm,gender_F,142.0,142.0,feature_importances_
promotion_only,core_reduced,lightgbm,payment_device_mobile,118.0,118.0,feature_importances_
promotion_only,core_reduced,lightgbm,payment_device_pc,104.0,104.0,feature_importances_
promotion_only,core_reduced,lightgbm,stable_2screen_active,59.0,59.0,feature_importances_
promotion_only,core_reduced,lightgbm,watch_days_ratio,53.0,53.0,feature_importances_
promotion_only,core_reduced,lightgbm,premium_action_trial_risk,50.0,50.0,feature_importances_
promotion_only,core_reduced,lightgbm,gender_M,49.0,49.0,feature_importances_
promotion_only,core_reduced,lightgbm,payment_device_smarttv,17.0,17.0,feature_importances_
promotion_only,core_reduced,lightgbm,family_2screen_lifestyle,11.0,11.0,feature_importances_
promotion_only,core_reduced,lightgbm,discount_sensitive_risk,7.0,7.0,feature_importances_
promotion_only,core_reduced,lightgbm,has_watch_obs,3.0,3.0,feature_importances_
promotion_only,core_reduced,lightgbm,metadata_covered_watch_ratio,0.0,0.0,feature_importances_
promotion_only,core_reduced,lightgbm,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,core_reduced,lightgbm,subscription_days,0.0,0.0,feature_importances_
promotion_only,core_reduced,xgboost,max_screen,0.14959704875946045,0.14959704875946045,feature_importances_
promotion_only,core_reduced,xgboost,age,0.07896807044744492,0.07896807044744492,feature_importances_
promotion_only,core_reduced,xgboost,is_churn_prevented,0.07317617535591125,0.07317617535591125,feature_importances_
promotion_only,core_reduced,xgboost,billing_method,0.0561872273683548,0.0561872273683548,feature_importances_
promotion_only,core_reduced,xgboost,payment_device_android,0.05256166309118271,0.05256166309118271,feature_importances_
promotion_only,core_reduced,xgboost,premium_action_trial_risk,0.047186627984046936,0.047186627984046936,feature_importances_
promotion_only,core_reduced,xgboost,payment_device_mobile,0.04056605324149132,0.04056605324149132,feature_importances_
promotion_only,core_reduced,xgboost,stable_2screen_active,0.03874397277832031,0.03874397277832031,feature_importances_
promotion_only,core_reduced,xgboost,max_day_share,0.03546267747879028,0.03546267747879028,feature_importances_
promotion_only,core_reduced,xgboost,front_loaded_ratio,0.034024428576231,0.034024428576231,feature_importances_
promotion_only,core_reduced,xgboost,genre_tag_entropy_norm,0.033277884125709534,0.033277884125709534,feature_importances_
promotion_only,core_reduced,xgboost,country_entropy_norm,0.03247997909784317,0.03247997909784317,feature_importances_
promotion_only,core_reduced,xgboost,payment_device_pc,0.03158994019031525,0.03158994019031525,feature_importances_
promotion_only,core_reduced,xgboost,payment_device_smarttv,0.03133115544915199,0.03133115544915199,feature_importances_
promotion_only,core_reduced,xgboost,family_2screen_lifestyle,0.03090694360435009,0.03090694360435009,feature_importances_
promotion_only,core_reduced,xgboost,late_ratio,0.030359948053956032,0.030359948053956032,feature_importances_
promotion_only,core_reduced,xgboost,reg_hour,0.02988123521208763,0.02988123521208763,feature_importances_
promotion_only,core_reduced,xgboost,gender_F,0.02802586741745472,0.02802586741745472,feature_importances_
promotion_only,core_reduced,xgboost,days_since_last_watch_to_obs_end,0.02797124721109867,0.02797124721109867,feature_importances_
promotion_only,core_reduced,xgboost,w3_minus_w1_watch_time,0.027323516085743904,0.027323516085743904,feature_importances_
promotion_only,core_reduced,xgboost,watch_days_ratio,0.025070998817682266,0.025070998817682266,feature_importances_
promotion_only,core_reduced,xgboost,unique_days,0.02428450435400009,0.02428450435400009,feature_importances_
promotion_only,core_reduced,xgboost,gender_M,0.023078646510839462,0.023078646510839462,feature_importances_
promotion_only,core_reduced,xgboost,discount_sensitive_risk,0.01794423721730709,0.01794423721730709,feature_importances_
promotion_only,core_reduced,xgboost,has_watch_obs,0.0,0.0,feature_importances_
promotion_only,core_reduced,xgboost,subscription_days,0.0,0.0,feature_importances_
promotion_only,core_reduced,xgboost,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,core_reduced,xgboost,metadata_covered_watch_ratio,0.0,0.0,feature_importances_
promotion_only,core_reduced,catboost,age,11.33818360195868,11.33818360195868,feature_importances_
promotion_only,core_reduced,catboost,max_screen,9.872050006091845,9.872050006091845,feature_importances_
promotion_only,core_reduced,catboost,country_entropy_norm,7.744952523972157,7.744952523972157,feature_importances_
promotion_only,core_reduced,catboost,reg_hour,7.715709905870854,7.715709905870854,feature_importances_
promotion_only,core_reduced,catboost,w3_minus_w1_watch_time,7.624121236149729,7.624121236149729,feature_importances_
promotion_only,core_reduced,catboost,billing_method,7.499499173216646,7.499499173216646,feature_importances_
promotion_only,core_reduced,catboost,genre_tag_entropy_norm,6.342406114620525,6.342406114620525,feature_importances_
promotion_only,core_reduced,catboost,max_day_share,6.205088267467591,6.205088267467591,feature_importances_
promotion_only,core_reduced,catboost,is_churn_prevented,5.582442559198081,5.582442559198081,feature_importances_
promotion_only,core_reduced,catboost,front_loaded_ratio,4.993352544780643,4.993352544780643,feature_importances_
promotion_only,core_reduced,catboost,late_ratio,4.932950346120207,4.932950346120207,feature_importances_
promotion_only,core_reduced,catboost,days_since_last_watch_to_obs_end,3.703313826683995,3.703313826683995,feature_importances_
promotion_only,core_reduced,catboost,unique_days,2.547604977512412,2.547604977512412,feature_importances_
promotion_only,core_reduced,catboost,payment_device_android,2.1748591033279197,2.1748591033279197,feature_importances_
promotion_only,core_reduced,catboost,watch_days_ratio,2.0500270514979433,2.0500270514979433,feature_importances_
promotion_only,core_reduced,catboost,gender_M,1.7933172218993,1.7933172218993,feature_importances_
promotion_only,core_reduced,catboost,payment_device_mobile,1.627455630803364,1.627455630803364,feature_importances_
promotion_only,core_reduced,catboost,payment_device_pc,1.294557425345851,1.294557425345851,feature_importances_
promotion_only,core_reduced,catboost,premium_action_trial_risk,1.1751454192663826,1.1751454192663826,feature_importances_
promotion_only,core_reduced,catboost,stable_2screen_active,1.1708673401061167,1.1708673401061167,feature_importances_
promotion_only,core_reduced,catboost,payment_device_smarttv,0.7648591111841672,0.7648591111841672,feature_importances_
promotion_only,core_reduced,catboost,family_2screen_lifestyle,0.5864214709602154,0.5864214709602154,feature_importances_
