MOVIE_NUM,movie_title,ott_release_month,genre
7222,오늘의키라군,201709,Romance
7228,메시지맨,201908,Thriller/Crime
7229,자칼이온다,202006,Comedy
7230,복면달호,201511,Comedy
7232,음양검:간장막야,202007,Documentary
7233,엘스톰:부패방지수사국,202012,Thriller/Crime
7243,하와이언레시피,201407,Drama
7247,밴티지포인트(2008),201405,Drama
7251,범죄와의전쟁:나쁜놈들전성시대,201311,Thriller/Crime
7252,인펙션(2020),202012,Horror
7252,인펙션(2020),202012,Horror
7253,쿵푸팬더(2008),201807,Animation/Family
7256,블랙사이트,201905,SF/Fantasy
7256,블랙사이트,201905,SF/Fantasy
7260,타임패러독스,201512,SF/Fantasy
7261,클로젯,202003,Thriller/Crime
7263,퍼시픽림:업라이징,201804,SF/Fantasy
7268,욕망이라는이름의전차,201312,Drama
7269,빌로우허,201709,Drama
7271,와호장룡무림강호,201912,Other
7272,롱리브더킹:목포영웅,201907,Drama
7278,슈퍼햄찌,201910,SF/Fantasy
7286,최악의하루,201910,Romance
7287,비트(1997),201812,Drama
7291,백악관최후의날,201306,Action/Adventure
7292,위험한정사(2015),201811,Drama
7293,굿모닝하트에이크,201401,Romance
7298,미드나잇인파리(2011),201908,Romance
7300,마이스파이,202005,Comedy
7301,투러버스,201901,Romance
7305,도묘필기:제국의서막,201807,Thriller/Crime
7311,페이퍼보이:사형수의편지,202011,Thriller/Crime
7312,초능력자,201910,SF/Fantasy
7321,라스트레터,202102,Romance
7321,라스트레터,202102,Romance
7322,폴워커의네고시에이터,201903,Thriller/Crime
7327,진범,201908,Thriller/Crime
7336,위베어베어스더무비,202009,Animation/Family
7336,위베어베어스더무비,202009,Animation/Family
7337,쿵푸트래블러:남권,201810,Action/Adventure
7340,몬스터헌터,202102,Action/Adventure
7353,크루즈패밀리[2D],201411,Animation/Family
7354,스테이션7,201712,Drama
7359,월요일이사라졌다,201803,Action/Adventure
7360,와일드카드,201204,Thriller/Crime
7361,아쿠아슬래시,202007,Horror
7362,열화전차(1995),201907,Action/Adventure
7363,집으로...,201909,Drama
7366,명탐정코난:검은조직과의대결,201709,Thriller/Crime
7368,프란치스코,201811,Drama
7370,생존자들,201901,Action/Adventure
7373,프리즌,201704,Drama
7376,쥬만지:넥스트레벨,202002,Action/Adventure
7376,쥬만지:넥스트레벨,202002,Action/Adventure
7380,배틀필드전쟁의사상자들,201802,Historical/War
7388,다만악에서구하소서파이널컷,202011,Action/Adventure
7391,시동,202001,Documentary
7394,점퍼:더비기닝,201904,SF/Fantasy
7401,굿나잇마미,201701,Horror
7406,팅커벨4:날개의비밀,201308,Animation/Family
7410,톰보이,202005,Drama
7413,웰컴투동막골(2005),201901,Historical/War
7414,라이엇클럽,201907,Drama
7416,나의서른에게,201711,Drama
7417,슈퍼펫,202008,Animation/Family
7419,헬보이(2019),201907,SF/Fantasy
7419,헬보이(2019),201907,SF/Fantasy
7421,콜래트럴(2004),201211,Action/Adventure
7428,타락천사[리마스터링],202103,Drama
7429,사울의아들,201701,Drama
7431,아드레날린242(2009),202003,Action/Adventure
7432,1945항일전쟁,202102,Action/Adventure
7433,포스오브네이쳐,202007,Thriller/Crime
7435,카페소사이어티,201611,Romance
7437,맘마미아!2,201809,Other
7442,식물도감,201806,Romance
7445,액트오브밸러:최정예특수부대,202001,Action/Adventure
7447,스티븐시걸의테이큰파이널,201906,Action/Adventure
7449,로얄어페어(2012),201906,Romance
7450,썬더와마법저택[우리말],201404,Animation/Family
7457,애프터(2019),201909,Documentary
7458,어둔밤,201809,Comedy
7459,스파이더맨:홈커밍,201709,SF/Fantasy
7461,돈존,201611,Comedy
7463,스텝업4:레볼루션,201211,Romance
7464,본얼티메이텀,201611,Action/Adventure
7465,극한직업,201903,Comedy
7468,주디,202004,Romance
7472,라스트프론티어,202101,Historical/War
7476,가타카(1997),202003,Thriller/Crime
7481,묵공(2007),202006,Historical/War
7482,올이즈로스트,201404,Drama
7485,더워리어:돌아온전사,201811,Action/Adventure
7487,월스트리트:머니네버슬립스,201505,Thriller/Crime
7488,박물관이살아있다:비밀의무덤,201612,Animation/Family
7489,탱크투베를린,202012,Action/Adventure
7492,소림셔틀콕,201509,Comedy
7500,우주전쟁(2005),201305,SF/Fantasy
7501,여교수의은밀한매력,201408,Comedy
7506,미션이스탄불4:익스트림데이,201810,Thriller/Crime
7507,실종(2008),202009,Thriller/Crime
7507,실종(2008),202009,Thriller/Crime
7507,실종(2008),202009,Thriller/Crime
7507,실종(2008),202009,Thriller/Crime
7507,실종(2008),202009,Thriller/Crime
7507,실종(2008),202009,Thriller/Crime
7509,블루아워,202008,Drama
7514,환상특급이야기,201902,Horror
7522,안티큐어,201803,SF/Fantasy
7525,세비지그레이스(2007),201707,Drama
7530,덫[무삭제판],201707,Thriller/Crime
7531,정무문(1972),201910,Historical/War
7532,마음이,201406,Drama
7538,미옥,201711,Thriller/Crime
7541,아티스트봉만대,201611,Comedy
7544,혹성탈출:반격의서막,201411,SF/Fantasy
7546,그때그사람들,201407,Thriller/Crime
7547,사랑방선수와어머니(2007),202006,Comedy
7559,<소울>미리보기[별도편성],202103,Documentary
7560,프로포즈(2009),201411,Romance
7563,빠삐용(2017),201903,Thriller/Crime
7568,스타게이트(1994),201505,SF/Fantasy
7570,아이캔온리이매진,202007,Animation/Family
7577,아웃레이지비욘드,202001,Thriller/Crime
7583,무서운이야기들:겟아웃,202012,Horror
7586,소년시절의너,202008,Animation/Family
7588,리멤버,201903,Drama
7590,겨울전쟁:105일간의전투,201908,Historical/War
7591,발레리안:천개행성의도시,201710,SF/Fantasy
7592,사일런싱,202102,Horror
7596,미스터트롯:더무비,202011,Other
7602,블루버드인마이하트,202103,Thriller/Crime
7603,스파이더맨:뉴유니버스,201902,Animation/Family
7603,스파이더맨:뉴유니버스,201902,Animation/Family
7606,타임랩스,201501,Thriller/Crime
7607,팅커벨6:네버비스트의전설[한글자막],201504,SF/Fantasy
7608,매트릭스2:리로디드,201808,SF/Fantasy
7618,양지의그녀,201904,Romance
7619,나의별에게,202103,Romance
7620,러브레시피,201709,Comedy
7624,더룸,201910,Thriller/Crime
7628,스페셜포스:블러드마운틴,201707,Historical/War
7629,R.I.P.D,201311,SF/Fantasy
7632,지중해,201410,Historical/War
7633,사운드웨이브,202010,Drama
7640,하드어택,201702,SF/Fantasy
7641,어덜트월드,201906,Comedy
7642,우리동네(2007),201901,Comedy
7646,우리생애최고의날,201909,Comedy
7647,걸온더트레인,201703,Thriller/Crime
7650,블랙아웃:인베이젼어스,202008,SF/Fantasy
7652,피터팬(2003),202102,Drama
7652,피터팬(2003),202102,Drama
7653,킥복서더레전드,201807,Action/Adventure
7662,미이라리턴즈,201909,Horror
7666,일진시즌2:도깨비,201909,Action/Adventure
7670,작은새,202101,Drama
7671,007제로,201710,Action/Adventure
7674,함정(1999),201901,Drama
7674,함정(1999),201901,Drama
7674,함정(1999),201901,Drama
7678,안소니짐머(2005),202101,Thriller/Crime
7679,캣츠앤독스2,201504,Animation/Family
7679,캣츠앤독스2,201504,Animation/Family
7681,하이재킹,201502,Thriller/Crime
7685,섀도우헌터스:뼈의도시,201311,SF/Fantasy
7689,좀비아웃브레이크,201707,Horror
7693,니키타[리마스터링],201607,Action/Adventure
7697,탐정:더비기닝,201511,Thriller/Crime
7699,브레이킹던part1,201601,SF/Fantasy
7701,아이킬자이언츠,201901,SF/Fantasy
7709,검은사제들,201610,Thriller/Crime
7710,무서운영화2,201611,Horror
7713,소림사십팔나한,202007,Other
7718,호스티지(2005),201912,Thriller/Crime
7719,다우트(2008),201811,Thriller/Crime
7720,피치퍼펙트,201307,Romance
7725,립이어:자학의성,201709,Romance
7728,넥스트투모로우2,201412,SF/Fantasy
7731,13구역-언리미티드,202101,Action/Adventure
7732,내가죽던날,202012,Drama
7734,스시장인:지로의꿈(2011),202103,Documentary
7735,프리윌리,201504,Drama
7738,엣지오브더월드,202009,Drama
7738,엣지오브더월드,202009,Drama
7743,더퍼지,201401,SF/Fantasy
7747,도검소,201407,Historical/War
7748,나이트라이즈,201704,Action/Adventure
7749,형사,201212,Thriller/Crime
7754,겟어웨이걸스,202103,Horror
7758,론서바이버:아미오브원,202102,Action/Adventure
7761,추격자(2008),202009,Action/Adventure
7765,빅샤크3:젤리몬스터대소동,202008,Animation/Family
7774,엄마바람피게하기,202001,Comedy
7775,P.S온리유,201912,SF/Fantasy
7782,적인걸:심해용궁,202010,Thriller/Crime
7785,여고생시집가기,201403,Comedy
7786,그물,201610,Drama
7803,퍼니셔(2004),202003,Action/Adventure
7817,더티댄싱-하바나나이트,201403,Romance
7819,베토벤,201505,Drama
7820,브루클린,201606,Romance
7822,언힌지드,202010,Thriller/Crime
7834,악마는프라다를입는다,201511,Drama
7838,엔드오브왓치(2012),202102,Thriller/Crime
7841,한공주,201407,Drama
7842,성의,201307,Historical/War
7848,어느날,201704,Comedy
7852,"금붕어,여자",201611,Thriller/Crime
7860,피아니스트의마지막인터뷰,202012,Other
7861,데이브레이커스(2009),201811,Drama
7862,야수(2006),201805,Drama
7864,카트,201510,Drama
7866,조디악,201504,Thriller/Crime
7869,마미,201911,Drama
7874,해피엔드,201408,Drama
7874,해피엔드,201408,Drama
7874,해피엔드,201408,Drama
7876,물랑루즈,202004,Romance
7882,터미네이터2:오리지널,201910,SF/Fantasy
7884,좀비의습격:잃어버린도시,201612,Horror
7887,"다시,뜨겁게사랑하라!",201612,Romance
7888,"달콤,살벌한연인",201410,Romance
7890,리치리치,201504,Comedy
7892,연인[무삭제판],201612,Romance
7895,신세계,201304,Drama
7896,큰엄마의미친봉고,202101,Comedy
7898,특종:량첸살인기,201811,Thriller/Crime
7899,내부고발자들:월급쟁이의전쟁,202001,Thriller/Crime
7900,007제16탄-살인면허,201607,Action/Adventure
7906,신데렐라스토리(2004),202005,Comedy
7910,엑스맨:데이즈오브퓨처패스트,201407,SF/Fantasy
7913,패밀리맨,202002,SF/Fantasy
7917,두개의사랑,201801,Thriller/Crime
7926,육지금마(1994),201808,Historical/War
7931,드라이브(2011),202009,Thriller/Crime
7931,드라이브(2011),202009,Thriller/Crime
7931,드라이브(2011),202009,Thriller/Crime
7931,드라이브(2011),202009,Thriller/Crime
7932,히마와리와나의7일,201410,Drama
7938,미녀와야수(2017),201705,Romance
7938,미녀와야수(2017),201705,Romance
7941,럭키(2016),201701,Drama
7941,럭키(2016),201701,Drama
7942,위워솔저스,201404,Historical/War
7943,패션오브크라이스트(2004),201704,Drama
7948,와일드로즈(2018),202101,Drama
7949,미이라3:황제의무덤(2008),201605,SF/Fantasy
7953,새벽의저주,201606,Horror
7955,은하,201701,Drama
7958,아오하라이드(2016),202002,Romance
7959,캅랜드,201611,Thriller/Crime
7960,프리즈너스,202001,Thriller/Crime
7973,초급학교패왕:스트리트파이터,201910,Action/Adventure
7976,해리포터와불의잔,201701,SF/Fantasy
7976,해리포터와불의잔,201701,SF/Fantasy
7979,로리타(1997),202004,Romance
7979,로리타(1997),202004,Romance
7980,시카고(2002),201803,Other
7984,람보(1982)[리마스터링],202103,Action/Adventure
7996,쥬라기공원2:잃어버린세계,201612,SF/Fantasy
7998,말레피센트2,201912,SF/Fantasy
7998,말레피센트2,201912,SF/Fantasy
8000,람보3,201709,Action/Adventure
8004,팔로우미,202010,Drama
8004,팔로우미,202010,Drama
8005,천년호,201204,SF/Fantasy
8014,택시5,201812,Action/Adventure
8017,이스트드래곤:고대왕릉의비밀,202101,Action/Adventure
8028,타임루프:초시공간여행,202012,SF/Fantasy
8034,무간도3:종극무간,202007,Drama
8037,케이크메이커,201806,Romance
8042,백조공주:해적에서공주로,201610,Animation/Family
8045,몬스터헌트,201511,SF/Fantasy
8046,미스사이공:25주년기념공연(2016),201701,Other
8049,"다시,벚꽃",201705,Documentary
8055,하얀리본(2009),202002,Thriller/Crime
8056,워이베이젼,201910,Historical/War
8062,플로렌스,201701,Drama
8064,독전,201806,Thriller/Crime
8070,셀프/리스,201509,SF/Fantasy
8072,다이얼M을돌려라,201312,Thriller/Crime
8073,특수부대백호,202011,Historical/War
8074,월스트리트:분노의복수(2013),201906,Action/Adventure
8076,후궁:제왕의첩,201208,Romance
8080,소원택시(2013),202011,Comedy
8089,치즈인더트랩(2018),201803,Romance
8091,퍼시픽림,201605,SF/Fantasy
8093,베스트오브미,201908,Romance
8095,콰이강의다리,201307,Drama
8103,챔피언(2018),201805,Drama
8103,챔피언(2018),201805,Drama
8103,챔피언(2018),201805,Drama
8103,챔피언(2018),201805,Drama
8103,챔피언(2018),201805,Drama
8105,PMC:더벙커,201901,Action/Adventure
8106,테스(1979),201812,Romance
8107,특종병기전랑,201910,Thriller/Crime
8110,지옥의영웅,201508,Historical/War
8116,스파이더맨3,201604,SF/Fantasy
8121,해무,201409,Drama
8123,애쉬래드:트롤의숲,202005,SF/Fantasy
8126,썬키스패밀리,201904,Romance
8127,맨프럼어스,201805,SF/Fantasy
8129,링,201912,Horror
8142,다시태어나도우리,201710,Documentary
8146,스물,201505,Animation/Family
8148,이웃집스타,201709,Comedy
8149,태양은없다(1998),201812,Drama
8155,스매시앤그랩:보석강도단핑크팬더,202103,Animation/Family
8159,걸즈라이프,201903,Other
8171,5일의마중(2014),202002,Romance
8176,테스와보낸여름,202009,Drama
8178,소수의견,201507,Drama
8182,쏜다(2007),202009,Comedy
8183,카2(2011),201806,Animation/Family
8183,카2(2011),201806,Animation/Family
8184,범털,202005,Thriller/Crime
8186,숨바꼭질,201612,Drama
8187,"그시절,우리가좋아했던소녀",201612,Romance
8187,"그시절,우리가좋아했던소녀",201612,Romance
8188,슬럼독밀리어네어,202005,Thriller/Crime
8189,비긴어게인,201410,Romance
8190,"안녕,나의소울메이트",202101,Drama
8200,트위스터(1996),201910,Action/Adventure
8200,트위스터(1996),201910,Action/Adventure
8204,무간도,201205,Thriller/Crime
8205,라이브,202007,Thriller/Crime
8206,한번더해피엔딩,201602,Romance
8209,리벤지(2017),201808,Action/Adventure
8209,리벤지(2017),201808,Action/Adventure
8214,미이라비기닝,202003,Horror
8222,로그워페어,201911,Historical/War
8224,반헬싱(2004),201907,Action/Adventure
8228,금의위2-무주지전,202004,Action/Adventure
8229,그것만이내세상,201802,Comedy
8232,데이비드게일(2003),201811,Thriller/Crime
8234,더픽사스토리,201407,Documentary
8237,배틀필드2025,202103,SF/Fantasy
8241,"부르고뉴,와인에서찾은인생",201805,Drama
8243,머니백,201804,Drama
8244,미라클(2017),201704,Drama
8247,좀비캠프,202009,Thriller/Crime
8250,저스티스리그:아틀란티스의왕좌(2015),202005,Animation/Family
8251,썬더스톰:토르의귀환,201407,SF/Fantasy
8256,우리연애의이력,201607,Romance
8263,오스카그랜트의어떤하루,202006,Drama
8266,모아나,201702,Animation/Family
8266,모아나,201702,Animation/Family
8267,크리미널,201607,Thriller/Crime
8268,투모로우2019:지구대빙하기,201908,SF/Fantasy
8272,더나이트클럭,202005,Thriller/Crime
8274,유랑지구,201904,SF/Fantasy
8278,그집,202006,Horror
8283,더터널,202103,Drama
8284,겨울왕국열기,201509,SF/Fantasy
8284,겨울왕국열기,201509,SF/Fantasy
8285,플레저오브스킨감각탐구,201908,Romance
8288,인페르노타워,201709,Thriller/Crime
8291,스내치(2000),201904,Comedy
8293,화장(2014),202005,Drama
8298,우리도사랑일까(2011),202103,Romance
8303,시크릿슈퍼스타,201911,Comedy
8304,거룩한분노,201807,Drama
8305,클릭,201707,SF/Fantasy
8312,기도하는남자,202003,Animation/Family
8322,5인의탐정가,202004,Thriller/Crime
8329,미성년,201905,Romance
8333,라운더스,201403,Drama
8337,바람바람바람,201805,Comedy
8338,스파이(2015),201506,Other
8338,스파이(2015),201506,Other
8338,스파이(2015),201506,Other
8339,나홀로집에3,201511,Animation/Family
8341,바바야가:숲의악령,202102,Horror
8342,스틸플라워,201604,Drama
8352,본레거시,201611,Action/Adventure
8355,테일오브테일즈,201703,SF/Fantasy
8357,필라델피아,201608,SF/Fantasy
8359,주피터스문,201808,SF/Fantasy
8367,스파이지니어스,202004,Comedy
8367,스파이지니어스,202004,Comedy
8369,스티브잡스,201602,Drama
8371,머시니스트(2005),201611,Thriller/Crime
8378,사무라이-검신주베에,201902,Drama
8386,"좋은놈,나쁜놈,이상한놈",201302,Action/Adventure
8389,유전,201808,Horror
8391,바바둑,201507,Horror
8392,그레이트뷰티,201903,Drama
8395,모든비밀스러운것들,201507,Thriller/Crime
8398,소림절세귀동-천하곡술,202005,Action/Adventure
8400,몬스터호텔,201504,Horror
8401,인피니:에이펙스의비밀,201610,SF/Fantasy
8406,야구소녀,202007,Drama
8410,정글북(2016),201609,Action/Adventure
8410,정글북(2016),201609,Action/Adventure
8410,정글북(2016),201609,Action/Adventure
8410,정글북(2016),201609,Action/Adventure
8412,킬러들의수다,201410,Comedy
8420,후회하지않아,201301,Romance
8425,무서운영화,201611,Horror
8433,포세이돈(2006),201504,Drama
8435,닥터,201910,Horror
8438,트로이,201504,Historical/War
8441,제인에어(1944),201808,Drama
8443,"안녕,헤이즐",201410,Romance
8444,더바디(2012),201405,Thriller/Crime
8448,이별계약,201307,Romance
8449,스킨,202003,Thriller/Crime
8453,슈렉3,201205,SF/Fantasy
8456,이창,201508,Thriller/Crime
8457,키즈리턴:재회의시간,201707,Drama
8458,미션이스탄불3:더리벤지,201808,Thriller/Crime
8464,화이트하우스다운,201309,Drama
8468,작전(2009),201805,Other
8470,러덜리스,201507,Comedy
8474,아메리칸잡,202009,Thriller/Crime
8478,아부의왕,201208,Comedy
8480,도굴,202012,Thriller/Crime
8481,나를기억해,201805,Thriller/Crime
8482,보이후드,201511,Drama
8485,오즈의마법사:돌아온톰과제리[한글자막],201607,Animation/Family
8486,파고(1996),201908,Drama
8488,시티온파이어,201606,SF/Fantasy
8503,신고질라,201703,SF/Fantasy
8504,[단편]보이후드,202003,Drama
8508,부당거래,201904,Thriller/Crime
8509,나치오버로드,202002,Horror
8514,내아내의모든것,201207,Romance
8517,"두번째여름,두번다시만날수없는너",201901,Romance
8520,첫키스만50번째(2018),202004,Romance
8523,나는아들을사랑하지않는다,201712,Drama
8524,부릉!부릉!브루미즈:스피더의모험일기[우리말],201701,Animation/Family
8525,오지않는아이,202009,Horror
8526,내사랑왕가흔,201710,Romance
8536,미이라:비밀의문,201601,Action/Adventure
8540,"조금씩,천천히안녕",202006,Animation/Family
8542,김관장대김관장대김관장(2006),202006,Comedy
8547,딜리버리맨,201611,Comedy
8550,암모나이트,202103,Romance
8556,밤쉘:세상을바꾼폭탄선언,202007,Drama
8558,은혼2:규칙은깨라고있는것,201812,Comedy
8559,더히어로:네메시스작전,202012,Historical/War
8564,#살아있다,202007,Drama
8565,공공의적2,201305,Drama
8566,스타워즈6:제다이의귀환,201701,SF/Fantasy
8570,해운대,201310,Action/Adventure
8574,스텝업(2006),201601,Romance
8576,귀목요괴:화신술,202012,SF/Fantasy
8578,혹성탈출:진화의시작,201112,SF/Fantasy
8579,겨울왕국2,202001,Animation/Family
8579,겨울왕국2,202001,Animation/Family
8584,스타워즈4:새로운희망,201802,Documentary
8587,오르페브르36번가,201703,Thriller/Crime
8588,반드시잡는다,201712,Thriller/Crime
8589,화차,201906,Thriller/Crime
8590,수색역,201604,Thriller/Crime
8594,아이캔스피크,201710,Comedy
8596,킥애스2:겁없는녀석들,201401,Thriller/Crime
8599,파커,201412,Thriller/Crime
8605,더랍스터,201512,SF/Fantasy
8606,아쿠아렐라,202006,Documentary
8609,일대일,201405,Drama
8611,스몰타임크룩스,202005,Thriller/Crime
8613,킹스맨:시크릿에이전트,201504,Action/Adventure
8614,늑대소년[일반판],201906,SF/Fantasy
8615,다이노소어어드벤처:백악기공룡대백과,201612,Animation/Family
8618,터미네이터:다크페이트,202001,SF/Fantasy
8621,로빈후드,201404,Historical/War
8621,로빈후드,201404,Historical/War
8624,선종무문관,201906,Drama
8628,쿵푸팬더3,201612,Animation/Family
8630,옵세스드,202003,Drama
8632,커런트워,201909,Drama
8637,퍼스트맨,201811,SF/Fantasy
8639,인시디어스4:라스트키,201803,Horror
8642,닥터스트레인지,201701,SF/Fantasy
8642,닥터스트레인지,201701,SF/Fantasy
8645,오루시!,201807,Romance
8647,복수의여신,202009,SF/Fantasy
8649,제로다크서티,201612,Historical/War
8654,동주,201611,Drama
8658,스파르탄(2004),201908,Action/Adventure
8659,신복수무정,202008,Action/Adventure
8672,캐리비안의해적:블랙펄의저주,201907,Action/Adventure
8677,성난변호사[가치봄],202011,Thriller/Crime
8678,다운바이러브,201708,Romance
8680,울프특공대,201911,Action/Adventure
8681,아나콘다3:오프스프링,202103,Horror
8683,인사이드맨,201604,Thriller/Crime
8687,얼굴없는보스,201911,Drama
8689,일일시호일,201906,Drama
8690,더씽,201206,Horror
8693,더킹:독립전쟁,202103,Historical/War
8694,어퓨굿맨,201605,Thriller/Crime
8704,CGV아트하우스이동진의라이브톡:조커,201912,Thriller/Crime
8708,성실한나라의앨리스,201612,Drama
8709,블레이드3,201505,Action/Adventure
8711,낫디엔드,201901,Drama
8713,수상한가족,201612,Comedy
8720,해커스(2012),201410,Thriller/Crime
8733,라스트에어밴더,201211,Thriller/Crime
8734,캔사스시티,201903,Thriller/Crime
8736,늑대와춤을:디오리지널,202101,Action/Adventure
8739,캡틴필립스,201311,Drama
8741,아이[별도편성][예고편],202103,Action/Adventure
8746,프린세스다이어리(2001),201711,Animation/Family
8749,마이펫의이중생활,201609,Animation/Family
8749,마이펫의이중생활,201609,Animation/Family
8751,패트리어트데이,201704,Drama
8754,첩혈쌍웅:디오리지널,201807,Thriller/Crime
8759,탱크독,201802,Historical/War
8760,익스펜더블,201911,Thriller/Crime
8764,22년후의고백,201801,Thriller/Crime
8767,"날,보러와요",201605,Thriller/Crime
8769,명탐정코난:작별까지의프롤로그,201711,Thriller/Crime
8775,인턴게임,201512,Comedy
8777,호빗:스마우그의폐허[확장판],201504,SF/Fantasy
8786,라스트풀메저,202005,Historical/War
8787,1+3,201912,Drama
8788,아름답다,201312,Drama
8792,달라스바이어스클럽(2013),202001,Drama
8793,아빠를빌려드립니다,201909,Animation/Family
8795,관상,202002,Historical/War
8797,돈의맛:금지된거래,202009,Romance
8798,쿼바디스(2014),201512,Documentary
8803,양들의침묵,202005,Thriller/Crime
8804,케이팩스,202003,SF/Fantasy
8808,7급공무원,201312,Thriller/Crime
8811,헝거게임:판엠의불꽃,201208,SF/Fantasy
8812,임금님의사건수첩,201705,Comedy
8818,잡식가족의딜레마,201506,Documentary
8824,프렌즈위드러브,201802,Comedy
8833,시호,202003,Romance
8834,오즈의마법사:돌아온도로시[우리말],201502,SF/Fantasy
8837,엘리자베스하베스트,201812,Horror
8839,감염:지구최후의날,201909,Drama
8842,덤보,201906,SF/Fantasy
8842,덤보,201906,SF/Fantasy
8842,덤보,201906,SF/Fantasy
8843,개구쟁이스머프2[2D],201311,Animation/Family
8852,레이어케이크(2004),202102,Thriller/Crime
8855,꼬마유령[우리말],201506,SF/Fantasy
8856,동경가족,202009,Animation/Family
8857,로건,201704,SF/Fantasy
8858,신황제를위하여,202010,Action/Adventure
8860,페이스블라인드,201207,Thriller/Crime
8863,필름시대사랑,202008,Drama
8867,레터스투줄리엣(2010),201711,Comedy
8871,빅풋주니어2:패밀리가떴다,202101,Animation/Family
8872,무에타이,201812,Action/Adventure
8880,"세라비,이것이인생!",201806,Comedy
8887,페인티드베일(2006),202002,Romance
8888,인도차이나,202006,Romance
8902,그녀에게잠들다,201912,Romance
8913,피노키오(2019),202103,SF/Fantasy
8913,피노키오(2019),202103,SF/Fantasy
8915,늑대의유혹,201812,Drama
8916,사랑할때이야기하는것들,201410,Romance
8918,더틱,201902,Action/Adventure
8921,레고프렌즈:걸즈포라이프,201603,Animation/Family
8924,500일의썸머,201505,Romance
8925,바이스,201905,Drama
8928,고질라:킹오브몬스터,201906,SF/Fantasy
8932,더플랫폼,202005,SF/Fantasy
8934,비스티걸스[감독판],201805,Romance
8938,서치아웃,202004,Thriller/Crime
8939,말할수없는비밀,201506,Drama
8939,말할수없는비밀,201506,Drama
8940,코코＋올라프,200212,SF/Fantasy
8950,굿우먼(2019),201911,Drama
8951,이블데드2(1987),201711,Horror
8954,엘리펀트송,201507,Thriller/Crime
8958,안나카레니나,201306,Drama
8958,안나카레니나,201306,Drama
8958,안나카레니나,201306,Drama
8965,백악관을무너뜨린사나이,201908,Drama
8968,작은집,201804,Drama
8970,주토피아,201608,Animation/Family
8970,주토피아,201608,Animation/Family
8971,만남의광장(2007),202009,Comedy
8971,만남의광장(2007),202009,Comedy
8975,배틀쉽,201207,SF/Fantasy
8978,오션스:문어구출대작전,201910,Animation/Family
8979,솔로몬의위증후편:재판,201509,Thriller/Crime
8981,공범,201311,Drama
8982,배반의장미,201810,Comedy
8987,명량[가치봄],202011,Historical/War
8991,흥부,201802,Drama
8996,조선미녀삼총사,201402,Historical/War
8997,A계획속집(1987),201907,Comedy
8999,지구침공:컨테이젼,202006,SF/Fantasy
9000,나를미치게하는여자,201512,Romance
9004,러브앤피스,201907,SF/Fantasy
9006,쥬라기파크:아마존어드벤쳐,201703,Action/Adventure
9007,내생애최고의경기,202012,Drama
9010,시티오브갓(2002),202009,Thriller/Crime
9014,카스바,201806,Comedy
9018,카(2006),201706,Animation/Family
9018,카(2006),201706,Animation/Family
9026,바운티헌터(2010),202003,Comedy
9030,"무비빅(57회)어벤져스,전설의시작",201904,Documentary
9035,가족의나라,201612,Drama
9036,셀마,201901,Drama
9038,내사랑내곁에,201904,Romance
9039,나미야잡화점의기적:또하나의이야기,201811,SF/Fantasy
9043,이터널선샤인[리마스터링],201601,Romance
9045,아이언맨,201609,SF/Fantasy
9046,탐정:리턴즈,201807,Thriller/Crime
9048,슬렌더맨,201812,Horror
9051,세인트빈센트,201503,Comedy
9052,돈맛(2016),201811,Romance
9056,지푸라기라도잡고싶은짐승들,202004,Thriller/Crime
9061,에브리맨스워,201901,Historical/War
9067,미확인동영상:절대클릭금지,201901,Horror
9074,스파르타쿠스,201307,Other
9075,이대요정:미남과요괴,201912,SF/Fantasy
9078,소셜포비아,201504,Drama
9083,알렉산더대왕,201703,Historical/War
9085,마이블라인드라이프,201908,Comedy
9086,걸캅스,201906,Comedy
9092,무림축구,201712,Comedy
9093,삼진그룹영어토익반[가치봄],202101,Drama
9109,토르:오리지날전설,202002,SF/Fantasy
9110,여배우는오늘도,201710,Comedy
9113,러브(2015),201711,Drama
9113,러브(2015),201711,Drama
9119,경주,201612,Romance
9120,피와뼈(2004),201910,Drama
9121,인크레더블헐크(2008),201811,SF/Fantasy
9125,어린의뢰인,201906,Animation/Family
9126,클루리스,201911,Comedy
9131,노원리브스,201308,Horror
9132,더이퀄라이저,201611,Thriller/Crime
9134,심용결:잃어버린전설,201609,Horror
9142,스윙어스,201302,Romance
9144,공필두(2006),202008,Comedy
9147,점박이:한반도의공룡[우리말][3D],201810,Animation/Family
9152,4월이야기,202003,Romance
9153,300:제국의부활,201610,Historical/War
9162,지저스크라이스트슈퍼스타,201303,Other
9164,솔트,201303,Thriller/Crime
9166,무쌍,201812,Thriller/Crime
9172,암살교실,201610,Comedy
9174,마음이2,201510,Drama
9175,나만이없는거리(2016),201612,SF/Fantasy
9177,8월의크리스마스[리마스터링],201603,Romance
9178,명량:회오리바다를향하여,201612,Documentary
9179,적인걸5측천무후지유명도,202103,Action/Adventure
9180,마이크로코스모스,201302,Documentary
9181,벤데타:피의복수,201410,Action/Adventure
9186,탑건,201203,Drama
9187,물에빠진나이프,201807,Romance
9188,몬스터주식회사,201303,Animation/Family
9188,몬스터주식회사,201303,Animation/Family
9189,파이터,201305,Drama
9190,은지:돌이킬수없는그녀,201912,Thriller/Crime
9191,언더월드2:에볼루션,201911,Horror
