row_id,promo_scope,is_repurchase,representative_segment_id,provisional_label,assignment_priority_order,gb_churn_risk_score_oof,lr_churn_risk_score_oof,gb_risk_percentile,lr_risk_percentile,gb_high_risk_top20,lr_high_risk_top20,gb_lr_both_high_risk_top20,week3_inactive,retention_decay,only_w1,cold_start_weak,early_activation_success,low_activity,low_activity_reason,low_watch_count,low_watch_time,low_watch_days,genre_preference_clear,content_preference_signal,stable_usage
9186,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0363166920444626,0.0851968222485454,82.20316269096757,79.37996962387206,0,0,0,0,0,0,0,1,1,low_watch_time,0,1,0,0,1,1
9187,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0749530112125355,0.100875854378009,63.80773697846869,76.48530331457161,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
9188,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.029422365704003,0.0544169223792698,87.2866970427946,86.5630304654695,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9189,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0613944949991315,0.0846837731262993,68.9806128830519,79.48717948717949,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
9190,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5209358814192497,0.5982566224703876,15.366747074064149,27.374251764495668,1,0,0,1,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
9191,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0110101853956863,0.0191035061385641,99.2405968015724,96.10470829983024,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9192,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0177254801881464,0.0177143988359483,95.80094702045922,96.49781113195748,0,0,0,1,1,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9193,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0547582348723926,0.1322386615559867,72.06289645314035,70.9907978200661,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9194,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0375964713429524,0.3036295033725751,81.2650763870276,52.1486643437863,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9195,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6797045159967068,0.8871308963957378,8.11221299026177,8.648262306798893,1,1,1,1,0,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9196,promo0,0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,3,0.9122915353323852,0.980202580445492,0.5807200929152149,1.4026623782721344,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9197,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0891808492621872,0.1115864947705287,59.653354775306,74.47511837755741,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9198,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2250437114506743,0.5410254617336139,40.04288394532297,32.03788081836863,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
9199,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1157551429263041,0.4478763329665277,53.97123202001251,41.40087554721701,0,0,0,0,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
9200,promo0,0,promo0_s99,promo0_other_needs_review,99,0.5106019208706793,0.8246783249457095,15.8223889931207,12.97239346019834,1,1,1,0,0,0,0,1,0,none,0,0,0,0,0,0
9201,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0113913991390561,0.0346630423336786,99.07978200661128,91.86098454391136,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9202,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0226688735945583,0.0031830694417326,92.47744125792906,99.76771196283391,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9203,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0259785666205614,0.1128227054188224,89.93120700437774,74.32323773787188,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
9204,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2329964623526721,0.2767764834482592,39.36388814437595,54.38220316269097,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9205,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2234628045744079,0.5427516759119408,40.18583042973287,31.903868489234345,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9206,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2723694218965097,0.4895809168615964,33.33333333333333,37.47878138122041,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9207,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6235760729355482,0.8560105356430907,10.613776467435004,10.78352541767176,1,1,1,1,1,0,0,1,0,none,0,0,0,1,1,0
9208,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.477530073994887,0.7056683341598633,17.45733940855892,20.691503618332888,1,0,0,1,1,0,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9209,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1025598494405409,0.1276749690008678,56.463861341910125,71.81274010542303,0,0,0,1,1,0,1,0,1,"low_watch_time,low_watch_days",0,1,1,1,1,0
9210,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0334496949054426,0.0633693195251839,84.19547931743054,84.09720360939873,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
9211,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.143106865754204,0.1004962884409297,49.361207897793264,76.57464486732779,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9212,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0279687217318712,0.0543311451630017,88.41240060752256,86.58983293129636,0,0,0,0,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
9213,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.034020036975659,0.058497262906405,83.83811310640579,85.45519521129276,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,1
9214,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3074643581651388,0.5347356516753856,28.43741624229429,32.88662556955239,0,0,0,0,1,0,1,0,1,low_watch_days,0,0,1,0,1,0
9215,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0357583464511578,0.0459735087928708,82.71240954167783,88.9127133029572,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9216,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0362440338845064,0.0487731221248404,82.25676762262128,88.1890467256321,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
9217,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1740899446993862,0.3179820596508677,45.18002322880372,50.87108013937283,0,0,0,1,1,0,0,1,1,low_watch_time,0,1,0,0,1,0
9218,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2682720690078984,0.4841582195757865,34.38756365585634,38.05950147413562,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9219,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3177525961588496,0.5196619269089469,27.463593317251856,34.60198338247118,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
9220,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0738501060330002,0.1510656627097537,64.24551058697399,68.09613151076566,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9221,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.5183478744693192,0.773108231448093,15.509693558474048,16.42097739658715,1,1,1,1,1,0,0,1,0,none,0,0,0,0,1,0
9222,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0457457880297877,0.1510674268128388,76.6282497989815,68.08719735549003,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9223,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0437616521894694,0.1342692904474122,77.72715089788261,70.66916823014384,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
9224,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0585484569040053,0.142609002654049,70.21352631108728,69.26650585187171,0,0,0,1,1,0,1,0,0,none,0,0,0,0,1,0
9225,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6792953956024634,0.7870385095282653,8.147949611364245,15.384615384615383,1,1,1,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9226,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0389920115632888,0.0740240096787566,80.43419994639507,81.67604752970607,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9227,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0252510332366927,0.0483331563343653,90.51192709729295,88.31412489949075,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9228,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2570696445747984,0.6918276989226106,36.379880282319306,21.441972661484854,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
9229,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1030964680347062,0.3379246273532603,56.32091485750023,49.2361297239346,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,1,1,0
9230,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3651672463189364,0.9171376655724024,23.889931207004377,6.68274814616278,0,1,0,0,0,0,1,0,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
9231,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0671608203336332,0.2166189422966516,66.6309300455642,59.77843294916466,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9232,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0846371029510125,0.123836243490895,60.90413651389262,72.41132850888948,0,0,0,0,0,0,0,1,1,low_watch_time,0,1,0,1,1,0
9233,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7862428996213857,0.95236799583993,3.671937818279282,3.9042258554453673,1,1,1,1,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
9234,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8012547528553069,0.8422395798691571,3.2162958992227284,11.72161172161172,1,1,1,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9235,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.558344794160355,0.6768965152304257,13.606718484767269,22.129902617707494,1,0,0,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9236,promo0,0,promo0_s99,promo0_other_needs_review,99,0.4768082866826199,0.8439881612764617,17.51987849548825,11.641204324131154,1,1,1,0,0,0,0,1,0,none,0,0,0,1,1,0
9237,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1347557069698086,0.2612377631895443,50.67452872330921,55.81166800678996,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9238,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1009105337585818,0.2325912199704644,56.80335924238364,58.46511212364871,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9239,promo0,1,promo0_s99,promo0_other_needs_review,99,0.023670452935564,0.0722921463324013,91.7716429911552,82.05128205128204,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
9240,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2688428190935577,0.5180411408834126,34.199946395068345,34.709193245778614,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9241,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2157245752890577,0.5344962394912312,40.748682212096845,32.90449388010364,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
9242,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0458435434345684,0.0587233828622634,76.52103993567408,85.3747878138122,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
9243,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6926498223312025,0.8960815342984598,7.352809791834182,8.085410524434915,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9244,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3318454897886593,0.5735333652365677,26.355758063075136,29.071741266863217,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9245,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1205412433105669,0.4386529885825639,53.11355311355312,42.151344590368986,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
9246,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0587767599573153,0.1547709284376137,70.13311891360672,67.47074064147235,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9247,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0374489469974116,0.3897930985420424,81.4080228714375,45.51058697400161,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
9248,promo0,1,promo0_s99,promo0_other_needs_review,99,0.03034393308648,0.0644744534682336,86.69704279460377,83.86491557223265,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9249,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0577100833527186,0.2764558909411062,70.6512999195926,54.45367640489592,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9250,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0723561013633181,0.1984018868264062,64.79049405878673,62.03877423389619,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9251,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1257445649966414,0.3397832998803428,52.193335120164384,49.11998570535156,0,0,0,0,0,0,1,0,1,low_watch_time,0,1,0,0,1,0
9252,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0738661939413393,0.3404364478782815,64.21870812114715,49.05744661842223,0,0,0,1,1,0,1,0,1,low_watch_days,0,0,1,0,1,0
9253,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0372720112193966,0.0481397846669912,81.49736442419369,88.36772983114447,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9254,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0152474805974321,0.0154012927504405,97.4180291253462,97.16787277762889,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9255,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3077014908144134,0.5597777608448455,28.3927454659162,30.34039131600107,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9256,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0167364590179605,0.0072825688317892,96.56928437416242,98.98150629857948,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
9257,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0998240800070164,0.1721932735716873,57.00884481372286,65.11212364870902,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
9258,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0420358174495599,0.1516168208422155,78.56696149379077,68.00678995800948,0,0,0,0,1,0,1,0,0,none,0,0,0,0,1,0
9259,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0516578448180569,0.2045409612796072,73.54596622889305,61.19896363798802,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9260,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0136815081083793,0.0454668655376009,98.23997141070312,88.99312070043777,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
9261,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5103781896317494,0.793146428241546,15.858125614223177,14.982578397212542,1,1,1,1,1,1,0,1,1,low_watch_days,0,0,1,1,1,0
9262,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0528322685174458,0.2206657238545697,72.96524613597785,59.40319842758866,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
9263,promo0,1,promo0_s02,promo0_high_risk_retention_decay,2,0.4513063690440674,0.670258601096156,18.91360671848477,22.5140712945591,1,0,0,0,1,0,0,1,1,low_watch_time,0,1,0,0,1,0
9264,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2211026635119287,0.6694113943460316,40.275171982489056,22.621281157866523,0,0,0,1,1,0,1,0,1,"low_watch_time,low_watch_days",0,1,1,1,1,0
9265,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0154760093094739,0.0091689473602492,97.28401679621192,98.60627177700349,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
9266,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0871084610172728,0.3118575682451833,60.10006253908693,51.4339319217368,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9267,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0313100763773085,0.0420176297328017,85.7589564906638,89.87760207272403,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
9268,promo0,1,promo0_s99,promo0_other_needs_review,99,0.073364531894327,0.1760532880774874,64.44206200303762,64.66541588492808,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
9269,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.4824097042762568,0.7163331908451376,17.305458768873404,20.021441972661485,1,0,0,1,1,0,0,1,1,low_watch_time,0,1,0,0,1,0
9270,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2908606038535282,0.4640989468119252,29.768605378361475,39.92673992673993,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
9271,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1495893763730147,0.0983972701431173,48.31591173054588,76.95881354417939,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9272,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2660145448245835,0.8207818143526093,34.82533726436166,13.249352273742518,0,1,0,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9273,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3543682095125989,0.3738832965910392,24.586795318502634,46.698829625658895,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9274,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6856927544953246,0.8388592627283702,7.772715089788261,11.86455820602162,1,1,1,1,1,1,0,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
9275,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2544291012926718,0.4824070016334565,36.75511480389529,38.22031626909676,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9276,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.4815295890854519,0.7659000964357879,17.341195389975876,16.867685160368087,1,1,1,1,1,1,0,1,1,low_watch_days,0,0,1,0,1,0
9277,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.6442031433204474,0.9216263112255284,9.67569016349504,6.28071115875994,1,1,1,1,1,0,0,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
9278,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2654575693040026,0.497055839510372,34.887876351290984,36.808719735549005,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9279,promo0,1,promo0_s99,promo0_other_needs_review,99,0.020515491718007,0.0074217609613282,94.08558920754044,98.96363798802822,0,0,0,0,1,0,0,1,0,none,0,0,0,1,1,0
9280,promo0,0,promo0_s05,promo0_stable_usage_lower_risk,5,0.0484461614370435,0.1531736995465444,75.20771911015814,67.75663361029216,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9281,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2394150313629078,0.458103573515467,38.83677298311445,40.51639417493076,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9282,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6834998206073966,0.8684811177981591,7.91566157419816,9.997319753417315,1,1,1,1,1,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9283,promo0,1,promo0_s99,promo0_other_needs_review,99,0.193528681753901,0.2697986008867834,42.94648440989904,55.09693558474046,0,0,0,1,1,0,1,0,0,none,0,0,0,0,1,0
9284,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8781841149559568,0.976284863298021,1.268650049137854,1.7957652103993569,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
9285,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0292806570382943,0.1161806144686993,87.37603859555078,73.61743947109801,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9286,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0932064173439021,0.2589004361656717,58.48298043419995,56.11542928616099,0,0,0,0,0,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
9287,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0122698813471001,0.0042932506086234,98.79388903779147,99.624765478424,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
9288,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3144364031041016,0.6288899605488791,27.79415706244975,25.10497632448852,0,0,0,0,1,0,1,0,1,low_watch_days,0,0,1,0,1,0
9289,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0397684457540744,0.1317788760449497,79.9249530956848,71.04440275171983,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9290,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.4861357903264376,0.6671726120462241,17.144643973912267,22.79103010810328,1,0,0,1,1,1,0,1,1,low_watch_days,0,0,1,0,1,0
9291,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0400961566085215,0.1376403499578566,79.76413830072366,70.19565800053606,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9292,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.832406171971146,0.9675648819053184,2.340748682212097,2.581970874653801,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9293,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.1867145483839803,0.3314542715906726,43.68801929777539,49.74537657464487,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9294,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0321663293506416,0.0670066230530663,85.16930224247298,83.14124899490753,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,1
9295,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0543150306963087,0.0425379173907911,72.3219869561333,89.73465558831413,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9296,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0323141218144094,0.0421618923353267,85.05315822388994,89.80612883051907,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9297,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3010376229875169,0.2877344113924214,28.82158491914589,53.4887876351291,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9298,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0376716985841644,0.0552900561431644,81.20253730009827,86.31287411775217,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
9299,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.922562697631143,0.9793464743339236,0.3305637451978915,1.4830697757527025,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9300,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2562673453031735,0.5245926817349085,36.46028767979988,34.1284731528634,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9301,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7029415768338196,0.9258531982856024,6.923970338604485,5.959081568837667,1,1,1,1,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
9302,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1381956272631264,0.7631924892974751,50.12954525149647,17.028499955329224,0,1,0,1,1,0,0,1,0,none,0,0,0,1,1,0
9303,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5901059504722275,0.7267764595625247,12.096846243187706,19.44072187974627,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
9304,promo0,1,promo0_s99,promo0_other_needs_review,99,0.35250594825702,0.8053844146228749,24.765478424015008,14.062360403823815,0,1,0,0,0,0,0,1,1,low_watch_time,0,1,0,0,1,0
9305,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.5969510815285173,0.9047768566576504,11.712677566336104,7.522558742070936,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9306,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0470338724746604,0.1468734091234533,75.86884660055392,68.61431251675154,0,0,0,1,1,0,1,0,0,none,0,0,0,0,0,0
9307,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3770002387981732,0.5542460390826043,23.07692307692308,30.670955061198963,0,0,0,0,0,0,1,0,1,low_watch_time,0,1,0,0,1,0
9308,promo0,1,promo0_s05,promo0_stable_usage_lower_risk,5,0.0168608225231575,0.0009635357634512,96.44420620030375,99.93746091307068,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
9309,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3832848939784889,0.6461975141190435,22.59447869203967,24.104350933619227,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
9310,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.546892144163341,0.8410027108001493,14.24997766461181,11.766282497989817,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9311,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2665451156359437,0.787381688101312,34.76279817743232,15.34887876351291,0,1,0,0,1,0,0,1,0,none,0,0,0,1,1,0
9312,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3155622865665223,0.2990074351880658,27.68694719914232,52.58643795229161,0,0,0,1,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
9313,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0447398083501281,0.1237514473821991,77.17323327079426,72.43813097471634,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
9314,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0334576207863145,0.1026188717324396,84.18654516215491,76.11006879299562,0,0,0,1,1,0,1,0,1,low_watch_days,0,0,1,0,1,0
9315,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0709366652713647,0.2723040144277422,65.32654337532387,54.90038416867685,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
9316,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7920576272160783,0.9402219486568628,3.457518091664433,4.815509693558474,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9317,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0262701682015544,0.0103617862411853,89.63637988028232,98.23997141070312,0,0,0,1,1,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
9318,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2395279817832282,0.5253446091932186,38.79210220673635,34.065934065934066,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
