promo_scope,representative_segment_id,demographic_group,feature_name,feature_family,mean,median,q25,q75,actual_repurchase_rate,mean_gb_churn_risk,difference_vs_segment_overall,interpretation,caveat
promo1,promo1_s01,age_group=50,recency,inactivity_recency,13.818181818181818,14.0,10.0,17.0,0.20909090909090908,0.7424872900513197,0.23112299465240582,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=50,max_inactive_gap_days,inactivity_recency,2.036363636363636,0.0,0.0,3.0,0.20909090909090908,0.7424872900513197,-0.026577540106952124,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,total_watch_count,weekly_usage,2.9523809523809526,2.0,1.0,4.0,0.21428571428571427,0.737736103007103,-0.3440896358543415,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,watch_days,weekly_usage,1.7857142857142858,1.0,1.0,3.0,0.21428571428571427,0.737736103007103,-0.12487394957983189,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,total_watch_time_min,weekly_usage,93.80952380952381,55.0,10.25,149.5,0.21428571428571427,0.737736103007103,-20.859887955182074,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,active_ratio,usage_concentration,0.08503401360544215,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.21428571428571427,0.737736103007103,-0.005946378551420564,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,log_retention_w2_ratio,retention_decay,-1.9020536241906225,-2.0215256339172756,-4.541846546269412,-0.32818485948127424,0.21428571428571427,0.737736103007103,0.18503394398121897,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,log_retention_w3_ratio,retention_decay,-1.2297556235345717,0.0,-2.544938680543153,0.0,0.21428571428571427,0.737736103007103,-0.017202786337962683,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,recency,inactivity_recency,13.571428571428571,14.5,10.0,16.75,0.21428571428571427,0.737736103007103,-0.015630252100841346,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=60,max_inactive_gap_days,inactivity_recency,2.142857142857143,0.0,0.0,3.75,0.21428571428571427,0.737736103007103,0.07991596638655452,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,total_watch_count,weekly_usage,4.0,4.0,3.0,4.0,0.2,0.7566164395466902,0.703529411764706,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,watch_days,weekly_usage,1.9,1.5,1.0,3.0,0.2,0.7566164395466902,-0.010588235294117787,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,total_watch_time_min,weekly_usage,100.2,92.0,24.25,133.0,0.2,0.7566164395466902,-14.469411764705882,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,active_ratio,usage_concentration,0.09047619047619043,0.0714285714285714,0.0476190476190476,0.1428571428571428,0.2,0.7566164395466902,-0.0005042016806722782,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,log_retention_w2_ratio,retention_decay,-3.5002473399048726,-3.5047044663543194,-4.682387811934022,-2.87384307643066,0.2,0.7566164395466902,-1.413159771733031,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,log_retention_w3_ratio,retention_decay,-0.5545177444479563,0.0,0.0,0.0,0.2,0.7566164395466902,0.6580350927486527,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,recency,inactivity_recency,15.4,16.5,14.25,17.0,0.2,0.7566164395466902,1.8129411764705878,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,age_group=70,max_inactive_gap_days,inactivity_recency,1.3,0.5,0.0,2.75,0.2,0.7566164395466902,-0.7629411764705882,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,total_watch_count,weekly_usage,3.320267686424474,2.0,1.0,4.0,0.25047801147227533,0.7476103125188108,0.023797098189179966,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,watch_days,weekly_usage,1.9321223709369024,1.0,1.0,3.0,0.25047801147227533,0.7476103125188108,0.021534135642784724,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,total_watch_time_min,weekly_usage,113.67495219885278,73.0,7.0,166.0,0.25047801147227533,0.7476103125188108,-0.9944595658531057,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,active_ratio,usage_concentration,0.09200582718747152,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.25047801147227533,0.7476103125188108,0.0010254350306088122,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,log_retention_w2_ratio,retention_decay,-2.0333276224576733,-2.0071509272742825,-4.427822751081636,-0.32773379936793473,0.25047801147227533,0.7476103125188108,0.0537599457141682,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,log_retention_w3_ratio,retention_decay,-1.2389433301028703,0.0,-2.19722457733622,0.0,0.25047801147227533,0.7476103125188108,-0.026390492906261276,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,recency,inactivity_recency,13.467495219885278,14.0,10.0,16.0,0.25047801147227533,0.7476103125188108,-0.11956360364413499,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=female,max_inactive_gap_days,inactivity_recency,2.049713193116635,0.0,0.0,4.0,0.25047801147227533,0.7476103125188108,-0.013227983353953476,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,total_watch_count,weekly_usage,3.258409785932722,2.0,1.0,4.0,0.25076452599388377,0.7422075566641484,-0.03806080230257214,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,watch_days,weekly_usage,1.8761467889908257,1.0,1.0,2.0,0.25076452599388377,0.7422075566641484,-0.034441446303292045,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,total_watch_time_min,weekly_usage,116.25993883792049,78.0,9.25,164.0,0.25076452599388377,0.7422075566641484,1.5905270732146022,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,active_ratio,usage_concentration,0.08934032328527737,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.25076452599388377,0.7422075566641484,-0.00164006887158534,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,log_retention_w2_ratio,retention_decay,-2.1730706006137677,-2.3978952727983707,-4.553876891600549,-0.388379087442543,0.25076452599388377,0.7422075566641484,-0.08598303244192618,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,log_retention_w3_ratio,retention_decay,-1.1703441895208457,0.0,-1.9459101490553137,0.0,0.25076452599388377,0.7422075566641484,0.04220864767576327,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,recency,inactivity_recency,13.7782874617737,14.0,11.0,17.0,0.25076452599388377,0.7422075566641484,0.19122863824428826,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s01,gender_profile=male,max_inactive_gap_days,inactivity_recency,2.0840978593272173,0.0,0.0,4.0,0.25076452599388377,0.7422075566641484,0.021156682856628972,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,total_watch_count,weekly_usage,10.8,9.0,9.0,12.0,0.2,0.7252750652630937,4.002072538860104,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,watch_days,weekly_usage,6.0,6.0,4.0,8.0,0.2,0.7252750652630937,1.8963730569948183,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,total_watch_time_min,weekly_usage,294.6,222.0,208.0,392.0,0.2,0.7252750652630937,101.05077720207257,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,active_ratio,usage_concentration,0.2857142857142857,0.2857142857142857,0.1904761904761904,0.3809523809523809,0.2,0.7252750652630937,0.09030347890451523,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,log_retention_w2_ratio,retention_decay,-1.346169714185836,-0.7393092223231078,-2.1580038641829384,-0.4911205526866583,0.2,0.7252750652630937,0.34959609795715885,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,log_retention_w3_ratio,retention_decay,-1.9343481878324233,-1.3156767939059373,-3.6549779024382567,-0.3677247801253174,0.2,0.7252750652630937,-1.0436093577794872,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,recency,inactivity_recency,2.8,3.0,1.0,4.0,0.2,0.7252750652630937,-0.189637305699482,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=10,max_inactive_gap_days,inactivity_recency,7.4,8.0,7.0,8.0,0.2,0.7252750652630937,-1.6466321243523314,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,total_watch_count,weekly_usage,6.493150684931507,5.0,4.0,8.0,0.3424657534246575,0.6950093764445642,-0.3047767762083895,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,watch_days,weekly_usage,3.9726027397260273,4.0,3.0,5.0,0.3424657534246575,0.6950093764445642,-0.13102420327915443,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,total_watch_time_min,weekly_usage,175.56164383561645,120.0,75.0,278.0,0.3424657534246575,0.6950093764445642,-17.987578962311005,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,active_ratio,usage_concentration,0.18917155903457267,0.1904761904761904,0.1428571428571428,0.238095238095238,0.3424657534246575,0.6950093764445642,-0.006239247775197798,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,log_retention_w2_ratio,retention_decay,-1.8171052294626169,-1.9459101490553137,-3.5695326964813714,-0.4486938426589846,0.3424657534246575,0.6950093764445642,-0.12133941731962206,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,log_retention_w3_ratio,retention_decay,-0.6429673962115117,-0.4054651081081644,-2.224623551524334,0.6931471805599453,0.3424657534246575,0.6950093764445642,0.24777143384142453,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,recency,inactivity_recency,2.863013698630137,3.0,1.0,4.0,0.3424657534246575,0.6950093764445642,-0.12662360706934495,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=20,max_inactive_gap_days,inactivity_recency,9.150684931506849,8.0,7.0,10.0,0.3424657534246575,0.6950093764445642,0.10405280715451681,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,total_watch_count,weekly_usage,7.25,6.0,4.0,9.0,0.28125,0.6865067281571897,0.45207253886010346,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,watch_days,weekly_usage,4.234375,4.0,3.0,5.0,0.28125,0.6865067281571897,0.13074805699481828,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,total_watch_time_min,weekly_usage,220.34375,193.0,90.25,274.5,0.28125,0.6865067281571897,26.794527202072544,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,active_ratio,usage_concentration,0.2016369047619047,0.1904761904761904,0.1428571428571428,0.238095238095238,0.28125,0.6865067281571897,0.006226097952134246,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,log_retention_w2_ratio,retention_decay,-0.97012918672628,-0.8737760392669749,-3.160310537010859,0.4116894960135962,0.28125,0.6865067281571897,0.7256366254167148,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,log_retention_w3_ratio,retention_decay,-1.4342126024890898,-1.5110247909356826,-2.8596653958068354,0.29406206407777025,0.28125,0.6865067281571897,-0.5434737724361536,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,recency,inactivity_recency,3.28125,3.5,2.0,5.0,0.28125,0.6865067281571897,0.29161269430051817,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=30,max_inactive_gap_days,inactivity_recency,8.3125,8.0,6.0,11.0,0.28125,0.6865067281571897,-0.7341321243523318,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,total_watch_count,weekly_usage,6.645161290322581,6.0,4.5,8.0,0.3548387096774194,0.704572254732089,-0.15276617081731558,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,watch_days,weekly_usage,4.129032258064516,4.0,3.0,5.5,0.3548387096774194,0.704572254732089,0.0254053150593343,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,total_watch_time_min,weekly_usage,177.1290322580645,118.0,72.0,320.5,0.3548387096774194,0.704572254732089,-16.420190539862944,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,active_ratio,usage_concentration,0.19662058371735786,0.1904761904761904,0.1428571428571428,0.26190476190476186,0.3548387096774194,0.704572254732089,0.0012097769075873899,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,log_retention_w2_ratio,retention_decay,-2.463626211376508,-2.143390266280109,-4.189195394267893,-1.1295499905271535,0.3548387096774194,0.704572254732089,-0.7678603992335131,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,log_retention_w3_ratio,retention_decay,-0.6318344595605028,0.0,-2.215408399421657,0.6931471805599453,0.3548387096774194,0.704572254732089,0.2589043704924334,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,recency,inactivity_recency,2.7419354838709675,3.0,1.0,5.0,0.3548387096774194,0.704572254732089,-0.2477018218285143,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=40,max_inactive_gap_days,inactivity_recency,9.516129032258064,9.0,7.0,12.0,0.3548387096774194,0.704572254732089,0.4694969079057323,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,total_watch_count,weekly_usage,5.214285714285714,4.5,3.0,6.75,0.2857142857142857,0.6522596611053858,-1.5836417468541821,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,watch_days,weekly_usage,3.4285714285714284,3.0,2.0,4.0,0.2857142857142857,0.6522596611053858,-0.6750555144337533,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,total_watch_time_min,weekly_usage,151.07142857142858,106.5,61.25,195.75,0.2857142857142857,0.6522596611053858,-42.47779422649887,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,active_ratio,usage_concentration,0.1632653061224489,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.2857142857142857,0.6522596611053858,-0.032145500687321554,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,log_retention_w2_ratio,retention_decay,-2.488305672138369,-2.668769039850659,-4.5715533998407025,-1.3577220806620738,0.2857142857142857,0.6522596611053858,-0.7925398599953741,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,log_retention_w3_ratio,retention_decay,-0.09437214434282877,0.6931471805599453,-1.517092313833155,0.6931471805599453,0.2857142857142857,0.6522596611053858,0.7963666857101074,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,recency,inactivity_recency,3.2142857142857144,3.0,1.25,5.0,0.2857142857142857,0.6522596611053858,0.22464840858623258,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=50,max_inactive_gap_days,inactivity_recency,11.571428571428571,12.0,7.0,14.0,0.2857142857142857,0.6522596611053858,2.5247964470762394,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,total_watch_count,weekly_usage,6.833333333333333,7.0,4.25,9.0,0.3333333333333333,0.6466316907959796,0.035405872193436494,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,watch_days,weekly_usage,4.166666666666667,3.5,3.0,5.5,0.3333333333333333,0.6466316907959796,0.06303972366148525,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,total_watch_time_min,weekly_usage,226.33333333333334,165.0,120.5,295.75,0.3333333333333333,0.6466316907959796,32.78411053540589,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,active_ratio,usage_concentration,0.19841269841269837,0.1666666666666666,0.1428571428571428,0.26190476190476186,0.3333333333333333,0.6466316907959796,0.0030018916029279086,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,log_retention_w2_ratio,retention_decay,-2.434385251467812,-3.342993949476885,-4.859612882054005,-0.09449159719245448,0.3333333333333333,0.6466316907959796,-0.7386194393248173,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,log_retention_w3_ratio,retention_decay,-0.43442475185621254,0.008403559158190577,-1.6857973614408066,0.6931471805599453,0.3333333333333333,0.6466316907959796,0.45631407819672365,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,recency,inactivity_recency,2.3333333333333335,2.5,1.25,3.75,0.3333333333333333,0.6466316907959796,-0.6563039723661483,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,age_group=60,max_inactive_gap_days,inactivity_recency,8.666666666666666,9.0,6.5,10.75,0.3333333333333333,0.6466316907959796,-0.3799654576856657,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,total_watch_count,weekly_usage,6.6581196581196584,6.0,4.0,8.0,0.29914529914529914,0.6885517287104878,-0.1398078030202381,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,watch_days,weekly_usage,4.188034188034188,4.0,3.0,5.0,0.29914529914529914,0.6885517287104878,0.08440724502900654,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,total_watch_time_min,weekly_usage,183.68376068376068,125.0,86.0,274.0,0.29914529914529914,0.6885517287104878,-9.865462114166775,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,active_ratio,usage_concentration,0.19943019943019932,0.1904761904761904,0.1428571428571428,0.238095238095238,0.29914529914529914,0.6885517287104878,0.004019392620428858,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,log_retention_w2_ratio,retention_decay,-1.670044325773198,-1.9574265911168724,-3.5742165457938,-0.4418327522790392,0.29914529914529914,0.6885517287104878,0.025721486369796764,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,log_retention_w3_ratio,retention_decay,-0.9579714499617188,-1.0986122886681098,-2.2842359543258497,0.6931471805599453,0.29914529914529914,0.6885517287104878,-0.0672326199087826,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,recency,inactivity_recency,2.9401709401709404,3.0,1.0,4.0,0.29914529914529914,0.6885517287104878,-0.049466365528541445,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=female,max_inactive_gap_days,inactivity_recency,8.854700854700855,8.0,7.0,10.0,0.29914529914529914,0.6885517287104878,-0.19193126965147655,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,total_watch_count,weekly_usage,7.0131578947368425,6.0,4.0,9.0,0.34210526315789475,0.6919882032453649,0.21523043359694594,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,watch_days,weekly_usage,3.973684210526316,4.0,3.0,5.0,0.34210526315789475,0.6919882032453649,-0.12994273247886579,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,total_watch_time_min,weekly_usage,208.73684210526315,170.5,79.0,285.25,0.34210526315789475,0.6919882032453649,15.187619307335694,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,active_ratio,usage_concentration,0.18922305764411024,0.1904761904761904,0.1428571428571428,0.238095238095238,0.34210526315789475,0.6919882032453649,-0.006187749165660228,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,log_retention_w2_ratio,retention_decay,-1.7353633635280752,-1.6201910150445822,-4.083461605723655,-0.11159241159785024,0.34210526315789475,0.6919882032453649,-0.039597551385080365,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,log_retention_w3_ratio,retention_decay,-0.7872359809828362,-0.5311223222486174,-2.4657240465452643,0.6931471805599453,0.34210526315789475,0.6919882032453649,0.10350284907009999,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,recency,inactivity_recency,3.0657894736842106,3.0,1.0,5.0,0.34210526315789475,0.6919882032453649,0.07615216798472879,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s02,gender_profile=male,max_inactive_gap_days,inactivity_recency,9.342105263157896,8.5,6.0,13.0,0.34210526315789475,0.6919882032453649,0.2954731388055638,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,total_watch_count,weekly_usage,2.1666666666666665,2.0,1.25,2.75,0.3333333333333333,0.7194317253893886,0.23049645390070905,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,watch_days,weekly_usage,1.6666666666666667,1.5,1.0,2.0,0.3333333333333333,0.7194317253893886,0.26241134751773054,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,total_watch_time_min,weekly_usage,43.333333333333336,4.0,2.25,57.5,0.3333333333333333,0.7194317253893886,7.819655521783183,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,active_ratio,usage_concentration,0.07936507936507933,0.0714285714285714,0.0476190476190476,0.0952380952380952,0.3333333333333333,0.7194317253893886,0.012495778453225248,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,log_retention_w2_ratio,retention_decay,0.8519979647260906,0.0,0.0,0.5198603854199589,0.3333333333333333,0.7194317253893886,0.30916931180521146,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,log_retention_w3_ratio,retention_decay,1.4055793787012105,0.8958797346140275,0.4773856262211096,1.6184726740880686,0.3333333333333333,0.7194317253893886,-0.218105945503827,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,recency,inactivity_recency,1.8333333333333333,1.0,1.0,2.5,0.3333333333333333,0.7194317253893886,-1.0177304964539007,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=10,max_inactive_gap_days,inactivity_recency,2.6666666666666665,0.5,0.0,5.5,0.3333333333333333,0.7194317253893886,1.4842958459979736,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,total_watch_count,weekly_usage,1.9492753623188406,1.0,1.0,2.0,0.17391304347826086,0.7343062264707289,0.01310514955288311,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,watch_days,weekly_usage,1.3985507246376812,1.0,1.0,1.0,0.17391304347826086,0.7343062264707289,-0.005704594511255046,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,total_watch_time_min,weekly_usage,35.67391304347826,4.0,1.0,50.5,0.17391304347826086,0.7343062264707289,0.1602352319281053,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,active_ratio,usage_concentration,0.06659765355417527,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.17391304347826086,0.7343062264707289,-0.000271647357678817,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,log_retention_w2_ratio,retention_decay,0.6398260987140018,0.0,0.0,0.0,0.17391304347826086,0.7343062264707289,0.09699744579312264,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,log_retention_w3_ratio,retention_decay,1.5000335337671644,0.6931471805599453,0.6931471805599453,2.5649493574615367,0.17391304347826086,0.7343062264707289,-0.12365179043787311,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,recency,inactivity_recency,3.108695652173913,3.0,1.0,5.0,0.17391304347826086,0.7343062264707289,0.25763182238667914,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=20,max_inactive_gap_days,inactivity_recency,1.289855072463768,0.0,0.0,0.0,0.17391304347826086,0.7343062264707289,0.10748425179507515,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=30,total_watch_count,weekly_usage,1.801980198019802,1.0,1.0,2.0,0.21782178217821782,0.731300440231155,-0.13419001474615544,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=30,watch_days,weekly_usage,1.2871287128712872,1.0,1.0,1.0,0.21782178217821782,0.731300440231155,-0.11712660627764904,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo1,promo1_s03,age_group=30,total_watch_time_min,weekly_usage,30.10891089108911,3.0,1.0,35.0,0.21782178217821782,0.731300440231155,-5.404766920461043,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
