membership_row_id,w1_3_has_watch_obs,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5,w1_3_week1_watch_time,w1_3_week1_sessions,w1_3_week2_watch_time,w1_3_week2_sessions,w1_3_week3_watch_time,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w2_watch_time
14130,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14131,1,20.0,4,1,4,5.0,13.0,0.65,0,3,7.0,0.0,0,20.0,4,0.0,0,0.0,1.0,0.0,20.0,-20.0
14132,1,164.0,1,1,1,164.0,164.0,1.0,0,0,0.0,164.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-164.0,0.0
14133,1,110.0,3,2,2,36.666667,67.0,0.609091,1,1,1.0,110.0,3,0.0,0,0.0,0,1.0,0.0,0.0,-110.0,0.0
14134,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
14135,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14136,1,201.0,8,3,7,25.125,64.0,0.318408,0,0,0.0,61.0,4,111.0,3,29.0,1,0.303483,0.552239,0.144279,50.0,-82.0
14137,1,84.0,3,3,2,28.0,59.0,0.702381,0,0,0.0,25.0,2,59.0,1,0.0,0,0.297619,0.702381,0.0,34.0,-59.0
14138,1,89.0,2,1,1,44.5,89.0,1.0,1,1,1.0,89.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-89.0,0.0
14139,1,145.0,3,2,3,48.333333,87.0,0.6,0,0,0.0,0.0,0,36.0,1,109.0,2,0.0,0.248276,0.751724,36.0,73.0
14140,1,61.0,6,5,5,10.166667,27.0,0.442623,1,1,1.0,6.0,1,34.0,2,21.0,3,0.098361,0.557377,0.344262,28.0,-13.0
14141,1,574.0,13,10,7,44.153846,124.0,0.216028,3,6,9.0,204.0,2,67.0,1,303.0,10,0.355401,0.116725,0.527875,-137.0,236.0
14142,1,379.0,3,3,3,126.333333,144.0,0.379947,0,0,0.0,144.0,1,0.0,0,235.0,2,0.379947,0.0,0.620053,-144.0,235.0
14143,1,104.0,6,2,4,17.333333,71.0,0.682692,2,2,2.0,71.0,3,0.0,0,33.0,3,0.682692,0.0,0.317308,-71.0,33.0
14144,1,14.0,4,3,4,3.5,6.0,0.428571,1,3,8.0,14.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-14.0,0.0
14145,1,1231.0,14,10,9,87.928571,234.0,0.190089,0,0,0.0,166.0,1,799.0,11,266.0,2,0.13485,0.649066,0.216084,633.0,-533.0
14146,1,452.0,6,5,3,75.333333,252.0,0.557522,0,1,3.0,84.0,2,116.0,2,252.0,2,0.185841,0.256637,0.557522,32.0,136.0
14147,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14148,1,391.0,6,6,5,65.166667,108.0,0.276215,0,0,0.0,138.0,2,253.0,4,0.0,0,0.352941,0.647059,0.0,115.0,-253.0
14149,1,9.0,1,1,1,9.0,9.0,1.0,0,0,0.0,0.0,0,0.0,0,9.0,1,0.0,0.0,1.0,0.0,9.0
14150,1,501.0,10,7,6,50.1,146.0,0.291417,1,2,6.0,179.0,3,150.0,3,172.0,4,0.357285,0.299401,0.343313,-29.0,22.0
14151,1,118.0,3,2,2,39.333333,77.0,0.652542,1,1,1.0,0.0,0,0.0,0,118.0,3,0.0,0.0,1.0,0.0,118.0
14152,1,35.0,3,2,2,11.666667,27.0,0.771429,0,0,0.0,0.0,0,8.0,1,27.0,2,0.0,0.228571,0.771429,8.0,19.0
14153,1,346.0,7,6,6,49.428571,130.0,0.375723,1,3,5.0,128.0,2,209.0,2,9.0,3,0.369942,0.604046,0.026012,81.0,-200.0
14154,1,203.0,2,2,2,101.5,112.0,0.551724,0,0,0.0,0.0,0,0.0,0,203.0,2,0.0,0.0,1.0,0.0,203.0
14155,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,2.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-2.0,0.0
14156,1,338.0,10,8,4,33.8,107.0,0.316568,1,3,9.0,185.0,5,80.0,3,73.0,2,0.547337,0.236686,0.215976,-105.0,-7.0
14157,1,194.0,6,4,3,32.333333,99.0,0.510309,2,2,2.0,0.0,0,99.0,1,95.0,5,0.0,0.510309,0.489691,99.0,-4.0
14158,1,231.0,3,2,3,77.0,131.0,0.5671,0,1,2.0,0.0,0,0.0,0,231.0,3,0.0,0.0,1.0,0.0,231.0
14159,1,384.0,3,2,3,128.0,200.0,0.520833,0,0,0.0,0.0,0,384.0,3,0.0,0,0.0,1.0,0.0,384.0,-384.0
14160,1,328.0,9,7,3,36.444444,193.0,0.588415,3,4,8.0,200.0,5,128.0,4,0.0,0,0.609756,0.390244,0.0,-72.0,-128.0
14161,1,209.0,5,5,3,41.8,120.0,0.574163,0,0,0.0,0.0,0,120.0,2,89.0,3,0.0,0.574163,0.425837,120.0,-31.0
14162,1,885.0,12,8,5,73.75,300.0,0.338983,1,3,8.0,500.0,6,385.0,6,0.0,0,0.564972,0.435028,0.0,-115.0,-385.0
14163,1,396.0,9,7,5,44.0,94.0,0.237374,1,3,10.0,90.0,1,49.0,1,257.0,7,0.227273,0.123737,0.64899,-41.0,208.0
14164,1,131.0,4,3,4,32.75,82.0,0.625954,1,1,1.0,18.0,1,30.0,1,83.0,2,0.137405,0.229008,0.633588,12.0,53.0
14165,1,112.0,7,4,4,16.0,67.0,0.598214,0,3,9.0,2.0,1,67.0,4,43.0,2,0.017857,0.598214,0.383929,65.0,-24.0
14166,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
14167,1,472.0,16,11,7,29.5,144.0,0.305085,5,6,9.0,229.0,7,208.0,7,35.0,2,0.485169,0.440678,0.074153,-21.0,-173.0
14168,1,805.0,9,6,6,89.444444,379.0,0.470807,0,1,2.0,140.0,4,196.0,1,469.0,4,0.173913,0.243478,0.582609,56.0,273.0
14169,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14170,1,135.0,4,3,2,33.75,86.0,0.637037,2,2,2.0,135.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-135.0,0.0
14171,1,11.0,5,5,3,2.2,7.0,0.636364,4,4,4.0,4.0,4,7.0,1,0.0,0,0.363636,0.636364,0.0,3.0,-7.0
14172,1,386.0,13,7,4,29.692308,313.0,0.810881,5,5,5.0,11.0,5,374.0,7,1.0,1,0.028497,0.968912,0.002591,363.0,-373.0
14173,1,892.0,17,9,7,52.470588,238.0,0.266816,3,3,3.0,390.0,6,400.0,10,102.0,1,0.43722,0.44843,0.11435,10.0,-298.0
14174,1,331.0,3,3,2,110.333333,183.0,0.55287,0,0,0.0,183.0,2,0.0,0,148.0,1,0.55287,0.0,0.44713,-183.0,148.0
14175,1,431.0,13,9,5,33.153846,322.0,0.7471,5,7,10.0,1.0,1,327.0,8,103.0,4,0.00232,0.758701,0.238979,326.0,-224.0
14176,1,102.0,3,3,2,34.0,95.0,0.931373,1,1,1.0,0.0,0,102.0,3,0.0,0,0.0,1.0,0.0,102.0,-102.0
14177,1,343.0,11,5,8,31.181818,100.0,0.291545,1,2,6.0,110.0,3,148.0,6,85.0,2,0.3207,0.431487,0.247813,38.0,-63.0
14178,1,4.0,4,4,4,1.0,1.0,0.25,4,4,4.0,2.0,2,1.0,1,1.0,1,0.5,0.25,0.25,-1.0,0.0
14179,1,81.0,2,1,2,40.5,41.0,0.506173,0,0,0.0,0.0,0,81.0,2,0.0,0,0.0,1.0,0.0,81.0,-81.0
14180,1,355.0,24,18,9,14.791667,83.0,0.233803,7,10,15.0,47.0,5,213.0,10,95.0,9,0.132394,0.6,0.267606,166.0,-118.0
14181,1,31.0,16,10,4,1.9375,11.0,0.354839,7,15,24.0,11.0,5,13.0,4,7.0,7,0.354839,0.419355,0.225806,2.0,-6.0
14182,1,4.0,3,2,1,1.333333,4.0,1.0,2,3,4.0,0.0,0,0.0,0,4.0,3,0.0,0.0,1.0,0.0,4.0
14183,1,176.0,8,5,3,22.0,100.0,0.568182,2,4,6.0,100.0,2,43.0,3,33.0,3,0.568182,0.244318,0.1875,-57.0,-10.0
14184,1,405.0,5,2,3,81.0,168.0,0.414815,0,0,0.0,145.0,2,168.0,2,92.0,1,0.358025,0.414815,0.22716,23.0,-76.0
14185,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14186,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,0.0,0,3.0,1,0.0,0,0.0,1.0,0.0,3.0,-3.0
14187,1,84.0,7,7,4,12.0,76.0,0.904762,5,6,9.0,78.0,4,1.0,1,5.0,2,0.928571,0.011905,0.059524,-77.0,4.0
14188,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
14189,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14190,1,242.0,7,3,6,34.571429,98.0,0.404959,0,0,0.0,0.0,0,75.0,3,167.0,4,0.0,0.309917,0.690083,75.0,92.0
14191,1,483.0,13,5,8,37.153846,105.0,0.217391,3,3,3.0,105.0,2,118.0,2,260.0,9,0.217391,0.244306,0.538302,13.0,142.0
14192,1,108.0,2,1,1,54.0,108.0,1.0,1,1,1.0,0.0,0,108.0,2,0.0,0,0.0,1.0,0.0,108.0,-108.0
14193,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14194,1,661.0,17,9,8,38.882353,154.0,0.23298,10,11,12.0,396.0,10,104.0,3,161.0,4,0.599092,0.157337,0.24357,-292.0,57.0
14195,1,269.0,5,4,4,53.8,100.0,0.371747,0,1,2.0,90.0,2,79.0,2,100.0,1,0.334572,0.29368,0.371747,-11.0,21.0
14196,1,118.0,5,5,2,23.6,79.0,0.669492,1,1,1.0,79.0,4,39.0,1,0.0,0,0.669492,0.330508,0.0,-40.0,-39.0
14197,1,507.0,20,13,5,25.35,151.0,0.29783,9,9,9.0,405.0,8,102.0,12,0.0,0,0.798817,0.201183,0.0,-303.0,-102.0
14198,1,100.0,3,2,2,33.333333,60.0,0.6,0,1,4.0,40.0,1,0.0,0,60.0,2,0.4,0.0,0.6,-40.0,60.0
14199,1,455.0,13,5,7,35.0,138.0,0.303297,5,6,9.0,150.0,7,236.0,3,69.0,3,0.32967,0.518681,0.151648,86.0,-167.0
14200,1,484.0,11,9,6,44.0,242.0,0.5,1,5,13.0,110.0,2,130.0,3,244.0,6,0.227273,0.268595,0.504132,20.0,114.0
14201,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14202,1,776.0,8,7,4,97.0,413.0,0.532216,0,0,0.0,320.0,4,43.0,1,413.0,3,0.412371,0.055412,0.532216,-277.0,370.0
14203,1,43.0,6,6,4,7.166667,23.0,0.534884,1,4,13.0,2.0,1,17.0,1,24.0,4,0.046512,0.395349,0.55814,15.0,7.0
14204,1,83.0,3,3,3,27.666667,79.0,0.951807,1,2,4.0,0.0,0,79.0,1,4.0,2,0.0,0.951807,0.048193,79.0,-75.0
14205,1,30.0,1,1,1,30.0,30.0,1.0,0,0,0.0,0.0,0,30.0,1,0.0,0,0.0,1.0,0.0,30.0,-30.0
14206,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
14207,1,372.0,15,8,9,24.8,142.0,0.38172,7,9,11.0,269.0,10,103.0,5,0.0,0,0.723118,0.276882,0.0,-166.0,-103.0
14208,1,556.0,10,10,6,55.6,136.0,0.244604,0,1,2.0,93.0,2,193.0,4,270.0,4,0.167266,0.347122,0.485612,100.0,77.0
14209,1,307.0,10,9,5,30.7,122.0,0.397394,3,4,5.0,0.0,0,219.0,5,88.0,5,0.0,0.713355,0.286645,219.0,-131.0
14210,1,534.0,8,5,5,66.75,155.0,0.290262,0,0,0.0,304.0,5,0.0,0,230.0,3,0.569288,0.0,0.430712,-304.0,230.0
14211,1,464.0,5,2,3,92.8,276.0,0.594828,1,1,1.0,372.0,4,0.0,0,92.0,1,0.801724,0.0,0.198276,-372.0,92.0
14212,1,403.0,4,3,3,100.75,295.0,0.73201,0,0,0.0,0.0,0,295.0,2,108.0,2,0.0,0.73201,0.26799,295.0,-187.0
14213,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14214,1,10.0,9,9,3,1.111111,5.0,0.5,8,9,10.0,10.0,9,0.0,0,0.0,0,1.0,0.0,0.0,-10.0,0.0
14215,1,906.0,12,9,7,75.5,228.0,0.251656,0,0,0.0,356.0,6,388.0,5,162.0,1,0.392936,0.428256,0.178808,32.0,-226.0
14216,1,345.0,7,3,4,49.285714,145.0,0.42029,2,2,2.0,345.0,7,0.0,0,0.0,0,1.0,0.0,0.0,-345.0,0.0
14217,1,775.0,20,5,6,38.75,276.0,0.356129,4,5,6.0,0.0,0,173.0,6,602.0,14,0.0,0.223226,0.776774,173.0,429.0
14218,1,395.0,11,4,3,35.909091,285.0,0.721519,6,6,6.0,395.0,11,0.0,0,0.0,0,1.0,0.0,0.0,-395.0,0.0
14219,1,262.0,9,9,6,29.111111,111.0,0.423664,1,2,6.0,228.0,6,10.0,1,24.0,2,0.870229,0.038168,0.091603,-218.0,14.0
14220,1,423.0,7,6,6,60.428571,118.0,0.27896,0,1,5.0,0.0,0,197.0,3,226.0,4,0.0,0.465721,0.534279,197.0,29.0
14221,1,504.0,15,11,4,33.6,224.0,0.444444,4,6,13.0,219.0,9,285.0,6,0.0,0,0.434524,0.565476,0.0,66.0,-285.0
14222,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14225,1,141.0,11,9,1,12.818182,141.0,1.0,7,9,11.0,141.0,11,0.0,0,0.0,0,1.0,0.0,0.0,-141.0,0.0
14226,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14227,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14228,1,181.0,10,10,4,18.1,67.0,0.370166,2,2,2.0,105.0,6,67.0,3,9.0,1,0.58011,0.370166,0.049724,-38.0,-58.0
14229,1,1382.0,22,20,7,62.818182,439.0,0.317656,1,3,8.0,547.0,9,641.0,10,194.0,3,0.395803,0.463821,0.140376,94.0,-447.0
14230,1,923.0,13,6,9,71.0,177.0,0.191766,0,0,0.0,32.0,1,604.0,8,287.0,4,0.03467,0.654388,0.310943,572.0,-317.0
14231,1,18.0,1,1,1,18.0,18.0,1.0,0,0,0.0,0.0,0,0.0,0,18.0,1,0.0,0.0,1.0,0.0,18.0
14232,1,118.0,4,1,2,29.5,102.0,0.864407,1,2,3.0,118.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-118.0,0.0
14233,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
14234,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
14235,1,1034.0,20,16,11,51.7,250.0,0.241779,2,6,16.0,386.0,7,381.0,5,267.0,8,0.373308,0.368472,0.258221,-5.0,-114.0
14236,1,748.0,23,21,4,32.521739,421.0,0.562834,16,17,18.0,421.0,3,101.0,2,226.0,18,0.562834,0.135027,0.302139,-320.0,125.0
14237,1,149.0,4,3,2,37.25,89.0,0.597315,1,1,1.0,89.0,3,60.0,1,0.0,0,0.597315,0.402685,0.0,-29.0,-60.0
14238,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,0.0,0,0.0,0,4.0,1,0.0,0.0,1.0,0.0,4.0
14239,1,398.0,9,5,6,44.222222,119.0,0.298995,1,2,3.0,119.0,3,238.0,5,41.0,1,0.298995,0.59799,0.103015,119.0,-197.0
14240,1,159.0,3,2,1,53.0,159.0,1.0,1,1,1.0,0.0,0,0.0,0,159.0,3,0.0,0.0,1.0,0.0,159.0
14241,1,14.0,1,1,1,14.0,14.0,1.0,0,0,0.0,14.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-14.0,0.0
14242,1,466.0,12,7,9,38.833333,164.0,0.351931,0,1,2.0,96.0,4,132.0,2,238.0,6,0.206009,0.283262,0.51073,36.0,106.0
14243,1,975.0,12,10,9,81.25,288.0,0.295385,0,0,0.0,90.0,2,487.0,4,398.0,6,0.092308,0.499487,0.408205,397.0,-89.0
14244,1,261.0,10,6,3,26.1,127.0,0.48659,2,8,20.0,116.0,2,18.0,7,127.0,1,0.444444,0.068966,0.48659,-98.0,109.0
14245,1,45.0,3,2,2,15.0,40.0,0.888889,1,2,6.0,5.0,1,0.0,0,40.0,2,0.111111,0.0,0.888889,-5.0,40.0
14246,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
14247,1,559.0,6,4,2,93.166667,385.0,0.68873,0,1,2.0,0.0,0,385.0,3,174.0,3,0.0,0.68873,0.31127,385.0,-211.0
14248,1,57.0,1,1,1,57.0,57.0,1.0,0,0,0.0,0.0,0,0.0,0,57.0,1,0.0,0.0,1.0,0.0,57.0
14249,1,589.0,9,6,7,65.444444,136.0,0.2309,0,0,0.0,238.0,3,183.0,3,168.0,3,0.404075,0.310696,0.285229,-55.0,-15.0
14251,1,312.0,7,7,3,44.571429,138.0,0.442308,0,1,4.0,0.0,0,138.0,2,174.0,5,0.0,0.442308,0.557692,138.0,36.0
14252,1,595.0,8,5,5,74.375,335.0,0.563025,0,1,4.0,15.0,1,112.0,2,468.0,5,0.02521,0.188235,0.786555,97.0,356.0
14253,1,236.0,5,5,3,47.2,173.0,0.733051,1,1,1.0,63.0,3,0.0,0,173.0,2,0.266949,0.0,0.733051,-63.0,173.0
14254,1,100.0,1,1,1,100.0,100.0,1.0,0,0,0.0,100.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-100.0,0.0
14255,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,1.0,0.0,1.0,-1.0
14256,1,527.0,11,9,4,47.909091,240.0,0.455408,5,7,13.0,527.0,11,0.0,0,0.0,0,1.0,0.0,0.0,-527.0,0.0
14257,1,325.0,7,2,5,46.428571,110.0,0.338462,1,1,1.0,0.0,0,215.0,5,110.0,2,0.0,0.661538,0.338462,215.0,-105.0
14258,1,685.0,8,3,4,85.625,400.0,0.583942,1,1,1.0,0.0,0,195.0,5,490.0,3,0.0,0.284672,0.715328,195.0,295.0
14259,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14260,1,111.0,3,2,2,37.0,91.0,0.81982,1,1,1.0,0.0,0,91.0,2,20.0,1,0.0,0.81982,0.18018,91.0,-71.0
14261,1,103.0,3,3,2,34.333333,102.0,0.990291,2,2,2.0,103.0,3,0.0,0,0.0,0,1.0,0.0,0.0,-103.0,0.0
14262,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14263,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,6.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-6.0,0.0
14264,1,740.0,21,3,9,35.238095,153.0,0.206757,4,8,12.0,159.0,3,227.0,5,354.0,13,0.214865,0.306757,0.478378,68.0,127.0
14266,1,443.0,16,6,7,27.6875,256.0,0.577878,10,10,10.0,152.0,7,1.0,1,290.0,8,0.343115,0.002257,0.654628,-151.0,289.0
14268,1,296.0,6,4,5,49.333333,153.0,0.516892,0,0,0.0,258.0,4,17.0,1,21.0,1,0.871622,0.057432,0.070946,-241.0,4.0
14269,1,511.0,8,4,4,63.875,406.0,0.794521,1,1,1.0,0.0,0,0.0,0,511.0,8,0.0,0.0,1.0,0.0,511.0
14270,1,82.0,2,1,2,41.0,81.0,0.987805,1,1,1.0,81.0,1,1.0,1,0.0,0,0.987805,0.012195,0.0,-80.0,-1.0
14271,1,415.0,9,6,5,46.111111,120.0,0.289157,2,2,2.0,0.0,0,324.0,7,91.0,2,0.0,0.780723,0.219277,324.0,-233.0
14272,1,224.0,7,4,4,32.0,137.0,0.611607,4,4,4.0,0.0,0,4.0,4,220.0,3,0.0,0.017857,0.982143,4.0,216.0
14273,1,231.0,6,4,4,38.5,139.0,0.601732,4,4,4.0,91.0,3,140.0,3,0.0,0,0.393939,0.606061,0.0,49.0,-140.0
14274,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14275,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14276,1,279.0,5,4,3,55.8,105.0,0.376344,2,2,2.0,0.0,0,196.0,4,83.0,1,0.0,0.702509,0.297491,196.0,-113.0
14277,1,332.0,11,7,7,30.181818,115.0,0.346386,4,5,6.0,118.0,4,12.0,3,202.0,4,0.355422,0.036145,0.608434,-106.0,190.0
14278,1,456.0,10,3,4,45.6,184.0,0.403509,3,5,8.0,177.0,4,0.0,0,279.0,6,0.388158,0.0,0.611842,-177.0,279.0
14279,1,1147.0,20,14,8,57.35,420.0,0.366173,0,2,7.0,0.0,0,967.0,16,180.0,4,0.0,0.843069,0.156931,967.0,-787.0
14280,1,387.0,6,5,4,64.5,128.0,0.330749,2,2,2.0,387.0,6,0.0,0,0.0,0,1.0,0.0,0.0,-387.0,0.0
14281,1,470.0,9,8,3,52.222222,190.0,0.404255,4,4,4.0,0.0,0,99.0,1,371.0,8,0.0,0.210638,0.789362,99.0,272.0
14282,1,19.0,3,3,3,6.333333,17.0,0.894737,2,2,2.0,1.0,1,18.0,2,0.0,0,0.052632,0.947368,0.0,17.0,-18.0
14283,1,292.0,8,3,3,36.5,245.0,0.839041,4,4,4.0,14.0,3,278.0,5,0.0,0,0.047945,0.952055,0.0,264.0,-278.0
14284,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-2.0,0.0
14285,1,191.0,4,4,2,47.75,187.0,0.979058,2,3,4.0,0.0,0,0.0,0,191.0,4,0.0,0.0,1.0,0.0,191.0
14286,1,108.0,7,5,5,15.428571,61.0,0.564815,0,3,8.0,20.0,1,74.0,3,14.0,3,0.185185,0.685185,0.12963,54.0,-60.0
14287,1,634.0,10,4,6,63.4,191.0,0.301262,0,2,4.0,61.0,1,110.0,3,463.0,6,0.096215,0.173502,0.730284,49.0,353.0
14288,1,556.0,31,23,8,17.935484,155.0,0.278777,19,21,23.0,156.0,2,127.0,3,273.0,26,0.280576,0.228417,0.491007,-29.0,146.0
14289,1,49.0,3,2,3,16.333333,29.0,0.591837,0,1,5.0,34.0,2,15.0,1,0.0,0,0.693878,0.306122,0.0,-19.0,-15.0
14290,1,263.0,9,6,4,29.222222,137.0,0.520913,5,5,5.0,124.0,3,137.0,4,2.0,2,0.471483,0.520913,0.007605,13.0,-135.0
14291,1,742.0,9,6,5,82.444444,227.0,0.30593,2,2,2.0,227.0,2,249.0,3,266.0,4,0.30593,0.33558,0.358491,22.0,17.0
14293,1,216.0,4,3,3,54.0,119.0,0.550926,0,2,4.0,123.0,3,0.0,0,93.0,1,0.569444,0.0,0.430556,-123.0,93.0
14294,1,137.0,11,5,5,12.454545,105.0,0.766423,6,8,10.0,0.0,0,129.0,5,8.0,6,0.0,0.941606,0.058394,129.0,-121.0
14295,1,145.0,1,1,1,145.0,145.0,1.0,0,0,0.0,0.0,0,0.0,0,145.0,1,0.0,0.0,1.0,0.0,145.0
14296,1,114.0,3,2,3,38.0,87.0,0.763158,0,1,3.0,3.0,1,111.0,2,0.0,0,0.026316,0.973684,0.0,108.0,-111.0
14297,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14298,1,483.0,10,8,6,48.3,137.0,0.283644,0,2,4.0,208.0,4,189.0,4,86.0,2,0.430642,0.391304,0.178054,-19.0,-103.0
14299,1,519.0,8,7,4,64.875,161.0,0.310212,0,2,5.0,0.0,0,285.0,4,234.0,4,0.0,0.549133,0.450867,285.0,-51.0
14300,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-1.0,0.0
14301,1,370.0,6,4,5,61.666667,98.0,0.264865,1,1,1.0,182.0,2,126.0,3,62.0,1,0.491892,0.340541,0.167568,-56.0,-64.0
14302,1,7.0,3,2,3,2.333333,5.0,0.714286,2,3,7.0,5.0,1,2.0,2,0.0,0,0.714286,0.285714,0.0,-3.0,-2.0
14303,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,1.0,0.0,1.0,-1.0
14304,1,702.0,21,11,7,33.428571,230.0,0.327635,8,9,13.0,269.0,7,404.0,12,29.0,2,0.383191,0.575499,0.041311,135.0,-375.0
14305,1,84.0,6,3,4,14.0,67.0,0.797619,4,4,4.0,83.0,5,1.0,1,0.0,0,0.988095,0.011905,0.0,-82.0,-1.0
14306,1,330.0,6,5,3,55.0,127.0,0.384848,0,1,2.0,204.0,4,126.0,2,0.0,0,0.618182,0.381818,0.0,-78.0,-126.0
14307,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14308,1,133.0,5,4,3,26.6,99.0,0.744361,0,0,0.0,99.0,2,34.0,3,0.0,0,0.744361,0.255639,0.0,-65.0,-34.0
14309,1,317.0,3,3,2,105.666667,225.0,0.709779,0,0,0.0,225.0,2,92.0,1,0.0,0,0.709779,0.290221,0.0,-133.0,-92.0
14310,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
14311,1,335.0,7,4,5,47.857143,119.0,0.355224,1,2,3.0,261.0,5,74.0,2,0.0,0,0.779104,0.220896,0.0,-187.0,-74.0
14312,1,241.0,6,6,2,40.166667,217.0,0.900415,1,2,5.0,0.0,0,217.0,4,24.0,2,0.0,0.900415,0.099585,217.0,-193.0
14313,1,980.0,20,16,6,49.0,439.0,0.447959,5,8,12.0,546.0,12,420.0,7,14.0,1,0.557143,0.428571,0.014286,-126.0,-406.0
14314,1,777.0,13,7,8,59.769231,197.0,0.253539,5,5,5.0,311.0,6,466.0,7,0.0,0,0.400257,0.599743,0.0,155.0,-466.0
14315,1,63.0,1,1,1,63.0,63.0,1.0,0,0,0.0,0.0,0,0.0,0,63.0,1,0.0,0.0,1.0,0.0,63.0
14316,1,694.0,18,13,7,38.555556,131.0,0.188761,9,10,11.0,203.0,4,111.0,10,380.0,4,0.292507,0.159942,0.54755,-92.0,269.0
