row_id,promo_scope,is_repurchase,representative_segment_id,provisional_label,assignment_priority_order,gb_churn_risk_score_oof,lr_churn_risk_score_oof,gb_risk_percentile,lr_risk_percentile,key_flags_used_for_assignment,hotfix_assignment_changed,previous_representative_segment_id
10599,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2838171278080593,0.384390124186628,,,fallback,False,promo0_s99
10600,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.011558945966023,0.0092573979765891,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10601,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6138627472843181,0.91407264788527,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10602,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.5085581114252911,0.6621367742324082,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10603,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0316067855157335,0.0677432462941336,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10604,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0473281224705685,0.0835671611970662,,,fallback,False,promo0_s99
10605,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0200870320564459,0.116914967165209,,,fallback,False,promo0_s99
10606,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7932890686932085,0.976939042353678,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10607,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.2069542372373096,0.6744022792177295,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10608,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1057075717440952,0.1106816451627034,,,fallback,False,promo0_s99
10609,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0361600694349272,0.0302737221963216,,,fallback,False,promo0_s99
10610,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0464965537582137,0.3901810667601401,,,fallback,False,promo0_s99
10611,promo0,0,promo0_s04,promo0_high_risk_low_activity,4,0.5988338879147148,0.627003125775589,,,"gb_high_risk_top20,low_activity",False,promo0_s04
10612,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1558368406043832,0.5389880543523567,,,fallback,False,promo0_s99
10613,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.767534391858602,0.9560417342848472,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10614,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3483902407436412,0.5350876987882667,,,fallback,False,promo0_s99
10615,promo0,0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,3,0.4914813767632666,0.9205583123915774,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo0_s03
10616,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.1338940529525698,0.3555092060063082,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10617,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0577934561478685,0.2667979601072693,,,fallback,False,promo0_s99
10618,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0662651411382934,0.0781217414309365,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10619,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0421721070287454,0.0561084848205042,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10620,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3082092878494639,0.8600290356340955,,,fallback,False,promo0_s99
10621,promo0,1,promo0_s99,promo0_other_needs_review,99,0.030620345658767,0.035400225600365,,,fallback,False,promo0_s99
10622,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0702545880618771,0.0883272819670606,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10623,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2654358757991095,0.4818623458011646,,,fallback,False,promo0_s99
10624,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5571297868725542,0.743438801842246,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10625,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0220248208079542,0.0215751231209347,,,fallback,False,promo0_s99
10626,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0765614922353379,0.1453849581847851,,,fallback,False,promo0_s99
10627,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8047706682342628,0.969471745115812,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10628,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7533163641477011,0.9751079377080882,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10629,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7785355475296166,0.925510984059461,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10630,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.3470836484249594,0.3377580418295924,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10631,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0437683733965849,0.0494068537640753,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10632,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0224165549777904,0.0891607040168607,,,fallback,False,promo0_s99
10633,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0416498114384923,0.0564990432866928,,,fallback,False,promo0_s99
10634,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0562861668539829,0.1569665383094948,,,fallback,False,promo0_s99
10635,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0670580353061449,0.1220081764468233,,,fallback,False,promo0_s99
10636,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0243659915639911,0.0572787816673507,,,fallback,False,promo0_s99
10637,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0393816040595047,0.1179104316105555,,,fallback,False,promo0_s99
10638,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7646564489557766,0.8999820018829816,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10639,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.4990915570505413,0.8189252712053887,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10640,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0559147374076405,0.0655082415900764,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10641,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0356544281935696,0.0647384317867717,,,fallback,False,promo0_s99
10642,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.1606675714072357,0.2594253329256887,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10643,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2178643476473689,0.6401480298599587,,,fallback,False,promo0_s99
10644,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.1702219404900048,0.392606528887897,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10645,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2319517790381027,0.5844893599152464,,,fallback,False,promo0_s99
10646,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0493734935359441,0.0439824816183463,,,fallback,False,promo0_s99
10647,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0829597078343068,0.2710547339074115,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10648,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0764637721670763,0.2150175462380541,,,fallback,False,promo0_s99
10649,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.649337502647801,0.879105413618877,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10650,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5357507422586414,0.681092186042303,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10651,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0659908825260288,0.0505481273483311,,,fallback,False,promo0_s99
10652,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1103145915071891,0.4007677220918776,,,fallback,False,promo0_s99
10653,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.127214623874894,0.2382573814285987,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10654,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0478196753903797,0.1072333544672345,,,fallback,False,promo0_s99
10655,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2301665682889049,0.1549693770569842,,,fallback,False,promo0_s99
10656,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0888114442281295,0.0888194747607494,,,fallback,False,promo0_s99
10657,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1577339836806217,0.7630785818851271,,,fallback,False,promo0_s99
10658,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0662182199245038,0.0585262853406962,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10659,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0346272033108376,0.1455830646123563,,,fallback,False,promo0_s99
10660,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0222887185990365,0.0156313291713263,,,fallback,False,promo0_s99
10661,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8385745181623812,0.9754944742179064,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10662,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6857554860852368,0.9271246510309856,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10663,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1267188238096014,0.1260481482670671,,,fallback,False,promo0_s99
10664,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0944722075848055,0.1900947996207074,,,fallback,False,promo0_s99
10665,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1364772493951325,0.125369226794587,,,fallback,False,promo0_s99
10666,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7568048301529384,0.9186392345254084,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10667,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0454910710098528,0.0933823332962096,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10668,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1237939831115528,0.3813873795809943,,,fallback,False,promo0_s99
10669,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2727493749652031,0.4672993676310003,,,fallback,False,promo0_s99
10670,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0312220414791185,0.0877523788314139,,,fallback,False,promo0_s99
10671,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2783833823827907,0.4996831920129,,,fallback,False,promo0_s99
10672,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0479385808955831,0.0626593621609089,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10673,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0411975528167394,0.2074813453949718,,,fallback,False,promo0_s99
10674,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0507401705735834,0.0309213174234902,,,fallback,False,promo0_s99
10675,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2291775403477497,0.5222013807319843,,,fallback,False,promo0_s99
10676,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1767060465186202,0.2191422024575098,,,fallback,False,promo0_s99
10677,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0476861602020203,0.0886317342818201,,,fallback,False,promo0_s99
10678,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.1068209789285528,0.1754772855149047,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10679,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.4684204233464053,0.7897603524718297,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10680,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0560383862184167,0.1599503674253514,,,fallback,False,promo0_s99
10681,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0347825439648104,0.0549435425224285,,,fallback,False,promo0_s99
10682,promo0,1,promo0_s99,promo0_other_needs_review,99,0.023043703530139,0.0547940836662871,,,fallback,False,promo0_s99
10683,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.3014479279939479,0.5431006460282423,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10684,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3205766920340425,0.5569732409571818,,,fallback,False,promo0_s99
10685,promo0,0,promo0_s06,promo0_stable_usage_lower_risk,6,0.199651822884204,0.1721018799630637,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10686,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.043116752318701,0.0210840913259853,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10687,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0868114857520407,0.2687683478552952,,,fallback,False,promo0_s99
10688,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2723694218965097,0.5711344751455961,,,fallback,False,promo0_s99
10689,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0363738712675847,0.0285253676686023,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10690,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0345062787414442,0.0164621019439786,,,fallback,False,promo0_s99
10691,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2860727944168362,0.8047944997407814,,,fallback,False,promo0_s99
10692,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1181268469303262,0.3838455283010334,,,fallback,False,promo0_s99
10693,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0630517252495916,0.1686478977761913,,,fallback,False,promo0_s99
10694,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1458365223912336,0.4572817833567453,,,fallback,False,promo0_s99
10695,promo0,1,promo0_s99,promo0_other_needs_review,99,0.028521604099249,0.0997770970209215,,,fallback,False,promo0_s99
10696,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0193957425610735,0.022060579845696,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10697,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2466935975507187,0.4707991022329594,,,fallback,False,promo0_s99
10698,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0177696230879685,0.0661461581574027,,,fallback,False,promo0_s99
10699,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0697503255801683,0.2472582893048751,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10700,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0538258634846479,0.2652730088292895,,,fallback,False,promo0_s99
10701,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2638423865985531,0.4242124877152877,,,fallback,False,promo0_s99
10702,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0267968704768993,0.1161408914506108,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10703,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.42991424298087,0.633154320643879,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10704,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0332681014888759,0.0163090955622184,,,fallback,False,promo0_s99
10705,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0206933545992487,0.0328195031992799,,,fallback,False,promo0_s99
10706,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3583042095788673,0.692903446039203,,,fallback,False,promo0_s99
10707,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.462262730581811,0.7964747071840509,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10708,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.6222849469872596,0.7694353387600081,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10709,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7167081669451955,0.8955321364622457,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10710,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1114578217782265,0.2491071773282024,,,fallback,False,promo0_s99
10711,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7647901558023702,0.927402458698203,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10712,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3368405293930873,0.4659898621226094,,,fallback,False,promo0_s99
10713,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1521138891170557,0.2774940062578782,,,fallback,False,promo0_s99
10714,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0303757454850417,0.1765861965734656,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10715,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5923341028922171,0.838889017271047,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10716,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2789281223722657,0.4891137705406009,,,fallback,False,promo0_s99
10717,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0814185192588902,0.1323205097166474,,,fallback,False,promo0_s99
10718,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.7440312469867021,0.9118928258654628,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10719,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0350723307299453,0.1171978618603872,,,fallback,False,promo0_s99
10720,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0592608644620819,0.2037559357102137,,,fallback,False,promo0_s99
10721,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2766591030886965,0.488992333114606,,,fallback,False,promo0_s99
10722,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2200612533237724,0.5971028808195923,,,fallback,False,promo0_s99
10723,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1353270533132213,0.4629357119216976,,,fallback,False,promo0_s99
10724,promo0,0,promo0_s99,promo0_other_needs_review,99,0.1511678158986217,0.8093769389333388,,,fallback,False,promo0_s99
10725,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0264590749726897,0.1301868524094529,,,fallback,False,promo0_s99
10726,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5971946997832887,0.80165886786983,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10727,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0979207796071012,0.1218907308091156,,,fallback,False,promo0_s99
10728,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0216032473480676,0.0206196196848045,,,fallback,False,promo0_s99
10729,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0407362441195314,0.0724753868966657,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10730,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3170713455670255,0.5750493393995975,,,fallback,False,promo0_s99
10731,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1243125317220182,0.3758777413229042,,,fallback,False,promo0_s99
10732,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0839479702893551,0.2073050933259034,,,fallback,False,promo0_s99
10733,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1776508265281361,0.1658898024092442,,,fallback,False,promo0_s99
10734,promo0,0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,3,0.5665458891264077,0.9778361914633256,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo0_s03
10735,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1063264998540636,0.1059505458670839,,,fallback,False,promo0_s99
10736,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5141523853269876,0.6301100231895111,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10737,promo0,0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,3,0.6885983290239297,0.9107544806660226,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo0_s03
10738,promo0,0,promo0_s06,promo0_stable_usage_lower_risk,6,0.2407727745678305,0.3933447846585706,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10739,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.3697336074920255,0.5961193680966709,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10740,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.846270012232998,0.9840334785266686,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10741,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.8015303434970458,0.9546872599525428,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10742,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.5189331791305601,0.9087633939697992,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10743,promo0,0,promo0_s99,promo0_other_needs_review,99,0.1775172103828679,0.5818982923472117,,,fallback,False,promo0_s99
10744,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.1820697107762729,0.4573637145878557,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10745,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0235070221427083,0.1484387163871784,,,fallback,False,promo0_s99
10746,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7518653613745612,0.9608269693441452,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10747,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.2689801183852472,0.6298644299788934,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10748,promo0,0,promo0_s02,promo0_high_risk_retention_decay,2,0.5125345393164092,0.7182074148452969,,,"gb_high_risk_top20,retention_decay",False,promo0_s02
10749,promo0,1,promo0_s99,promo0_other_needs_review,99,0.4839143219175936,0.7372404776204409,,,fallback,False,promo0_s99
10750,promo0,0,promo0_s99,promo0_other_needs_review,99,0.1375630588070024,0.4105519627474984,,,fallback,False,promo0_s99
10751,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0174929063233356,0.0067718123320102,,,fallback,False,promo0_s99
10752,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0433277230219351,0.063387720321557,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10753,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.718522042946565,0.8908512450180961,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10754,promo0,0,promo0_s02,promo0_high_risk_retention_decay,2,0.875780914609467,0.7780050442109715,,,"gb_high_risk_top20,retention_decay",False,promo0_s02
10755,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1193042209155894,0.2112174903954494,,,fallback,False,promo0_s99
10756,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0112579294347098,0.0021630727229444,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10757,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.4518083006676757,0.8269725521951197,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10758,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0542399338908852,0.1410762858770305,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10759,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0335280547240063,0.1047831936748775,,,fallback,False,promo0_s99
10760,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3338126617720345,0.3642620423316828,,,fallback,False,promo0_s99
10761,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.6245600382611556,0.7388312035313263,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10762,promo0,0,promo0_s99,promo0_other_needs_review,99,0.3582327706541562,0.8108947319494209,,,fallback,False,promo0_s99
10763,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0168288024767914,0.0201453238695182,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10764,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.4544340766188315,0.5897118938599586,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10765,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1368605555457991,0.5763130623551143,,,fallback,False,promo0_s99
10766,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0715291402291286,0.0614343098385025,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10767,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0304763319951083,0.0467722005041101,,,fallback,False,promo0_s99
10768,promo0,1,promo0_s99,promo0_other_needs_review,99,0.047388420134474,0.091875101835429,,,fallback,False,promo0_s99
10769,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0572118560520121,0.255656565122885,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10770,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0252827163368972,0.125146749336261,,,fallback,False,promo0_s99
10771,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0219249620935954,0.0011915272290523,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10772,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0797012310243403,0.339645486054286,,,fallback,False,promo0_s99
10773,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0776038767098979,0.1448326267063534,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10774,promo0,0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,3,0.7119742384564419,0.940966063630438,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo0_s03
10775,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2076375368282216,0.1397945697109174,,,fallback,False,promo0_s99
10776,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0376957717375238,0.0367820587587619,,,fallback,False,promo0_s99
10777,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7089873393564834,0.7262755974349331,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10778,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0519508281848991,0.026195011339806,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10779,promo0,1,promo0_s99,promo0_other_needs_review,99,0.089731537732398,0.2247938178094793,,,fallback,False,promo0_s99
10780,promo0,1,promo0_s99,promo0_other_needs_review,99,0.2480342221359447,0.4189687220941395,,,fallback,False,promo0_s99
10781,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0181046982362859,0.0077660291531131,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10782,promo0,1,promo0_s01,promo0_high_risk_week3_inactive,1,0.4838095089675677,0.6187114694631035,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10783,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0883351080444238,0.7472005377680062,,,fallback,False,promo0_s99
10784,promo0,1,promo0_s06,promo0_stable_usage_lower_risk,6,0.0342406933678108,0.0591832812976151,,,"gb_high_risk_top20,stable_usage",True,promo0_s05
10785,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0743786341245814,0.0933343934577279,,,fallback,False,promo0_s99
10786,promo0,0,promo0_s99,promo0_other_needs_review,99,0.2800320843737678,0.613778624560454,,,fallback,False,promo0_s99
10787,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1810469679469569,0.2746670106291258,,,fallback,False,promo0_s99
10788,promo0,1,promo0_s99,promo0_other_needs_review,99,0.3832848939784889,0.6294055054879719,,,fallback,False,promo0_s99
10789,promo0,1,promo0_s02,promo0_high_risk_retention_decay,2,0.5357730914272011,0.4731513979161207,,,"gb_high_risk_top20,retention_decay",False,promo0_s02
10790,promo0,1,promo0_s99,promo0_other_needs_review,99,0.1643660282320701,0.2314152959019145,,,fallback,False,promo0_s99
10791,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0734499754536479,0.2736891507501425,,,fallback,False,promo0_s99
10792,promo0,0,promo0_s01,promo0_high_risk_week3_inactive,1,0.7211094480156697,0.9530108828262394,,,"gb_high_risk_top20,week3_inactive",False,promo0_s01
10793,promo0,1,promo0_s99,promo0_other_needs_review,99,0.0111931332486826,0.0082998943854474,,,fallback,False,promo0_s99
10794,promo0,0,promo0_s02,promo0_high_risk_retention_decay,2,0.5476469787915101,0.8361875853611351,,,"gb_high_risk_top20,retention_decay",False,promo0_s02
