user_group_key,group,USER_NUM,USER_KEY,product_code,price,billing_method,max_screen,is_promotion,is_churn_prevented,is_repurchase,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date,reg_date_dt,end_date_dt,age_band,vh_has_safe_watch,vh_event_count,vh_title_count,vh_active_day_count,vh_total_watch_min,vh_avg_watch_min,vh_median_watch_min,vh_std_watch_min,vh_max_watch_min,vh_avg_watch_seq,vh_max_watch_seq,vh_weekend_ratio,vh_mean_runtime_min,vh_mean_event_completion,vh_high_completion_event_ratio,vh_low_completion_event_ratio,vh_short_sample_ratio,vh_recent_release_180d_ratio,vh_recent_release_365d_ratio,vh_old_catalog_5y_ratio,vh_mean_content_age_days,vh_first_watch_lag,vh_last_watch_gap,vh_watch_span_days,vh_tenure_days,vh_active_day_ratio,vh_watch_span_ratio,vh_first_watch_lag_ratio,vh_last_watch_gap_ratio,vh_max_daily_events,vh_multi_event_day_ratio,vh_avg_daily_watch_min,vh_std_daily_watch_min,vh_max_daily_watch_min,vh_mean_gap_days,vh_std_gap_days,vh_max_gap_days,vh_mean_title_completion,vh_completed_title_ratio_50,vh_completed_title_ratio_80,vh_sampled_title_ratio_10,vh_avg_events_per_title,vh_title_watch_hhi,vh_first_half_watch_ratio,vh_last_7d_watch_ratio,vh_last_14d_watch_ratio,vh_genre_unique_count,vh_genre_watch_entropy,vh_top_genre_share,genre_share__드라마,genre_share__액션,genre_share__코미디,genre_share__스릴러,genre_share__판타지,genre_share__로맨스,genre_share__범죄,genre_share__가족,genre_share__유럽에서 제작,genre_share__SF,vh_country_unique_count,vh_country_watch_entropy,vh_top_country_share,country_share__미국,country_share__대한민국,country_share__영국,country_share__프랑스,country_share__일본,vh_events_per_active_day,vh_titles_per_active_day,vh_watch_min_per_active_day,vh_event_per_tenure_day,vh_watch_min_per_tenure_day,vh_rewatch_event_ratio
0_18246,0,18246,86ab4d0919034c2ef41d656e3f147d6018ee158f585fc897c64f2b8b625f028c6c023839c284e101698596e09a37fc874baf6501e9351ced9985919de683b14e,pk_1487,7900.0,170.0,1.0,0.0,0.0,0.0,mobile,1.0,F,25.0,2021-03-14,11.0,2021-04-14,2021-03-14,2021-04-14,20,1,5.0,5.0,5.0,80.0,16.0,13.0,16.658331248957683,44.0,1.0,1.0,0.2,106.6,0.14382071892302073,0.0,0.4,0.4,0.0,0.0,0.2,1822.4,4.0,17.0,11.0,31.0,0.16129032258064516,0.3548387096774194,0.12903225806451613,0.5483870967741935,1.0,0.0,16.0,16.658331248957683,44.0,2.5,1.7320508075688772,5.0,0.14382071892302073,0.0,0.0,0.4,1.0,0.3734375000000001,1.0,0.0,0.0,5.0,1.1289647452845764,0.6141732283464567,0.6141732283464567,,0.10236220472440945,,,0.16535433070866143,,,,,4.0,1.154507539693689,0.5301204819277109,0.21686746987951808,0.5301204819277109,0.060240963855421686,,0.1927710843373494,1.0,1.0,16.0,0.16129032258064516,2.5806451612903225,0.0
0_18250,0,18250,87f02cb745720184dbdefa040c1969721bd7011e23614df00502e10531a174fe1300052f5209777d53a12adcc9cd4e380ad8ddef541a64855371e4f9dc5423a1,pk_1508,9.99,140.0,1.0,0.0,0.0,1.0,ios,0.0,N,40.0,2021-03-14,12.0,2021-04-15,2021-03-14,2021-04-15,40,1,3.0,3.0,3.0,202.0,67.33333333333333,1.0,114.89270356873554,200.0,1.0,1.0,0.6666666666666666,142.66666666666666,0.336011839279166,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,960.0,0.0,19.0,14.0,32.0,0.09375,0.4375,0.0,0.59375,1.0,0.0,67.33333333333333,114.89270356873554,200.0,6.5,7.7781745930520225,12.0,0.336011839279166,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.9803450642093912,1.0,0.0,0.0,6.0,1.1379388297814008,0.3316831683168317,0.33003300330033003,0.3316831683168317,0.0033003300330033004,,0.3316831683168317,,,0.0016501650165016502,,,3.0,0.7088208452621017,0.5,0.5,0.0024875621890547263,,,,1.0,1.0,67.33333333333333,0.09375,6.3125,0.0
0_18252,0,18252,43d9e2f589e54eabd7dd07dc40f2a173e4a13fea149504a60a60fdb26f4ff237a1cfb6d391a81cb2b38b742dda17d7b3cdac75f2d479c82364007633b3ddbf02,pk_1487,7900.0,180.0,1.0,0.0,0.0,0.0,mobile,1.0,F,25.0,2021-03-08,14.0,2021-04-08,2021-03-08,2021-04-08,20,1,1.0,1.0,1.0,102.0,102.0,102.0,,102.0,1.0,1.0,0.0,80.0,1.275,1.0,0.0,0.0,1.0,1.0,0.0,84.0,18.0,13.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.5806451612903226,0.41935483870967744,1.0,0.0,102.0,,102.0,,,,1.275,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,1.0,,,,,,,,,,,1.0,-0.0,1.0,,,1.0,,,1.0,1.0,102.0,0.03225806451612903,3.2903225806451615,0.0
0_18253,0,18253,0b3e83e778e4ea290a852641094340f58e029090fdc2e26b20147fdfea6b0397e74d5735d3323bcc9ac31d0cea2bf47ca1eafb19389b985623501e9c919235fc,pk_1487,7900.0,134.0,1.0,0.0,0.0,1.0,pc,1.0,F,30.0,2021-03-12,10.0,2021-04-12,2021-03-12,2021-04-12,30,1,4.0,3.0,3.0,145.0,36.25,35.0,18.5,60.0,1.25,2.0,0.0,109.5,0.3427977233568358,0.0,0.0,0.0,0.0,0.0,0.25,1470.0,3.0,20.0,9.0,31.0,0.0967741935483871,0.2903225806451613,0.0967741935483871,0.6451612903225806,2.0,0.3333333333333333,48.333333333333336,43.096790290383964,97.0,4.0,0.0,4.0,0.4570636311424478,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.5100118906064209,1.0,0.0,0.0,5.0,1.328020841171247,0.3776041666666667,0.3776041666666667,0.2916666666666667,,0.2526041666666667,,,,,,,4.0,1.0728411872570254,0.60625,0.09375,0.20625,0.60625,,,1.3333333333333333,1.0,48.333333333333336,0.12903225806451613,4.67741935483871,0.25
0_18255,0,18255,4768b88036ca37736073a2c4b7f38c2cd44e34c16f2bc64ede3fd751c83810b35b25d67143af44e5927f15cd5f43761f2251b47e7867455cb5671bd4028fc310,pk_1489,6950.0,190.0,4.0,0.0,1.0,1.0,android,1.0,F,30.0,2021-03-01,12.0,2021-04-01,2021-03-01,2021-04-01,30,1,6.0,5.0,4.0,581.0,96.83333333333333,103.0,27.730248225839357,124.0,1.5,3.0,0.6666666666666666,109.5,0.8786892963351253,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1166.5,0.0,18.0,14.0,31.0,0.12903225806451613,0.45161290322580644,0.0,0.5806451612903226,3.0,0.25,145.25,100.4236857851108,287.0,4.333333333333333,3.0550504633038935,7.0,1.0544271556021503,0.8,0.8,0.0,1.2,0.22508820627975384,1.0,0.0,0.0,8.0,1.881512069703896,0.2687246963562753,0.2687246963562753,0.08805668016194332,0.025303643724696356,0.2332995951417004,,,0.08805668016194332,0.06072874493927125,0.09058704453441295,,5.0,1.4945600437368654,0.34807417974322397,0.34807417974322397,,0.17118402282453637,,,1.5,1.25,145.25,0.1935483870967742,18.741935483870968,0.16666666666666666
0_18256,0,18256,d203ff6bc4738d9409b9ed6b10ed713742bcfceee3601bb83a1ff2727029c93cfa742038256e928fe5ff2eebfa49f98bfef651ce07838957b29a743d963c7f52,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-02,1.0,2021-03-02,2021-03-02,2021-03-02,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_18260,0,18260,65a1cc4af50df926901570271de4c9bf4c29bd864df69174c4d331ccf28c2e7d85afb3496829b865c2b0edf2625a1181b98666e94a57f8ac8437365ce2dca6c9,pk_2025,7900.0,151.0,1.0,0.0,1.0,1.0,android,1.0,M,45.0,2021-03-04,7.0,2021-04-04,2021-03-04,2021-04-04,40,1,4.0,2.0,3.0,22.0,5.5,3.5,5.802298395176404,14.0,1.25,2.0,0.25,96.5,0.0825187969924812,0.0,0.75,0.75,0.0,0.0,0.0,1016.75,4.0,14.0,14.0,31.0,0.0967741935483871,0.45161290322580644,0.12903225806451613,0.45161290322580644,2.0,0.3333333333333333,7.333333333333333,5.773502691896257,14.0,6.5,4.949747468305833,10.0,0.1650375939849624,0.0,0.0,0.5,2.0,0.7024793388429753,0.36363636363636365,0.0,0.6363636363636364,5.0,1.4308371299587685,0.2903225806451613,0.2903225806451613,0.06451612903225806,0.2903225806451613,,,0.2903225806451613,,,,0.06451612903225806,2.0,0.47413931305783735,0.8181818181818182,0.18181818181818182,0.8181818181818182,,,,1.3333333333333333,0.6666666666666666,7.333333333333333,0.12903225806451613,0.7096774193548387,0.5
0_18263,0,18263,f2afba57a12635bc2145949954dd4c052f5fa18a5c3c418ab571caeea6c4024eaff8682f5d340a691124daf38744d597de2f0f156568095883a50793eba233f1,pk_1488,10900.0,134.0,2.0,0.0,0.0,1.0,pc,0.0,N,40.0,2021-03-07,23.0,2021-04-07,2021-03-07,2021-04-07,40,1,2.0,1.0,2.0,98.0,49.0,49.0,49.49747468305833,84.0,1.0,1.0,0.0,108.0,0.4537037037037037,0.5,0.0,0.0,0.0,0.0,0.0,799.5,3.0,27.0,2.0,31.0,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.8709677419354839,1.0,0.0,49.0,49.49747468305833,84.0,1.0,,1.0,0.9074074074074074,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0986122886681096,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,1.0,-0.0,1.0,,1.0,,,,1.0,0.5,49.0,0.06451612903225806,3.161290322580645,0.5
0_18264,0,18264,f7e6e864582e717e9144d69dd6a3ad2d84500c107f5d226b66df7b9845565b98652ddc91d0294cbd119cb3e9fcce12a765bde2d7ea781d0000aa4b61b7bdea9c,pk_1487,3950.0,134.0,1.0,0.0,1.0,0.0,pc,1.0,F,20.0,2021-03-06,10.0,2021-04-06,2021-03-06,2021-04-06,20,1,7.0,6.0,4.0,376.0,53.714285714285715,30.0,49.43923639416465,113.0,1.8571428571428572,4.0,0.5714285714285714,128.57142857142858,0.4452898828312999,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,1140.5714285714287,10.0,10.0,12.0,31.0,0.12903225806451613,0.3870967741935484,0.3225806451612903,0.3225806451612903,4.0,0.25,94.0,108.90668788768974,245.0,3.6666666666666665,3.7859388972001824,8.0,0.5195048633031832,0.5,0.3333333333333333,0.3333333333333333,1.1666666666666667,0.28699354911724767,0.0026595744680851063,0.0,0.9973404255319149,10.0,2.238741600409946,0.1915983606557377,0.1915983606557377,0.1255122950819672,0.1096311475409836,0.1091188524590164,,0.1091188524590164,0.057889344262295084,,0.06659836065573771,,6.0,1.4739884412445934,0.36786786786786785,0.36786786786786785,,,,0.0015015015015015015,1.75,1.5,94.0,0.22580645161290322,12.129032258064516,0.14285714285714285
0_18267,0,18267,32de62b98c2d1ef05f0b9ca66eb50a9bf1714f5cc02aafca1fe4bd41e8e35bc509a1373ddd1d2180bd73a96e2b30a183b286795b694f93acde9605b8693105a6,pk_1487,7900.0,134.0,1.0,0.0,0.0,1.0,pc,0.0,N,40.0,2021-03-05,11.0,2021-04-05,2021-03-05,2021-04-05,40,1,4.0,4.0,3.0,150.0,37.5,26.5,45.81484475582123,96.0,1.25,2.0,0.75,100.75,0.3689405322293672,0.25,0.5,0.5,0.5,0.75,0.0,380.75,1.0,12.0,19.0,31.0,0.0967741935483871,0.6129032258064516,0.03225806451612903,0.3870967741935484,2.0,0.3333333333333333,50.0,47.031904065219386,96.0,9.0,11.313708498984761,17.0,0.3689405322293672,0.5,0.25,0.5,1.0,0.5298666666666667,0.6533333333333333,0.0,0.3466666666666667,11.0,2.1819895379410026,0.1695108077360637,0.11149032992036405,0.1695108077360637,0.10921501706484642,0.0011376564277588168,0.10921501706484642,,0.0011376564277588168,0.10921501706484642,0.11035267349260523,0.05915813424345848,2.0,0.5703470663087662,0.7425742574257426,0.7425742574257426,,0.25742574257425743,,,1.3333333333333333,1.3333333333333333,50.0,0.12903225806451613,4.838709677419355,0.0
0_18270,0,18270,1e395777c70df37f936210fa186a10ab4abc993d23682f5b58ae75f2deba1e83752d69d7e493afc13133908b319d07fb22e9756a85a5f56e12c1ed46439acef3,pk_1489,13900.0,180.0,4.0,0.0,0.0,1.0,android,1.0,F,20.0,2021-03-05,13.0,2021-04-05,2021-03-05,2021-04-05,20,1,9.0,7.0,5.0,226.0,25.11111111111111,7.0,39.052670985620324,105.0,1.5555555555555556,3.0,0.6666666666666666,89.44444444444444,0.2865602295397481,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.0,299.22222222222223,9.0,10.0,13.0,31.0,0.16129032258064516,0.41935483870967744,0.2903225806451613,0.3225806451612903,3.0,0.6,45.2,52.76078088883826,114.0,3.0,2.449489742783178,6.0,0.36843458083681896,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.2857142857142858,0.3819406374814003,0.0752212389380531,0.0,0.42035398230088494,10.0,1.766234146289407,0.333889816360601,0.333889816360601,0.1352253756260434,0.18697829716193656,0.13689482470784642,,0.00333889816360601,0.13689482470784642,0.008347245409015025,,,4.0,0.9270191031160468,0.5432692307692307,0.03365384615384615,0.5432692307692307,0.03365384615384615,,0.3894230769230769,1.8,1.4,45.2,0.2903225806451613,7.290322580645161,0.2222222222222222
0_18273,0,18273,dffe35a77dde53d1f17ffb753112a560e378fcebf44ee2c50a311c68f05349b157a0acef55b5574345d80eab9bfbaef8610527745150895e9237ebabdd06af70,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-06,22.0,2021-04-07,2021-03-06,2021-04-07,40,1,13.0,7.0,5.0,296.0,22.76923076923077,1.0,41.1969939157253,145.0,2.076923076923077,4.0,0.3076923076923077,101.38461538461539,0.2100154631374386,0.07692307692307693,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.07692307692307693,529.9230769230769,0.0,15.0,18.0,32.0,0.15625,0.5625,0.0,0.46875,4.0,0.8,59.2,71.06475919891659,180.0,4.25,5.852349955359813,13.0,0.39002871725524313,0.42857142857142855,0.14285714285714285,0.5714285714285714,1.8571428571428572,0.439554419284149,0.3918918918918919,0.0,0.0,9.0,1.4646634386721455,0.45880149812734083,0.45880149812734083,0.20973782771535582,0.11423220973782772,,0.0018726591760299626,0.0056179775280898875,0.11235955056179775,,,0.09363295880149813,7.0,0.8737215961125323,0.7011494252873564,0.14367816091954022,0.7011494252873564,0.14367816091954022,,0.0028735632183908046,2.6,1.4,59.2,0.40625,9.25,0.46153846153846156
0_18277,0,18277,2a3deeb98ff997970bf0be26b7ac8a169406cd5e0ad43bd56e7760236525f9a021c7006f28d8a83108b6e6de03a45e5dda5e0a6a83e1e8a4b7d4e23e6c426f35,pk_2025,7900.0,151.0,1.0,0.0,0.0,1.0,android,0.0,N,40.0,2021-03-08,14.0,2021-04-08,2021-03-08,2021-04-08,40,1,1.0,1.0,1.0,73.0,73.0,73.0,,73.0,1.0,1.0,0.0,171.0,0.4269005847953216,0.0,0.0,0.0,0.0,0.0,0.0,835.0,7.0,24.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.22580645161290322,0.7741935483870968,1.0,0.0,73.0,,73.0,,,,0.4269005847953216,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0986122886681096,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,,2.0,0.6931471805599453,0.5,,,0.5,0.5,,1.0,1.0,73.0,0.03225806451612903,2.3548387096774195,0.0
0_18280,0,18280,de6087a7f241fa8b36286ff175ee267a6a4f18915e527b50561a32c767857f6deae66e86809d257ebae775c0faa75a0d5f01fa26fd06c4492c40a9f3f7c168e4,pk_1487,7900.0,134.0,1.0,0.0,0.0,1.0,android,1.0,M,25.0,2021-03-01,16.0,2021-04-01,2021-03-01,2021-04-01,20,1,16.0,7.0,6.0,733.0,45.8125,39.0,45.632179800370416,124.0,1.9375,4.0,0.625,138.6875,0.32840310962672903,0.1875,0.4375,0.375,0.0,0.0,0.3125,1720.0625,0.0,18.0,14.0,31.0,0.1935483870967742,0.45161290322580644,0.0,0.5806451612903226,4.0,1.0,122.16666666666667,61.59680727656805,240.0,2.6,2.1908902300206643,5.0,0.7506356791468092,0.8571428571428571,0.2857142857142857,0.14285714285714285,2.2857142857142856,0.19408735336104035,1.0,0.0,0.0,3.0,0.8609050585524504,0.4741267787839586,,0.4741267787839586,,,,,,,0.0517464424320828,0.4741267787839586,1.0,-0.0,1.0,1.0,,,,,2.6666666666666665,1.1666666666666667,122.16666666666667,0.5161290322580645,23.64516129032258,0.5625
0_18281,0,18281,6b6a37a3b17fe024caadae3664d9ff4719e375bc17b063f5bbacca4b92ec7b0261b1a7971d8743c99f82126acdb9785ff29fe277c6dc210c4ae14aa7319459d7,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,20.0,2021-03-06,0.0,2021-04-06,2021-03-06,2021-04-06,20,1,3.0,3.0,2.0,36.0,12.0,1.0,19.05255888325765,34.0,1.3333333333333333,2.0,0.0,104.33333333333333,0.08816810566348031,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,370.0,9.0,18.0,5.0,31.0,0.06451612903225806,0.16129032258064516,0.2903225806451613,0.5806451612903226,2.0,0.5,18.0,22.627416997969522,34.0,4.0,,4.0,0.08816810566348031,0.0,0.0,0.6666666666666666,1.0,0.8935185185185184,1.0,0.0,0.0,3.0,0.7570046711065346,0.5070422535211268,,0.5070422535211268,,0.014084507042253521,,,,,,0.4788732394366197,6.0,0.5892986246694031,0.8717948717948718,0.8717948717948718,0.02564102564102564,0.02564102564102564,,,1.5,1.5,18.0,0.0967741935483871,1.1612903225806452,0.0
0_18284,0,18284,e2db791c633ce44992b3b4f8a54f8d189ecdd6196fd746c02e93372e20c7d88a3453c552a2f2faac7f7aea6e3dbf27e2cc237ef7417f6e2fd8f8c1bd9f177613,pk_1487,7900.0,190.0,1.0,0.0,0.0,1.0,mobile,1.0,F,20.0,2021-03-01,12.0,2021-04-01,2021-03-01,2021-04-01,20,1,3.0,1.0,1.0,92.0,30.666666666666668,7.0,45.390894828515265,83.0,2.0,3.0,0.0,98.0,0.3129251700680272,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,2172.0,11.0,20.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.3548387096774194,0.6451612903225806,3.0,1.0,92.0,,92.0,,,,0.9387755102040817,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,1.945910149055313,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,1.0,-0.0,1.0,1.0,,,,,3.0,1.0,92.0,0.0967741935483871,2.967741935483871,0.6666666666666666
0_18286,0,18286,7b5c288722a0a86cce2d594144b1e7268ec443e8ca0b8a03edc4a2d7bc65bd912373c5f0fa2823f9123ee2c77a2d4c50f35e098c34240f09a10a5d657db99f79,pk_2025,7900.0,151.0,1.0,0.0,0.0,1.0,android,0.0,M,40.0,2021-03-15,21.0,2021-04-15,2021-03-15,2021-04-15,40,1,5.0,4.0,4.0,330.0,66.0,88.0,43.45687517528153,106.0,1.2,2.0,0.6,131.2,0.542126916863759,0.4,0.2,0.0,0.0,0.0,0.0,1166.6,5.0,10.0,17.0,31.0,0.12903225806451613,0.5483870967741935,0.16129032258064516,0.3225806451612903,2.0,0.25,82.5,55.09083408335728,139.0,5.333333333333333,4.041451884327381,9.0,0.6776586460796987,0.75,0.5,0.0,1.25,0.2736088154269972,0.5575757575757576,0.0,0.44242424242424244,7.0,1.7701168529214388,0.28362573099415206,0.19883040935672514,0.28362573099415206,0.2134502923976608,0.05847953216374269,,,,,0.05847953216374269,0.1286549707602339,2.0,0.677621298950257,0.5878787878787879,0.5878787878787879,0.4121212121212121,,,,1.25,1.0,82.5,0.16129032258064516,10.64516129032258,0.2
0_18288,0,18288,cfe777e15dde150b07df1944ec7c441eb2a9dd7b1e7a7cb96b7636099219f54dfe523a41d71ff1cfb374be216e3162995d5c9268717a43111cd2a7c10f8ce173,pk_1487,7900.0,131.0,1.0,0.0,0.0,0.0,android,0.0,N,40.0,2021-03-09,14.0,2021-04-09,2021-03-09,2021-04-09,40,1,7.0,5.0,7.0,165.0,23.571428571428573,1.0,31.234901114283165,71.0,1.0,1.0,0.2857142857142857,101.28571428571429,0.1644973849219618,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,392.57142857142856,0.0,13.0,19.0,31.0,0.22580645161290322,0.6129032258064516,0.0,0.41935483870967744,1.0,0.0,23.571428571428573,31.234901114283165,71.0,3.0,2.0976176963403033,6.0,0.23029633889074655,0.2,0.2,0.6,1.4,0.6865381083562901,0.9939393939393939,0.0,0.006060606060606061,8.0,1.0337642173980233,0.4530386740331492,0.07734806629834254,0.4530386740331492,0.0027624309392265192,,0.0055248618784530384,,,0.0027624309392265192,,0.44751381215469616,4.0,0.13932488527259013,0.9757575757575757,0.9757575757575757,,,,0.012121212121212121,1.0,0.7142857142857143,23.571428571428573,0.22580645161290322,5.32258064516129,0.2857142857142857
0_18289,0,18289,629053362dba5e20604c23ca7a61d6d89ff090f1d399158358e26975e8607518e0a7bac5a6f928d7c6eafea0c4da75219a9d5da3a81c273b091130f606ff1504,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-14,2.0,2021-04-15,2021-03-14,2021-04-15,40,1,4.0,2.0,3.0,13.0,3.25,4.0,1.5,4.0,1.25,2.0,0.5,124.5,0.02633087633087633,0.0,1.0,1.0,0.0,0.0,0.0,659.75,1.0,18.0,14.0,32.0,0.09375,0.4375,0.03125,0.5625,2.0,0.3333333333333333,4.333333333333333,0.5773502691896257,5.0,6.5,7.7781745930520225,12.0,0.052661752661752666,0.0,0.0,1.0,2.0,0.57396449704142,1.0,0.0,0.0,4.0,1.341398784080066,0.2903225806451613,0.12903225806451613,0.2903225806451613,0.2903225806451613,,,,0.2903225806451613,,,,2.0,0.6172417697303416,0.6923076923076923,0.3076923076923077,0.6923076923076923,,,,1.3333333333333333,0.6666666666666666,4.333333333333333,0.125,0.40625,0.5
0_18297,0,18297,21dedec5ac1f0d1279a36ed076e601dc7aa47cd8f40f906af1968bc4671982a76b4c28eba5646439bd3a81d96098efbd98560b8b52004e1d148b558882fe130f,pk_1488,10900.0,190.0,2.0,0.0,1.0,1.0,smarttv,1.0,F,30.0,2021-03-13,15.0,2021-04-13,2021-03-13,2021-04-13,30,1,14.0,4.0,7.0,140.0,10.0,4.5,10.384900280992294,32.0,2.2142857142857144,6.0,0.6428571428571429,157.57142857142858,0.060847232220555034,0.0,0.7142857142857143,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.0,704.3571428571429,4.0,12.0,16.0,31.0,0.22580645161290322,0.5161290322580645,0.12903225806451613,0.3870967741935484,6.0,0.42857142857142855,20.0,11.930353445448855,43.0,2.5,1.378404875209022,4.0,0.2129653127719426,0.0,0.0,0.5,3.5,0.44142857142857145,0.8428571428571429,0.0,0.15714285714285714,7.0,1.2146606236004744,0.3783783783783784,0.20810810810810812,0.3783783783783784,0.002702702702702703,0.002702702702702703,0.02972972972972973,,0.002702702702702703,,,0.37567567567567567,2.0,0.04241473185811746,0.9928571428571429,0.9928571428571429,0.007142857142857143,,,,2.0,0.5714285714285714,20.0,0.45161290322580644,4.516129032258065,0.7142857142857143
0_18299,0,18299,a1e345401050262a102caf424ab4320c58d8564db0c896973c6fc9dc3ce7f445ffa9a919bce47dd0d8281bf3af631d61bb999c3b140dff7871f6d012e0da7c68,pk_1487,7900.0,132.0,1.0,0.0,0.0,1.0,android,1.0,M,55.0,2021-03-05,17.0,2021-04-05,2021-03-05,2021-04-05,50,1,8.0,6.0,7.0,254.0,31.75,16.0,37.60604054821892,105.0,1.125,2.0,0.125,123.25,0.26711732736979255,0.125,0.5,0.375,0.0,0.0,0.5,1760.25,4.0,10.0,18.0,31.0,0.22580645161290322,0.5806451612903226,0.12903225806451613,0.3225806451612903,2.0,0.14285714285714285,36.285714285714285,46.45325351258792,125.0,2.8333333333333335,1.9407902170679516,6.0,0.3561564364930567,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.4393328786657573,0.07086614173228346,0.0,0.6692913385826772,9.0,1.6554567021399897,0.25374625374625376,0.25374625374625376,0.1048951048951049,0.004995004995004995,0.13286713286713286,,0.24875124875124874,0.23576423576423577,,0.013986013986013986,,3.0,0.365598980492864,0.9097744360902256,,0.9097744360902256,0.045112781954887216,0.045112781954887216,,1.1428571428571428,0.8571428571428571,36.285714285714285,0.25806451612903225,8.193548387096774,0.25
0_18302,0,18302,1ed313c79461838e1071639b4e7113efdf31146cafc63ae2f75550035b1f2f88c5f4a1ad009c09123a1874b544e03e74ec77b38f486c88ae818ea19ccd14772e,pk_2026,10900.0,151.0,2.0,0.0,0.0,1.0,android,1.0,M,35.0,2021-03-11,21.0,2021-04-11,2021-03-11,2021-04-11,30,1,3.0,3.0,3.0,276.0,92.0,95.0,85.53946457629952,176.0,1.0,1.0,1.0,101.66666666666667,0.8339521603803641,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,995.6666666666666,9.0,14.0,9.0,31.0,0.0967741935483871,0.2903225806451613,0.2903225806451613,0.45161290322580644,1.0,0.0,92.0,85.53946457629952,176.0,4.0,4.242640687119285,7.0,0.8339521603803641,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5254410838059231,0.6557971014492754,0.0,0.3442028985507246,9.0,1.8009699507595274,0.2319327731092437,0.2319327731092437,0.004201680672268907,0.004201680672268907,0.08403361344537816,,0.004201680672268907,,,0.22773109243697479,,9.0,2.081297379515331,0.13213213213213212,0.0037537537537537537,,,0.13213213213213212,,1.0,1.0,92.0,0.0967741935483871,8.903225806451612,0.0
0_18303,0,18303,a20ecde770be4df8293c51758bae6a56dd8ae0a46a3033e31364d2810e5bd9d42d7c41136c551fcbffba2a3acee5a6839c3cce10a9cf0717d4731cc24bb12392,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,F,40.0,2021-03-07,18.0,2021-04-08,2021-03-07,2021-04-08,40,1,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,114.0,0.008771929824561403,0.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,30.0,1.0,32.0,0.03125,0.03125,0.0625,0.9375,1.0,0.0,1.0,,1.0,,,,0.008771929824561403,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0986122886681096,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,-0.0,1.0,,1.0,,,,1.0,1.0,1.0,0.03125,0.03125,0.0
