MovieCd,movieNm(api),movieNmEn,showTm,prdtYear,openDt,typeNm,nationNm,genreNm,directors,actors,watchGrade,wavve_title
20156083,트윈스터즈,Twinsters,88.0,2015.0,20160303.0,장편,미국|프랑스|한국|영국,다큐멘터리,사만다 푸터먼|라이언 미야모토,사만다 푸터먼|아나이스 보르디에,12세이상관람가,트윈스터즈
20173930,검은 여름,Black Summer,111.0,2017.0,20190620.0,장편,한국,멜로/로맨스,이원영,우지현|이건우|서정혁|우지현|우지현,15세이상관람가,검은여름
20058060,듀마,Duma,100.0,2005.0,,장편,미국,드라마|어드벤처,캐롤 발라드,,,듀마
20136803,겨울왕국,Frozen,108.0,2013.0,20140116.0,장편,미국,애니메이션|어드벤처|가족|코미디|뮤지컬|판타지,제니퍼 리|크리스 벅,이디나 멘젤|크리스틴 벨|조나단 그로프|조시 게드,전체관람가,겨울왕국[영어자막]
20216126,주짓수,Jiu Jitsu,102.0,2020.0,20210301.0,장편,미국,액션,디미트리 로고데티스,니콜라스 케이지|토니 자|프랭크 그릴로,15세이상관람가,주짓수
20174645,미스 프레지던트,Mis-President,85.0,2017.0,20171026.0,장편,한국,다큐멘터리,김재환,박정희,12세이상관람가,미스프레지던트
20068590,인류멸망 보고서,Doomsday Book,120.0,2011.0,20120411.0,옴니버스,한국,SF,김지운,류승범|김강우|송새벽|송영창|김규리,15세이상관람가,인류멸망보고서
20204239,백악기 꼬마공룡을 찾아서,Dino Dana - The Movie,76.0,2019.0,,장편,캐나다,어드벤처|가족,J.J. 존슨,,전체관람가,백악기꼬마공룡을찾아서
20172766,시티 오브 조이,City of Joy,76.0,2016.0,,장편,미국|기타,다큐멘터리,,,,시티오브조이
20139161,파리의 자살가게,The Suicide Shop,79.0,2012.0,20130627.0,장편,프랑스,애니메이션|뮤지컬|가족|드라마,파트리스 르꽁트,,15세이상관람가,파리의자살가게
20191684,구마적,The King of Fighters,80.0,2019.0,,장편,한국,액션|드라마,고훈,우강민|최이서|조윤영|김상욱,15세이상관람가,구마적
20136098,오스카 그랜트의 어떤 하루,Frutvale Station,85.0,2013.0,20140116.0,장편,미국,드라마,라이언 쿠글러,마이클 B. 조던|멜로니 디아즈|옥타비아 스펜서|채드 마이클 머레이|케빈 두런드,15세이상관람가,오스카그랜트의어떤하루
2022A352,내게 주신 두 번째 기회,Take Two,,2017.0,,온라인전용,미국,가족,,,,내게주신두번째기회
20010081,라스트 캐슬,The Last Castle,131.0,2001.0,20020125.0,장편,미국,액션,로드 루리,제임스 갠돌피니|로버트 레드포드,15세관람가,라스트캐슬
20246703,이상한 나라의 앨리스,ALICE’S ADVENTURES  IN WONDERLAND,169.0,2024.0,,장편,영국,공연,크리스토퍼 휠든,프란체스카 헤이워드,,이상한나라의앨리스(2010)[한글자막]
20184762,류이치 사카모토: 코다,Ryuichi Sakamoto: Coda,101.0,2017.0,20180614.0,장편,일본,다큐멘터리,스티븐 쉬블,류이치 사카모토,전체관람가,류이치사카모토:코다
20185903,브레이븐,Braven,94.0,2018.0,20180913.0,장편,캐나다,액션|드라마,린 오딩,제이슨 모모아|스티븐 랭|가렛 딜라헌트,15세이상관람가,브레이븐
20211345,스파르타쿠스,SPARTACUS,170.0,2021.0,,장편,러시아,공연,,,,스파르타쿠스
20168522,도살장,Bastard,81.0,2015.0,20170112.0,장편,미국,공포(호러),포웰 로빈슨|패트릭 로버트 영,레베카 케네디|엘리스 그리어|토냐 케이,청소년관람불가,도살장
20161301,에이지 오브 투모로우,Age of Tomorrow,90.0,2014.0,20160114.0,장편,미국,SF|스릴러,제임스 콘델릭,켈리 후|안소니 마크스|로버트 피카르도,15세이상관람가,에이지오브투모로우
20120429,아기 거북 토토의 바다 대모험,Turtle: The Incredible Journey,80.0,2009.0,20121018.0,장편,영국|오스트리아 |독일,다큐멘터리,닉 스트링거,,전체관람가,아기거북토토의바다대모험[2D]
20197284,파이브 패신저스,5th Passenger,89.0,2018.0,,장편,미국,SF|스릴러,,더그 존스,,파이브패신저스
20060375,샬롯의 거미줄,Charlotte`S Web,113.0,2006.0,20070208.0,장편,미국,드라마|코미디|가족,게리 위닉,줄리아 로버츠|다코타 패닝,전체관람가,샬롯의거미줄
20176761,잠깐만 회사 좀 관두고 올게,To Each His Own,113.0,2017.0,20171019.0,장편,일본,드라마,나루시마 이즈루,후쿠시 소타|쿠도 아스카|쿠로키 하루|요시다 코타로,12세이상관람가,잠깐만회사좀관두고올게
20170690,스파이 게임,Unlocked,98.0,2017.0,20170914.0,장편,영국,액션|스릴러,마이클 앱티드,누미 라파스|올랜도 블룸|토니 콜렛|존 말코비치|마이클 더글라스,15세이상관람가,스파이게임(2017)
20183361,인크레더블 2,INCREDIBLES 2,125.0,2018.0,20180718.0,장편,미국,애니메이션|액션|어드벤처|코미디|가족,브래드 버드,크레이그 T. 넬슨|사무엘 L. 잭슨|홀리 헌터|김연우,전체관람가,인크레더블2[디지털특별판]
20011465,투 엔드 올 워즈,To End All Wars,125.0,2001.0,,장편,미국,드라마|전쟁|액션,데이빗 L. 커닝햄,시에란 맥메나민|로버트 칼라일|키퍼 서덜랜드|마크 스트롱,,투엔드올워즈
20072171,메달리온,The Medallion,88.0,2003.0,20031024.0,장편,홍콩|미국,액션|코미디|범죄,진가상,성룡|종려제|리 에반스,12세관람가,메달리온[리마스터링]
20182427,혼노지,Honnoji Hotel,118.0,2017.0,,장편,일본,드라마|어드벤처|SF,스즈키 마사유키,아야세 하루카|츠츠미 신이치|하마다 가쿠,12세이상관람가,혼노지
20241845,북스마트,Booksmart,2.0,2022.0,,단편,프랑스,드라마,,,,북스마트
20192193,도굴,Collectors,114.0,2020.0,20201104.0,장편,한국,범죄,박정배,이제훈|조우진|신혜선|임원희,12세이상관람가,도굴[가치봄]
20177904,메가 샤크 터미네이터,MEGA SHARK vs KOLOSSUS,89.0,2015.0,20170613.0,장편,미국,SF|액션,크리스토퍼 레이,일레나 더글라스|브로디 허츨러,12세이상관람가,메가샤크터미네이터
20135703,크래쉬 포인트,Crash Point: Berlin,90.0,2009.0,,장편,독일,드라마,토마스 야우흐,피터 하버|한네스 재닉,,크래쉬포인트
20060169,멀홀랜드 드라이브,Mulholland Drive,146.0,2001.0,20011130.0,장편,미국,드라마|미스터리,데이빗 린치,로라 해링|나오미 왓츠,18세관람가,멀홀랜드드라이브
20218605,잘 알지도 못하면서,Like You Know it All,11.0,2021.0,,단편,한국|영국,다큐멘터리,박지윤,,,잘알지도못하면서
20030350,올드보이,Old Boy,120.0,2003.0,20031121.0,장편,한국,스릴러,박찬욱,최민식|유지태|강혜정|김병옥|오달수,18세관람가,올드보이[리마스터링]
20214785,그 크신 하나님의 사랑,Indescribable,94.0,2013.0,,장편,미국,드라마,,,,그크신하나님의사랑
20080394,비스티 보이즈,Beastie Boys,132.0,2008.0,20080430.0,장편,한국,드라마,윤종빈,하정우|윤계상|이승민|윤진서|이장혁,청소년관람불가,비스티보이즈
20040487,범죄의 재구성,The Big Swindle,116.0,2004.0,20040415.0,장편,한국,스릴러,최동훈,김윤석|박신양|주진모|염정아|이기철,18세관람가,범죄의재구성
19858085,카이로의 붉은 장미,The Purple Rose of Cairo,84.0,1985.0,,,,,,,,카이로의붉은장미(1985)
20080256,어웨이 프롬 허,Away From Her,110.0,2006.0,20080327.0,장편,캐나다,멜로/로맨스|드라마,사라 폴리,고든 핀센트|줄리 크리스티,12세이상관람가,어웨이프롬허
20181569,용의자 X적헌신,The Devotion of Suspect X,111.0,2017.0,20180419.0,장편,중국,드라마|스릴러|미스터리,소유붕,,12세이상관람가,용의자X적헌신
20244249,래빗홀,Rabbit Hole,7.0,2021.0,,단편,대만,애니메이션,,,,래빗홀(2010)
20251853,강적,A Formidable Enermy,3.0,2023.0,,단편,한국,드라마,,,,강적(2006)
20158701,세상끝의 사랑,Love At The End of The World,100.0,2015.0,20151112.0,장편,한국,멜로/로맨스,김인식,한다감|조동혁|공예지|정석용|오원빈,청소년관람불가,세상끝의사랑
19950275,워터 월드,Water World,135.0,1995.0,19950901.0,장편,미국,SF,케빈 레이놀즈,데니스 호퍼|케빈 코스트너|진 트리플혼|잭 블랙,중학생이상관람가,워터월드(1995)
20070148,쉬즈 더 맨,She's the Man,104.0,2006.0,20070503.0,장편,미국|캐나다,코미디|멜로/로맨스,앤디 픽맨,아만다 바인즈|채닝 테이텀|로라 램지,12세이상관람가,쉬즈더맨(2006)
20209836,개 같은 것들,Things like dogs,98.0,2019.0,20201217.0,장편,한국,드라마|스릴러|미스터리|범죄|가족,최종학,지대한|설지윤|김승현|이예림|권태원,청소년관람불가,개같은것들
20145396,널 기다리며,Missing You,108.0,2015.0,20160310.0,장편,한국,스릴러,모홍진,심은경|윤제문|김성오|오태경|정해균,청소년관람불가,널기다리며
20163370,아메리칸 초밥왕,East Side Sushi,106.0,2015.0,20170302.0,장편,미국,드라마,안소니 루세로,레인 니시카와,전체관람가,아메리칸초밥왕
20187342,워킹 데드 나잇,The Night Eats the World,93.0,2018.0,,장편,프랑스,공포(호러),도미니크 로쉐,,12세이상관람가,워킹데드나잇
20192785,올라프의 겨울왕국 어드벤처,Olaf's Frozen Adventure,21.0,2017.0,,단편,미국,애니메이션,,조나단 그로프|크리스틴 벨|조시 게드|이디나 멘젤,,올라프의겨울왕국어드벤처
20177963,그녀는 거짓말을 너무 사랑해,The Liar and His Lover,116.0,2013.0,20180124.0,장편,일본,멜로/로맨스,코이즈미 노리히로,사토 타케루|오오하라 사쿠라코,12세이상관람가,그녀는거짓말을너무사랑해(2018)
20204990,교실 안의 야크,Lunana : A Yak in the Classroom,109.0,2019.0,20200930.0,장편,기타,드라마,,,전체관람가,교실안의야크
20149313,드래프트 데이,Draft Day,109.0,2014.0,20140710.0,장편,미국,드라마,이반 라이트만,케빈 코스트너|제니퍼 가너,12세이상관람가,드래프트데이
20192221,클로즈 에너미,Close Enemies,111.0,2018.0,,장편,프랑스|벨기에,액션|스릴러|범죄,다비드 오엘호펜,마티아스 쇼에나에츠|레다 카텝,15세이상관람가,클로즈에너미
20150124,파라다이스 로스트: 마약 카르텔의 왕,Paradise Lost,119.0,2014.0,,장편,프랑스|스페인|벨기에,범죄|액션|스릴러,안드레아 디 스테파노,베니시오 델 토로|조쉬 허처슨,15세이상관람가,파라다이스로스트마약카르텔의왕
20178762,파리로 가는 길,Paris Can Wait,92.0,2016.0,20170803.0,장편,미국,드라마|멜로/로맨스,엘레노어 코폴라,다이안 레인|알렉 볼드윈|아르노 비야르,12세이상관람가,파리로가는길
20171531,식물도감,Evergreen Love,112.0,2016.0,20180621.0,장편,일본,멜로/로맨스,미키 코이치로,이와타 타카노리|타카하타 미츠키,12세이상관람가,식물도감
20198121,10 미니츠 곤,10 MINUTES GONE,95.0,2019.0,20191122.0,장편,캐나다|미국,액션|범죄,브라이언 A 밀러,브루스 윌리스|마이클 치클리스,15세이상관람가,10미니츠곤
20201270,더 베스트 오브 맨,The Best of Men,89.0,2012.0,,장편,영국,드라마,,조지 맥케이|에디 마산,,더베스트오브맨
20182669,툴리,TULLY,95.0,2018.0,20181122.0,장편,캐나다,드라마,제이슨 라이트맨,샤를리즈 테론|맥켄지 데이비스|마크 듀플라스|론 리빙스턴,15세이상관람가,툴리
20170006,제인 도,Autopsy of Jane Doe,86.0,2016.0,20170823.0,장편,영국|미국,공포(호러),안드레 외브레달,에밀 허쉬|브라이언 콕스|올웬 캐서린 켈리,청소년관람불가,제인도
20124063,공모자들,Traffickers,111.0,2012.0,20120829.0,장편,한국,범죄|스릴러,김홍선,임창정|최다니엘|오달수|조윤희|정지윤,청소년관람불가,공모자들(2012)
20081616,그녀들의 방,The Room Nearby,106.0,2008.0,20090312.0,장편,한국,드라마,고태정,정유미|예수정|김민정|김지나|김활란,15세이상관람가,그녀들의방(2008)
20156748,열정같은소리하고있네,YOU CALL IT PASSION,106.0,2015.0,20151125.0,장편,한국,드라마,정기훈,정재영|박보영|오달수|배성우|류덕환,15세이상관람가,열정같은소리하고있네
20098124,옵세스드,Obsessed,108.0,2009.0,,장편,미국,드라마|스릴러,스티브 쉴,이드리스 엘바|비욘세 놀즈|알리 라터,,옵세스드
20207002,천지불패,,73.0,2019.0,,장편,중국,액션,,,,천지불패
20123781,여친남친,"Girlfriend, Boyfriend",106.0,2012.0,20130207.0,장편,대만,멜로/로맨스,양야체,계륜미|봉소악|장효전,청소년관람불가,여친남친(2013)
20198501,빛과 철,Black Light,106.0,2020.0,20210218.0,장편,한국,드라마,배종대,김시은|염혜란|박지후|조대희|이주원,12세이상관람가,빛과철[별도편성][예고편]
20141962,이미테이션 게임,The Imitation Game,114.0,2014.0,20150217.0,장편,영국,드라마|스릴러,모튼 틸덤,베네딕트 컴버배치|키이라 나이틀리|매튜 구드,15세이상관람가,이미테이션게임
20162161,미스컨덕트,Misconduct,105.0,2015.0,20160330.0,장편,미국,범죄|스릴러,시모사와 신타로,알 파치노|안소니 홉킨스|조쉬 더하멜|이병헌,15세이상관람가,미스컨덕트
20149439,알라딘 3 - 알라딘과 도둑의 왕,Aladdin and the King of Thieves,80.0,1996.0,,장편,미국,어드벤처|애니메이션,태드 스톤스,코리 버튼|스콧 웨인저|존 라이스 데이비스,,알라딘3-알라딘과도둑의왕
20060089,식스틴블럭,16 Blocks,118.0,2006.0,20060420.0,장편,미국,액션|범죄,리차드 도너,브루스 윌리스|모스 데프,15세관람가,식스틴블럭[특별판]
20182773,인생 후르츠,Life Is Fruity,89.0,2017.0,20181206.0,장편,일본,다큐멘터리,켄시 후시하라,,전체관람가,인생후르츠
20190267,리틀 포니 프린세스,Pony with a Broken Wing,86.0,2019.0,20190430.0,장편,미국,판타지|드라마,지오지오 세라피니,조나단 실버맨|카리스마 카펜터,전체관람가,리틀포니프린세스
20154709,마지막 레슨,The Final Lesson,105.0,2015.0,,장편,프랑스,가족,파스칼 포자두,마르뜨 빌라롱가|상드린 보네르|앙트완 뒬레리|질 코엔,12세이상관람가,마지막레슨
20161721,크로닉,Chronic,93.0,2015.0,20160414.0,장편,멕시코,드라마,미셸 프랑코,팀 로스|사라 서덜랜드,15세이상관람가,크로닉
2009A685,파리의 연인들,To Paris With Love,78.0,1955.0,,장편,영국,코미디|멜로/로맨스,로버트 해머,알렉 기네스|오딜 베르수아|버논 그레이,,파리의연인들
19980283,에너미 오브 스테이트,Enemy Of The State,128.0,1998.0,19981224.0,장편,미국,드라마|액션|스릴러,토니 스콧,윌 스미스|진 해크만|존 보이트,15세 미만인 자는 관람할 수 없는 등급 ,에너미오브스테이트(1998)
20175547,스윙키즈,Swing Kids,133.0,2018.0,20181219.0,장편,한국,드라마,강형철,도경수|박혜수|자레드 그라임스|오정세|김민호,12세이상관람가,스윙키즈
20191785,UFO 스케치,UFO Sketch,83.0,2020.0,20210304.0,장편,한국,다큐멘터리,김진욱,맹성렬|서종한|임병선|김선규|장호동,전체관람가,UFO스케치
20126413,페이스 블라인드,Faces In The Crowd,103.0,2011.0,20120621.0,장편,미국|프랑스|캐나다,범죄|미스터리|스릴러,줄리앙 마그넷,밀라 요보비치|줄리안 맥마흔|사라 웨인 콜리스|마이클 쉥크스,청소년관람불가,페이스블라인드
20169348,대립군,WARRIORS OF THE DAWN,129.0,2017.0,20170531.0,장편,한국,드라마|사극,정윤철,이정재|여진구|김무열|이솜|박원상,15세이상관람가,대립군
20040713,"나를 책임져, 알피",Alfie,106.0,2004.0,20050121.0,장편,미국,코미디,찰스 샤이어,주드 로|마리사 토메이,18세관람가,"나를책임져,알피"
20191584,평일 오후 3시의 연인,Hirugao: Love Affairs in the Afternoon,124.0,2015.0,20190613.0,장편,일본,드라마|멜로/로맨스,니시타니 히로시,우에토 아야|사이토 타쿠미|이토 아유미,15세이상관람가,평일오후3시의연인
20203032,라이즈 오브 워리어 퀸: 부디카,Boudica: Rise of the Warrior Queen,82.0,2019.0,20201216.0,장편,영국,액션,,,15세이상관람가,라이즈오브워리어퀸:부디카
20183293,12피트,12 FEET DEEP,85.0,2016.0,20181108.0,장편,미국,스릴러,맷 에스칸다리,노라-제인 눈|다이안 파,15세이상관람가,12피트
20158044,어느 독재자,The President,120.0,2014.0,20170406.0,장편,프랑스|영국|독일,드라마,모흐센 마흐말바프,미하일 고미아쉬빌리|다치 오르벨라쉬빌리,15세이상관람가,어느독재자
20050028,밀리언 달러 베이비,Million Dollar Baby,132.0,2005.0,20050310.0,장편,미국,드라마,클린트 이스트우드,힐러리 스웽크|클린트 이스트우드,12세이상관람가,밀리언달러베이비(2004)
20175777,블러드 다이아몬드 파이널,Black,110.0,2009.0,20190202.0,장편,프랑스,액션,피에르 라파그,,15세이상관람가,블러드다이아몬드파이널
20177124,오퍼레이션 메콩,Operation Mekong,123.0,2016.0,,장편,중국,범죄|액션,임초현,펑위옌|장한위,청소년관람불가,오퍼레이션메콩
20060337,디파티드,The Departed,149.0,2006.0,20061123.0,장편,미국,드라마,마틴 스코세이지,레오나르도 디카프리오|맷 데이먼,15세이상관람가,디파티드(2006)
20147728,포화속의 우정,Generation War,122.0,2013.0,20140227.0,장편,독일,전쟁|드라마,필립 카델바흐,톰 쉴링,15세이상관람가,포화속의우정[시리즈완전판]
20198982,크게 될 놈,,108.0,2018.0,20190418.0,장편,한국,드라마,강지은,김해숙|손호준|남보라|박원상|정자영,15세이상관람가,크게될놈
20225367,헤어드레서,The Hairdresser,13.0,2020.0,,단편,캐나다,다큐멘터리,,,,헤어드레서
20190702,갤버스턴,Galveston,93.0,2018.0,20190704.0,장편,미국,드라마|범죄,멜라니 로랑,벤 포스터|엘 패닝|릴리 라인하트|마리아 발베르드,15세이상관람가,갤버스턴
20259031,변신,Metamorphosis(Byeonsin),27.0,2023.0,,단편,한국,드라마,김종관,심은경|연우진,,변신(2019)[가치봄]
20203471,무적 철교삼,The Tigers of Guangdong,89.0,2018.0,,장편,중국,액션,,,,무적철교삼(2018)
20149475,더 틱,Tic,93.0,2008.0,,장편,미국,액션,케이스 파머,레니 제임스|트레바 에티엔,,더틱
20113887,점쟁이들,Ghost Sweepers,119.0,2012.0,20121003.0,장편,한국,코미디|공포(호러),신정원,김수로|강예원|이제훈|곽도원|김윤혜,15세이상관람가,점쟁이들
19848029,프랑켄위니,Frankenweenie,29.0,1984.0,,단편,미국,코미디|SF,팀 버튼,다니엘 스턴|셸리 듀발|바렛 올리버,,프랑켄위니[한글자막]
20190154,내 꿈은 컬러꿈,Believe  it or not,35.0,2019.0,,옴니버스,한국,판타지,,,,내꿈은컬러꿈
20050256,새드무비,Sad Movie,108.0,2005.0,20051020.0,장편,한국,드라마,권종관,신민아|염정아|임수정|정우성|차태현,12세관람가,새드무비(2005)
20048689,디즈니 삼총사,"Mickey, Donald, Goofy : The Three Musketeers",68.0,2004.0,,장편,미국,애니메이션|어드벤처|코미디|가족,도노반 쿡,웨인 올와인|빌 파머,,디즈니삼총사(2004)
20197236,용길이네 곱창집,Yakiniku Dragon,127.0,2018.0,20200312.0,장편,일본,드라마|가족,정의신,김상호|이정은|마키 요코|이노우에 마오|오타니 료헤이,15세이상관람가,용길이네곱창집
20143983,우주로봇 씨어,Seer 2,92.0,2012.0,20150312.0,장편,중국,애니메이션,왕장준|부걸,엄상현|김성연|안장혁,전체관람가,우주로봇씨어
20110468,이제 난 용감해질거야,,98.0,2010.0,,옴니버스,한국,기타,장훈|김민경|이진우|박재평|박종빈|김종찬|정지연|최아름|신수원|채기|기채생|이종필|김성철|임철민|장건재|신이수,양해훈|김꽃비,청소년관람불가,이제난용감해질거야
20149568,허큘리스,Hercules,98.0,2014.0,20140806.0,장편,미국,액션|어드벤처,브렛 래트너,드웨인 존슨|존 허트|이안 맥쉐인|조셉 파인즈|이리나 샤크,15세이상관람가,허큘리스
19960107,일 포스티노,Il Postino,113.0,1994.0,19960309.0,장편,이탈리아|프랑스,드라마|코미디|멜로/로맨스,마이클 래드포드,필립 느와레|마시모 트로이시,고등학생이상관람가,일포스티노
20197607,우리 오빠 좀 데려가,Go Brother!,115.0,2018.0,,장편,중국,코미디|가족,청펀펀,장자풍|팽욱창,,우리오빠좀데려가
19990206,육체의 학교,The School Of Flesh,101.0,1998.0,19990605.0,장편,프랑스,드라마,브누와 쟉꼬,이자벨 위페르|뱅상 마르띠네즈,18세 미만인 자는 관람할 수 없는 등급,육체의학교
20100825,동자 대소동,The Great Uproar a Little Boy,85.0,2009.0,20110105.0,장편,한국,가족|코미디,정창욱|남기남,정종철|박준형|박준형|손재영|박은경,전체관람가,동자대소동
20168221,저스티스 리그,Justice League,119.0,2017.0,20171115.0,장편,미국,액션|어드벤처|판타지|SF,잭 스나이더,벤 애플렉|갤 가돗|제이슨 모모아|레이 피셔|에즈라 밀러,12세이상관람가,저스티스리그[다국어자막]
20153182,썸니아,Before I Wake,96.0,2015.0,20160525.0,장편,미국,판타지|공포(호러),마이크 플래너건,케이트 보스워스|토마스 제인|제이콥 트렘블레이,15세이상관람가,썸니아
20134797,화성은 엄마가 필요해,Mars Needs Moms,88.0,2010.0,,장편,미국,애니메이션|코미디|SF,사이먼 웰스,세스 그린|댄 포글러,전체관람가,화성은엄마가필요해[한글자막]
20162568,신은 죽지 않았다 2,God's Not Dead 2,120.0,2016.0,20160407.0,장편,미국,드라마,해롤드 크론크,멜리사 조안 하트|제시 멧칼피,12세이상관람가,신은죽지않았다2
19990264,토마스 크라운 어페어,The Thomas Crown Affair,112.0,1999.0,19990918.0,장편,미국,멜로/로맨스|범죄|스릴러|코미디,존 맥티어난,피어스 브로스넌|르네 루소,18세관람가,토마스크라운어페어
20070157,환상의 빛,Maborosi,109.0,1995.0,20160707.0,장편,일본,드라마,고레에다 히로카즈,마키코 에수미|나이토 타카시|아사노 타다노부,15세이상관람가,환상의빛
20134407,사이코메트리,The Gifted Hands,108.0,2012.0,20130307.0,장편,한국,미스터리,권호영,김강우|김범|박혁권|이준혁|박성웅,청소년관람불가,사이코메트리[가치봄]
19940270,취권 3,Drunken Master 3,91.0,1994.0,19940723.0,장편,홍콩,드라마|액션,유가량,계천생|이가흔|유덕화,중학생이상관람가,취권3(1994)
20216364,와일드 마운틴 타임,Wild Mountain Thyme,102.0,2020.0,20210324.0,장편,영국,멜로/로맨스,존 패트릭 셰인리,에밀리 블런트|제이미 도넌|존 햄|크리스토퍼 월켄,12세이상관람가,와일드마운틴타임
20124398,설해,Snow In Sea Breeze,108.0,2013.0,20150108.0,장편,한국,멜로/로맨스|드라마,김정권,박해진|이영아|송재희|전무송|이기열,12세이상관람가,설해
20230294,허스토리,Herstory,3.0,2022.0,,단편,한국,다큐멘터리,안재빈,,,허스토리
20147284,꼬마 니콜라의 여름방학,Les vacances du Petit Nicolas,92.0,2014.0,20140821.0,장편,프랑스,코미디|가족|드라마,로랑 티라르,마테오 부와슬리에|카드 메라드|발레리 르메시에,전체관람가,꼬마니콜라의여름방학(2014)
20135929,원트 백 다운,Won't Back Down,121.0,2012.0,20131114.0,장편,미국,드라마,다니엘 반즈,매기 질렌할|비올라 데이비스|홀리 헌터,12세이상관람가,원트백다운
20124550,러브 어페어,Love Affair,88.0,1939.0,,장편,미국,코미디|드라마|멜로/로맨스,레오 맥커레이,아이린 던|찰스 보이어,,러브어페어(1994)
20201178,엑설런트 어드벤쳐 3,Bill & Ted Face the Music,91.0,2020.0,20201119.0,장편,미국,어드벤처|코미디,딘 패리소트,키아누 리브스|알렉스 윈터|크리스틴 스칼|사마라 위빙,12세이상관람가,엑설런트어드벤쳐3
20126617,더 씽,The Thing,103.0,2011.0,20120614.0,장편,미국,공포(호러)|미스터리|SF,매티스 반 헤이닌겐 주니어,메리 엘리자베스 윈스티드|조엘 에저튼|에릭 크리스찬 올슨,15세이상관람가,더씽
20157432,007 스펙터,Spectre,147.0,2015.0,20151111.0,장편,영국|미국,액션|어드벤처|범죄|스릴러,샘 멘데스,다니엘 크레이그|레아 세이두|크리스토프 왈츠|모니카 벨루치,15세이상관람가,007스펙터
20150962,모든 비밀스러운 것들,Every Secret Thing,92.0,2014.0,20150702.0,장편,미국,스릴러,에이미 버그,다코타 패닝|엘리자베스 뱅크스|다이안 레인|다니엘 맥도널드,15세이상관람가,모든비밀스러운것들
20159102,씨 오브 트리스,The Sea of Trees,110.0,2015.0,20180510.0,장편,미국,드라마,구스 반 산트,매튜 매커너히|나오미 왓츠,12세이상관람가,씨오브트리스
20157197,라스트 위치 헌터,The Last Witch Hunter,106.0,2015.0,20151230.0,장편,미국,액션|어드벤처|판타지,브렉 에이즈너,빈 디젤|일라이저 우드|로즈 레슬리|마이클 케인,15세이상관람가,라스트위치헌터
20081444,바디 오브 라이즈,Body Of Lies,128.0,2008.0,20081023.0,장편,미국,스릴러|액션,리들리 스콧,레오나르도 디카프리오|러셀 크로우|마크 스트롱,15세이상관람가,바디오브라이즈
20178341,우리 삼촌,My Uncle,110.0,2016.0,,장편,일본,코미디,야마시타 노부히로,마츠다 류헤이|오니시 리쿠,전체관람가,우리삼촌
20171782,우리집 멍멍이 진진과 아키다,"My Dogs, JinJin & Akida",67.0,2016.0,,장편,한국,애니메이션,조종덕,,12세이상관람가,우리집멍멍이진진과아키다
19858179,리젠드,Legend,90.0,1985.0,,,,,,,,리젠드
20010257,스위트 노벰버,Sweet November,119.0,2001.0,20010927.0,장편,미국,드라마|멜로/로맨스,팻 오코너,키아누 리브스|샤를리즈 테론,15세관람가,스위트노벰버
19990168,아메리칸 히스토리X,American History X,94.0,1998.0,19990417.0,장편,미국,범죄|드라마,토니 케이,에드워드 노튼|에드워드 펄롱|비벌리 단젤로,18세 미만인 자는 관람할 수 없는 등급,아메리칸히스토리X
20194909,건달티처,,84.0,2019.0,20190829.0,장편,한국,액션,어일선,지화섭|주보비|오재무|천인서|지남혁,청소년관람불가,건달티처
20173227,사랑의 규칙,Rules of Love,15.0,2014.0,,단편,한국,드라마|멜로/로맨스,민경복,,청소년관람불가,사랑의규칙
20204165,나치 오버로드,WWII: Naval Battle,88.0,2018.0,20200206.0,장편,미국,액션|공포(호러)|어드벤처,롭 팔라티나,톰 시즈모어|도미니크 스웨인,15세이상관람가,나치오버로드
20176461,좀비 대 에일리언,ZOMBIES VS JOE ALIEN,74.0,2017.0,20170513.0,장편,미국,SF|액션|스릴러,로코 니시보치아,,15세이상관람가,좀비대에일리언
20173732,살아남은 아이,Last Child,123.0,2017.0,20180830.0,장편,한국,드라마,신동석,최무성|김여진|성유빈|김상우|이화룡,12세이상관람가,살아남은아이
20134044,빅 픽처,The Big Picture,115.0,2010.0,20130704.0,장편,프랑스,드라마,에릭 라티고,로맹 뒤리스|마리나 포이스|까뜨린느 드뇌브|닐스 아르스트럽|브랑카 카틱,청소년관람불가,빅픽처
20164825,에브리바디 원츠 썸!!,Everybody Wants Some!!,116.0,2016.0,20160714.0,장편,미국,코미디,리차드 링클레이터,블레이크 제너|조이 도이치|글렌 파월|라이언 구즈만|테일러 후츨린,청소년관람불가,에브리바디원츠썸!!
19930066,시티 헌터,City Hunter,102.0,1992.0,19930101.0,장편,홍콩,액션|코미디,왕정,성룡|왕조현,연소자관람가,시티헌터[리마스터링]
20149702,성형일기,The Truth about Beauty,83.0,2014.0,,장편,홍콩,코미디|드라마,임애화,백백하|정중기,12세이상관람가,성형일기
20167902,보통사람,ORDINARY PERSON,121.0,2017.0,20170323.0,장편,한국,드라마,김봉한,손현주|장혁|김상호|라미란|조달환,15세이상관람가,보통사람
20142798,"제자, 옥한흠",THE DISCIPLE JOHN OAK,92.0,2014.0,20141030.0,장편,한국,다큐멘터리,김상철,권오중|성유리|옥한흠,전체관람가,"제자,옥한흠"
20191311,차일드 인 타임,The Child in Time,93.0,2017.0,20200109.0,장편,영국,드라마,줄리언 파리노,베네딕트 컴버배치|켈리 맥도날드|스티븐 캠벨 무어|사스키아 리브스,15세이상관람가,차일드인타임
