USER_KEY,is_repurchase,is_promotion,is_churn_prevented,is_user_verified,is_standard,is_premium,age_group,is_female,is_male,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,payment_is_mobile,payment_is_pc,payment_is_android,payment_is_ios,total_watch_count,unique_movie,watch_days,active_ratio,total_watch_time_min,watch_per_day,avg_watch_time_min,median_watch_time_min,std_watch_time_min,avg_daily_watch_time_min,max_watch_time_min,max_daily_watch_time_min,max_daily_sessions,recency,avg_gap_between_watch_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,max_inactive_gap_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,movie_per_active_day,max_day_share,day_count_over_3times,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w1,diff_between_w3_w2,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio_5y,avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio,is_basic,is_cold_start_3d_fixed,is_cold_start_7d_fixed,log_retention_w2_ratio,log_retention_w3_ratio
1c5c4ee522f37ba11904558312c813a80ce252d827dd03292586deb315b5bff1f90510d7bcba351a7717e91714287755f145b67498c3391125bbbb29daf7ec5a,1,0,0,0,0,1,40,0,0,0,1,0,0,0,0,1,0,0,6,4,4,0.1904761904761904,395,1.5,65.83333333333333,62.5,61.51232938742172,98.75,150,150,2,4,5.0,3.0,0.0,0.0,8,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.379746835443038,0,268,45,82,2,2,2,0.1710037174721189,1.8043478260869563,-223,-186,37,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2017.7949367088609,3,0.0,0.1139240506329113,0.5063291139240507,0.0,0.0,0.0,0.379746835443038,0.0,0.0,0.0,0.0,0,1,1,-1.7660699831127444,0.5901992113075029
cd1bd66920d733198bf0a12b7235eb04e7907e576a77f89f548e0499627c62cf3ff1a2f895142e79dd5d8582c7c07912cf6f903ca2efe5e4bb7afb1e36dacd65,1,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,12,12,2,0.0952380952380952,91,6.0,7.583333333333333,6.0,6.5151338970868204,45.5,23,56,8,2,15.0,0.0,0.0,0.0,15,0.0,0.3333333333333333,0.25,0.5,6.0,0.6153846153846154,2,56,0,35,8,0,4,0.0175438596491228,36.0,-56,-21,35,1,0,0,0,0,0,0.0,0.0,0.0,0.5,2016.0,5,0.0,0.0,0.3076923076923077,0.0109890109890109,0.0549450549450549,0.0879120879120879,0.5384615384615384,0.0,0.0,0.0,0.0,1,0,1,-4.04305126783455,3.58351893845611
38b41dd770c1d5c94f9ab11f9c59d366acbe8023fff8db2a17979c104d7bb8803fec936c3b959a6dedc15cd07707a7bd21fadedca52442803eb6a1b85d8a1e99,1,0,0,1,0,0,20,1,0,0,1,0,0,0,0,0,1,0,6,2,2,0.0952380952380952,255,3.0,42.5,26.0,48.97244122973655,127.5,104,204,5,4,7.0,0.0,0.0,0.0,7,0.3333333333333333,1.0,0.5,0.5,1.0,0.8,1,0,204,51,0,5,1,205.0,0.2536585365853658,204,51,-153,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2018.835294117647,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.3230099791384085,-1.371766260556981
59aba20ab8ca1b0c1465e42024403d572d24590c1210811337d530daa384f70cf026d9154829218e7fbc1a2cc5435160ade9566d49744d5bc1af29b589ea5bde,1,0,0,1,0,0,30,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0.0476190476190476,109,1.0,109.0,109.0,0.0,109.0,109,109,1,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,109,0,0,1,1.0,110.0,0,109,109,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,4.700480365792417
483b6a953b281680422a486f11f030fffa8b8b1b114253ebe2c34792b04ff6404a0f2e87088e110380295da8308b30486e4706204c3235243ca9bcf21a9ca21f,1,0,0,0,1,0,40,0,1,0,0,0,1,0,0,0,1,0,2,1,1,0.0476190476190476,54,2.0,27.0,27.0,0.0,54.0,27,54,2,1,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,1.0,1.0,0,0,0,54,0,0,2,1.0,55.0,0,54,54,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2018.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4.007333185232471
97b831e950e26dbbfa1facc335ff011cc9f8f4619740342a7842521c239845178f1d2c5581662a57a2fcff5ea76fd78234dfd8c4e87f86464939cef119186d07,1,0,1,1,1,0,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
cde512c58cd51ac57c1d5322da565b7af0103f21a6b99284db8461247cd3898d72f1a1764900e67238aab4b14d7736d0917c5abbbd8834253918f2a0fad6de0a,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0.0952380952380952,20,1.0,10.0,10.0,11.31370849898476,10.0,18,18,1,11,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.5,1.0,0.9,0,0,20,0,0,2,0,21.0,0.0476190476190476,20,0,-20,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2017.2,2,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.044522437723423,-3.0445224377234235
8ef61bc4a3ffc049f17d5da57aaf09a096959811220a3eac7fd77b5216081a77b3ebb5d82526000ead5e787f37fc08b8132e379331ba3270a1ced7b95a87ea7c,1,0,0,0,1,0,40,0,0,0,0,0,0,1,0,0,0,1,14,12,4,0.1904761904761904,885,3.5,63.21428571428572,81.5,47.21665053677662,221.25,122,405,7,0,3.333333333333333,0.0,0.0,2.0,6,0.1428571428571428,0.0714285714285714,0.0,0.1428571428571428,3.0,0.4576271186440678,2,0,8,877,0,1,13,9.0,97.55555555555556,8,877,869,0,0,1,0,0,0,0.0,0.0,0.0,0.2857142857142857,2015.9954802259888,4,0.0,0.0,0.4011299435028249,0.2203389830508474,0.0,0.1254237288135593,0.2531073446327683,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,4.580422016298897
eda6d3245d8fcc5faa8c7335129c9508b841ab062644b86d062b9b476148bccf2d152f4e0637962d5460ca67474dac0c510e7030065923baed1955010ff062a6,1,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,9,7,5,0.238095238095238,109,1.8,12.11111111111111,1.0,26.464336589287687,21.8,82,82,3,0,4.0,0.0,2.0,0.0,7,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.6666666666666666,1.4,0.7522935779816514,1,8,96,5,1,5,3,10.77777777777778,0.0618556701030927,88,-3,-91,0,1,0,0,0,0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.0,2020.596330275229,5,0.036697247706422,0.0,0.0,0.7706422018348624,0.0,0.0091743119266055,0.110091743119266,0.0,0.0,0.073394495412844,0.0,1,0,1,2.3774864011671637,-2.782951509275329
babd1a9dfe4fe98da94e2713caa3f215a9ba51d36d64be010ab29a8f3a70070edc5c63761678453f4f986dda9300131a055a73b04dca636abede44680c2b9e22,1,0,0,1,0,0,20,1,0,0,1,0,0,0,0,0,0,1,18,10,5,0.238095238095238,587,3.6,32.611111111111114,12.5,42.24458042356912,117.4,108,258,8,11,1.75,1.5,2.0,0.0,2,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5,2.0,0.4395229982964225,4,522,65,0,12,6,0,0.1261950286806883,0.0151515151515151,-457,-522,-65,1,0,0,0,0,0,0.0,0.1666666666666666,0.2222222222222222,0.0555555555555555,2019.1788756388416,6,0.0,0.0817717206132879,0.0017035775127768,0.0834752981260647,0.0,0.8160136286201022,0.0136286201022146,0.0,0.0,0.0,0.0034071550255536,1,1,1,-2.0699267220384976,-4.189654742026429
5de0d42a95eec39ae5cf3348c43116709b4dcf43b7a906bf5b7b0a1aba99d92dd8472a4f4a83e2e4f523ddc9b5a55f73233ece285c149e5f8177a8c2c332a5db,0,0,0,0,0,0,40,0,0,1,0,0,1,0,0,0,0,1,3,3,3,0.1428571428571428,56,1.0,18.666666666666668,20.0,6.110100926607787,18.666666666666668,24,24,1,8,5.5,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,1.0,0.4285714285714285,0,24,32,0,1,2,0,1.32,0.0303030303030303,8,-24,-32,0,1,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2014.2857142857144,2,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,1,1,1,0.27763173659827955,-3.4965075614664802
3e195a7bedc7195b9a35a4f1d2b55c38e50894b4e6837fb350be11ab1819941539cebca32e4959d3cdff17c194b71aa6e8eb9a917e9e32b1bba410e37059526c,1,0,0,1,0,0,40,1,0,1,1,0,0,0,0,0,1,0,3,3,2,0.0952380952380952,197,1.5,65.66666666666667,85.0,57.49202843293436,98.5,111,112,2,0,12.0,0.0,0.0,0.0,12,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.5,0.5685279187817259,0,0,85,112,0,1,2,86.0,1.313953488372093,85,112,27,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2017.3045685279187,3,0.0,0.0,0.0,0.5634517766497462,0.0,0.0,0.0,0.0,0.0050761421319796,0.4314720812182741,0.0,1,0,0,4.454347296253507,0.27304052245883276
d3242716484a8f18fd51419fe4d0865ee3a9887648e596c377afc4c63d63a4b6a6c454cd6a4f5b6e7ce42ae6d4f85ed08a9c867d584781e611da2e62c2cc415a,1,0,0,1,0,0,50,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0.0476190476190476,7,1.0,7.0,7.0,0.0,7.0,7,7,1,19,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,7,0,0,1,0,0,0.125,1.0,-7,-7,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-2.0794415416798357,0.0
8da145e3f214a490e34fc90e203e94bda7399aea2bc4efb406e1662b5eff8a4be6f499a0b450775a977b18d208fdb92395994eadee1c1082ed41ead608006ec5,1,0,0,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0476190476190476,77,1.0,77.0,77.0,0.0,77.0,77,77,1,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,77,0,0,1,0,78.0,0.0128205128205128,77,0,-77,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2017.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4.356708826689592,-4.3567088266895935
ab1f70c30206032f7e598d8e672efd3133e463caf735d70b9be0f97963880b6b3534447eb15fb37a991704a91a331026aab286c772262b0c7b4cd4bba002ee83,1,0,0,1,0,0,40,1,0,1,0,1,0,0,0,1,0,0,3,3,2,0.0952380952380952,201,1.5,67.0,59.0,17.435595774162696,100.5,87,146,2,17,3.0,3.0,0.0,0.0,3,0.0,0.3333333333333333,0.0,0.0,1.5,0.7263681592039801,0,201,0,0,3,0,0,0.0049504950495049,1.0,-201,-201,0,1,0,0,1,0,0,0.0,0.0,0.0,0.3333333333333333,2018.3383084577115,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,-5.308267697401215,0.0
0d30bcfeb1b8a2f345005cfc12fe1f54e56c28762c1a9347ee9be2f3ac4cfc0cd6d2cfba8b611cbd1e160c23442e1f32afa0ce3eee5eef44aab6567355a721ad,1,0,0,0,0,1,40,0,0,0,0,1,0,0,0,1,0,0,5,2,4,0.1904761904761904,272,1.25,54.4,16.0,66.86030212315825,68.0,136,137,2,2,5.0,1.0,0.0,1.0,13,0.4,1.0,0.4,0.4,0.5,0.5036764705882353,0,119,0,153,2,0,3,0.0083333333333333,154.0,-119,34,153,0,0,1,0,0,0,0.0,0.0,0.0,0.6,2015.875,2,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0,0,1,-4.78749174278205,5.0369526024136295
f9fb36f92068ecc2e9d076011fa13097a64fb19a882fce143b89a47b556fbf09af3825d9b0e013a05224b481fa1af751d8793482b3cb138212c091c76496d818,1,0,1,1,0,0,60,1,0,0,1,0,0,0,0,0,1,0,6,3,5,0.238095238095238,357,1.2,59.5,43.5,45.00999888913574,71.4,116,116,2,1,2.25,0.0,1.0,2.5,4,0.3333333333333333,0.5,0.0,0.0,0.6,0.3249299719887955,0,0,231,126,0,2,4,232.0,0.5474137931034483,231,126,-105,0,1,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2016.4033613445376,3,0.0560224089635854,0.0,0.2969187675070028,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,1,0,0,5.44673737166631,-0.6025502852077187
feef935a47d1c573e1d4cb798949ce957b45519b44047e58734f0700403b15fef5c037b4a0424299ececbbe8c4675d40cc27672f285fc53ef371b7f922ed2096,0,0,1,1,1,0,30,1,0,0,0,1,0,0,0,0,1,0,4,2,1,0.0476190476190476,272,4.0,68.0,68.0,65.81793068761733,272.0,125,272,4,8,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.0,2.0,1.0,1,0,272,0,0,4,0,273.0,0.0036630036630036,272,0,-272,0,1,0,0,1,0,0.0,0.0,0.0,0.5,2014.4044117647056,2,0.0,0.0,0.0,0.9191176470588236,0.0,0.0,0.0,0.0,0.0,0.0808823529411764,0.0,0,0,0,5.60947179518496,-5.609471795184977
6c1e100046b95bf8fb0d6fea16062b174de4ab6f09e165a83d493b09ccf15993b1f20ef55c55174db2869e3cc8012d97e5d1304c117bffce4b2239c8173da553,0,0,0,0,0,0,40,0,0,1,0,0,1,0,0,0,1,0,4,2,3,0.1428571428571428,189,1.3333333333333333,47.25,42.5,34.94161797436785,63.0,90,90,2,6,6.5,0.0,0.0,0.0,12,0.25,0.75,0.0,0.0,0.6666666666666666,0.4761904761904761,0,90,61,38,1,1,2,0.6813186813186813,0.6290322580645161,-29,-52,-23,0,0,0,0,0,0,0.25,0.25,0.25,0.0,2019.952380952381,2,0.4761904761904761,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-0.38372512147175847,-0.46357273891544515
c6f427251ce7c59e7e22908db78e71ee39741d99622fb1c7ad291f44a140b474a9d0e13f2ffd9e26f1766e5179d600cd3057f749058801e172507102c027edad,1,0,1,1,0,0,20,1,0,0,0,0,1,0,0,0,1,0,12,3,8,0.3809523809523809,499,1.5,41.583333333333336,20.5,48.35937125189685,62.375,122,196,4,1,2.0,1.0,1.0,2.5,5,0.25,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.375,0.3927855711422846,1,123,105,271,2,3,7,0.8548387096774194,2.5660377358490565,-18,148,166,0,0,1,0,0,0,0.0,0.5,1.0,0.0,2020.0,2,0.0,0.0,0.7535070140280561,0.2464929859719438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,-0.1568424714929697,0.9423629721839302
3362537a6125cdbf59a1528fe4fac9a76c519b1ad0140a6cacf1814c51e85c4380ecc6433d51b64fe0b9ce3e75ecfbcef63f23c0fcb458bfacaa32118363409f,1,0,1,0,1,0,40,0,1,1,0,1,0,0,0,0,1,0,12,9,4,0.1904761904761904,539,3.0,44.91666666666666,25.5,48.63305709519239,134.75,125,307,8,1,3.6666666666666665,0.0,1.0,3.0,7,0.25,0.0833333333333333,0.3333333333333333,0.4166666666666667,2.25,0.5695732838589982,1,0,126,413,0,2,10,127.0,3.25984251968504,126,413,287,0,0,1,0,0,0,0.0833333333333333,0.25,0.5833333333333334,0.0833333333333333,2018.4749536178108,5,0.0352504638218923,0.0,0.0,0.2560296846011132,0.1076066790352504,0.0,0.0,0.3673469387755102,0.0,0.2337662337662337,0.0,0,0,0,4.844187086458591,1.1816788873667232
1c17d6ddf7460f92f1bc19fa3659f2e6d68aa3f5fb9ef0b579e673148fd460b80f94d73a346cb95886e1aa8b39c0c4bcd68effa3c140e4318f8280cb03f908e8,1,0,0,0,1,0,40,0,0,0,1,0,0,0,0,0,1,0,8,7,5,0.238095238095238,224,1.6,28.0,2.0,48.17527522347063,44.8,108,111,2,5,3.75,3.0,0.0,0.0,5,0.125,0.25,0.5,0.75,1.4,0.4955357142857143,0,9,111,104,5,2,1,11.2,0.9375,102,95,-7,0,0,0,0,0,0,0.125,0.125,0.125,0.25,2015.9955357142856,6,0.0044642857142857,0.0,0.0044642857142857,0.0044642857142857,0.0044642857142857,0.0,0.9464285714285714,0.0357142857142857,0.0,0.0,0.0,0,1,1,2.4159137783010487,-0.06453852113757118
9054bfbdb9432cdb1b9653e199ba42bb1aedf578d83f96cadde8d2a08f645893252098f87854186aeb762054811d077831f50b0e1790c9d40774c3dda8b10b41,1,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0.0952380952380952,146,1.0,73.0,73.0,101.82337649086284,73.0,145,145,1,11,8.0,0.0,0.0,0.0,8,0.0,1.0,0.5,0.5,1.0,0.9931506849315068,0,145,1,0,1,1,0,0.0136986301369863,0.5,-144,-145,-1,1,0,0,0,0,0,0.5,0.5,0.5,0.0,2019.013698630137,2,0.9931506849315068,0.0,0.0,0.0,0.0,0.0068493150684931,0.0,0.0,0.0,0.0,0.0,1,1,1,-4.290459441148391,-0.6931471805599453
fa3b59d06a5156381450bed2524213659dfd7134b1c072cf035997e92ce855a1d560671e21bb83db9123a7d44dae7a9cac473ff279cc898619902cb0281b4e98,1,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,13,5,11,0.5238095238095238,329,1.181818181818182,25.307692307692307,20.0,22.05064101632352,29.90909090909091,74,74,2,0,2.0,1.5,1.6666666666666667,2.0,5,0.3076923076923077,0.1538461538461538,0.0,0.1538461538461538,0.4545454545454545,0.2249240121580547,0,150,103,76,3,4,6,0.6887417218543046,0.7403846153846154,-47,-74,-27,0,0,0,0,0,0,0.0,0.0,0.0,0.3076923076923077,2016.784194528876,3,0.0,0.0,0.3708206686930091,0.3981762917933131,0.0,0.0,0.2310030395136778,0.0,0.0,0.0,0.0,1,1,1,-0.3728889376735517,-0.30058547728768875
2492939bb44f482819af7bed39b4ea4dce3dc0afe1d8ab8f4ffae3e56c654cccb668881d3a425841aa6d49aa606099a3f9e1f0bbf64c3b1d7cd23436a5b47ee2,1,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,7,5,4,0.1904761904761904,277,1.75,39.57142857142857,7.0,55.12367048391324,69.25,130,137,3,9,3.6666666666666665,2.5,0.0,0.0,6,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.2857142857142857,1.25,0.4945848375451263,1,167,110,0,4,3,0,0.6607142857142857,0.009009009009009,-57,-167,-110,1,0,0,0,0,0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,2019.263537906137,3,0.0324909747292418,0.0,0.0,0.5776173285198556,0.0,0.0,0.0,0.3898916967509025,0.0,0.0,0.0,1,1,1,-0.4144337780909248,-4.709530201312335
292ae95cfd60dbbffc787fa123403fce9e37d912ade187dc6968dd48cf26c19cf3a4cef57e991e9521b4f22e432a42fe433d2ac648236c82206d8f07e89fd32d,1,0,0,1,0,0,50,0,1,0,0,1,0,0,0,1,0,0,18,11,11,0.5238095238095238,1049,1.6363636363636365,58.27777777777778,49.5,46.85497720508344,95.36363636363636,126,179,3,1,1.9,1.6666666666666667,2.0,1.0,5,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.2222222222222222,1.0,0.1706387035271687,1,519,140,390,6,5,7,0.2711538461538461,2.773049645390071,-379,-129,250,0,0,0,0,0,0,0.2222222222222222,0.3888888888888889,0.5,0.1666666666666666,2018.693994280267,5,0.3298379408960915,0.0,0.0,0.1306005719733079,0.2268827454718779,0.1601525262154433,0.1525262154432793,0.0,0.0,0.0,0.0,1,1,1,-1.305068921197305,1.0199476696071976
c3526c8cd6f6e3d1681cd189e650fb2a3d581375c4f0bbaf4ad6567413f3b918dd8737c6d72dfbb08b552bbaf8002a5303f6e3c38975e3d1e9ac6cec4aab36fc,1,0,0,0,0,0,40,0,0,1,0,0,0,1,0,0,1,0,5,3,4,0.1904761904761904,236,1.25,47.2,56.0,44.52751958059196,59.0,100,177,2,6,2.333333333333333,0.0,3.0,0.0,4,0.2,0.6,0.2,0.4,0.75,0.75,0,0,180,56,0,4,1,181.0,0.3149171270718232,180,56,-124,0,1,0,0,0,0,0.8,0.8,1.0,0.0,2020.9915254237287,3,0.0,0.0,0.0,0.326271186440678,0.0,0.6652542372881356,0.0084745762711864,0.0,0.0,0.0,0.0,1,0,0,5.198497031265826,-1.1554457634312756
f719c56cfd13070f9b01dd4687c6be5b6ccf267ca0668d31c4b099178d0d859199e0ec420c37fb0efaf989d6bb3d5b70778190cabd20a3f46ea88431cc516c40,1,0,1,1,0,0,20,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0.0476190476190476,109,1.0,109.0,109.0,0.0,109.0,109,109,1,6,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,109,0,0,1,1.0,110.0,0,109,109,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2018.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,4.700480365792417
ee9407b1c323528558519e76b15455be3c17f58fad849c5c4dfa6856e80d2d13451c66c823c23a0921a26da6ceb303110b1d53dfce3af250a17846bb72f59e0d,1,0,0,0,0,0,30,0,1,0,0,0,1,0,0,0,0,1,14,11,7,0.3333333333333333,534,2.0,38.142857142857146,18.5,45.77177017611341,76.28571428571429,132,213,3,7,2.0,1.0,2.5,0.0,4,0.0714285714285714,0.2857142857142857,0.0714285714285714,0.2857142857142857,1.5714285714285714,0.398876404494382,2,355,179,0,7,7,0,0.5056179775280899,0.0055555555555555,-176,-355,-179,1,0,0,0,0,0,0.0,0.0,0.0,0.2857142857142857,2017.0861423220967,5,0.2415730337078651,0.0,0.0,0.2865168539325842,0.0,0.0,0.0,0.0056179775280898,0.0393258426966292,0.4269662921348314,0.0,1,1,1,-0.68197387996182,-5.19295685089022
b0a68ad707c677eb1ff24beb2e6bf96eba5e456ea7e4a8a4370d0b6c9b74eaf3f3aeee72a60b9823250631b8e02e15865a6f7a61962dee61ec1e812d3c91998e,1,0,0,1,0,0,20,0,1,0,1,0,0,0,0,0,1,0,4,2,3,0.1428571428571428,234,1.3333333333333333,58.5,46.5,69.22668079095901,78.0,140,140,2,10,3.5,0.0,3.0,0.0,4,0.5,0.75,0.5,0.5,0.6666666666666666,0.5982905982905983,0,93,141,0,2,2,0,1.5106382978723405,0.0070422535211267,48,-93,-141,0,1,0,0,0,0,0.5,0.5,0.5,0.0,2018.589743589744,2,0.0,0.0,0.6025641025641025,0.0,0.0,0.3974358974358974,0.0,0.0,0.0,0.0,0.0,1,0,1,0.41253227533125686,-4.95582705760127
50287637b455d3931eb69d9e9736b366a249d0be4d3130d66c8357ea4c2f6416bb4be4446da433f889ed2abc2f2da35a8a15e523364babe3b11e41b0a1be65d0,0,0,0,1,1,0,30,1,0,0,0,0,1,0,1,0,0,0,8,6,4,0.1904761904761904,258,2.0,32.25,20.5,35.058115017374064,64.5,90,172,3,7,4.333333333333333,3.0,0.0,0.0,7,0.25,0.0,0.25,0.25,1.5,0.6666666666666666,1,233,25,0,5,3,0,0.1111111111111111,0.0384615384615384,-208,-233,-25,1,0,0,0,0,0,0.5,0.5,0.625,0.0,2019.0387596899225,4,0.0542635658914728,0.0,0.1124031007751938,0.3914728682170542,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.0,0,1,1,-2.1972245773362196,-3.2580965380214835
76072042ab9a6ac9a1530c4d666324aaeccbc1c6d0e3cf58f2f58d63a9c2fcb8e09f8f20c4d0ae88b5eaf0d2e88dd380ebc58b61452145d739985c05408744da,1,0,0,1,1,0,40,1,0,0,0,0,0,1,0,1,0,0,2,2,2,0.0952380952380952,159,1.0,79.5,79.5,44.54772721475249,79.5,111,111,1,10,7.0,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,1.0,0.6981132075471698,0,48,111,0,1,1,0,2.2857142857142856,0.0089285714285714,63,-48,-111,0,1,0,0,0,0,0.0,0.0,0.0,0.5,2016.0943396226407,2,0.3018867924528302,0.0,0.6981132075471698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.8266785731844679,-4.718498871295098
51d294a1b6b9fc1bf34cfb55cc8b5e544a615d341cbdf6f2ee556e5d5a31c983971dd7607e111b77e8b4ab1bf8fc2c487bc78d27df9ad4a67c6742b4f12b913f,1,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0.0476190476190476,200,2.0,100.0,100.0,19.79898987322333,200.0,114,200,2,16,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,0,200,0,0,2,0,0,0.0049751243781094,1.0,-200,-200,0,1,0,0,1,0,0,0.0,0.0,0.0,0.5,2016.29,2,0.57,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,-5.303304908059086,0.0
462a4aa504068f89211d19dfed4d455dacb534f59db7f8cd93deb4456a6948bf0e7ccdcb14295d81301ffb274b76281147eb3d3a5f1f9e4741ee890197374134,1,0,0,1,0,0,50,1,0,0,1,0,0,0,0,0,1,0,2,2,2,0.0952380952380952,13,1.0,6.5,6.5,7.7781745930520225,6.5,12,12,1,3,8.0,0.0,0.0,0.0,8,0.0,0.5,0.5,0.5,1.0,0.9230769230769232,0,0,12,1,0,1,1,13.0,0.1538461538461538,12,1,-11,0,1,0,0,0,0,0.5,0.5,0.5,0.0,2018.2307692307693,2,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.9230769230769232,0.0,0.0,0.0,0.0,1,0,0,2.5649493574615367,-1.8718021769015918
