dataset_scope,model_name,score_type,decile,row_count,mean_score,observed_repurchase_rate,observed_nonrepurchase_rate,mean_churn_risk
nonpromotion_only,RandomForest,churn_risk,2,1117,0.5056805573968524,0.4395702775290958,0.5604297224709043,0.5056805573968524
nonpromotion_only,RandomForest,churn_risk,3,1118,0.3395099726158821,0.6762075134168157,0.32379248658318427,0.3395099726158821
nonpromotion_only,RandomForest,churn_risk,4,1117,0.2832306434939327,0.7233661593554163,0.27663384064458374,0.2832306434939327
nonpromotion_only,RandomForest,churn_risk,5,1118,0.20440192010794606,0.8032200357781754,0.19677996422182464,0.20440192010794606
nonpromotion_only,RandomForest,churn_risk,6,1117,0.13802745089374616,0.8675022381378693,0.1324977618621307,0.13802745089374616
nonpromotion_only,RandomForest,churn_risk,7,1117,0.09592092056401091,0.9131602506714414,0.08683974932855865,0.09592092056401091
nonpromotion_only,RandomForest,churn_risk,8,1118,0.06798367344531019,0.9588550983899821,0.04114490161001794,0.06798367344531019
nonpromotion_only,RandomForest,churn_risk,9,1117,0.04510309589011226,0.963294538943599,0.036705461056401045,0.04510309589011226
nonpromotion_only,RandomForest,churn_risk,10,1118,0.02508321766317372,0.9794275491949911,0.020572450805008913,0.02508321766317372
nonpromotion_only,GradientBoosting,repurchase_score,1,1118,0.9775931296749695,0.9803220035778175,0.019677996422182487,
nonpromotion_only,GradientBoosting,repurchase_score,2,1117,0.9611125824241286,0.964189794091316,0.035810205908684,
nonpromotion_only,GradientBoosting,repurchase_score,3,1118,0.9427391293527875,0.9516994633273703,0.04830053667262968,
nonpromotion_only,GradientBoosting,repurchase_score,4,1117,0.9179977954794087,0.9265890778871978,0.0734109221128022,
nonpromotion_only,GradientBoosting,repurchase_score,5,1118,0.8780294574805757,0.8604651162790697,0.13953488372093026,
nonpromotion_only,GradientBoosting,repurchase_score,6,1117,0.81617694764944,0.8057296329453895,0.19427036705461054,
nonpromotion_only,GradientBoosting,repurchase_score,7,1117,0.724060561516485,0.7305282005371531,0.26947179946284694,
nonpromotion_only,GradientBoosting,repurchase_score,8,1118,0.6542058554566453,0.6627906976744186,0.33720930232558144,
nonpromotion_only,GradientBoosting,repurchase_score,9,1117,0.4617473499010545,0.4700089525514772,0.5299910474485228,
nonpromotion_only,GradientBoosting,repurchase_score,10,1118,0.28972494930818804,0.27191413237924866,0.7280858676207513,
nonpromotion_only,GradientBoosting,churn_risk,1,1118,0.7102750506918121,0.27191413237924866,0.7280858676207513,0.7102750506918121
nonpromotion_only,GradientBoosting,churn_risk,2,1117,0.5382526500989455,0.4700089525514772,0.5299910474485228,0.5382526500989455
nonpromotion_only,GradientBoosting,churn_risk,3,1118,0.34579414454335455,0.6627906976744186,0.33720930232558144,0.34579414454335455
nonpromotion_only,GradientBoosting,churn_risk,4,1117,0.275939438483515,0.7305282005371531,0.26947179946284694,0.275939438483515
nonpromotion_only,GradientBoosting,churn_risk,5,1118,0.18378914852644773,0.8059033989266547,0.19409660107334525,0.18378914852644773
nonpromotion_only,GradientBoosting,churn_risk,6,1117,0.12194910291828413,0.8603401969561325,0.1396598030438675,0.12194910291828413
nonpromotion_only,GradientBoosting,churn_risk,7,1117,0.08200220452059141,0.9265890778871978,0.0734109221128022,0.08200220452059141
nonpromotion_only,GradientBoosting,churn_risk,8,1118,0.057260870647212365,0.9516994633273703,0.04830053667262968,0.057260870647212365
nonpromotion_only,GradientBoosting,churn_risk,9,1117,0.03888741757587145,0.964189794091316,0.035810205908684,0.03888741757587145
nonpromotion_only,GradientBoosting,churn_risk,10,1118,0.022406870325030352,0.9803220035778175,0.019677996422182487,0.022406870325030352
nonpromotion_only,ExtraTrees,repurchase_score,1,1118,0.9294716184764731,0.9767441860465116,0.023255813953488413,
nonpromotion_only,ExtraTrees,repurchase_score,2,1117,0.8956361379521224,0.9615040286481648,0.038495971351835245,
nonpromotion_only,ExtraTrees,repurchase_score,3,1118,0.8670545306157764,0.9382826475849732,0.06171735241502685,
nonpromotion_only,ExtraTrees,repurchase_score,4,1117,0.8375781693417473,0.8818263205013429,0.11817367949865709,
nonpromotion_only,ExtraTrees,repurchase_score,5,1118,0.8104829828581778,0.8300536672629696,0.16994633273703041,
nonpromotion_only,ExtraTrees,repurchase_score,6,1117,0.7844342491669698,0.8128916741271263,0.18710832587287374,
nonpromotion_only,ExtraTrees,repurchase_score,7,1117,0.7456811177191428,0.729632945389436,0.270367054610564,
nonpromotion_only,ExtraTrees,repurchase_score,8,1118,0.7121605945944924,0.6762075134168157,0.32379248658318427,
nonpromotion_only,ExtraTrees,repurchase_score,9,1117,0.6385062685394838,0.4735899731423456,0.5264100268576544,
nonpromotion_only,ExtraTrees,repurchase_score,10,1118,0.4032760617300835,0.3434704830053667,0.6565295169946332,
nonpromotion_only,ExtraTrees,churn_risk,1,1118,0.5967239382699165,0.3434704830053667,0.6565295169946332,0.5967239382699165
nonpromotion_only,ExtraTrees,churn_risk,2,1117,0.3614937314605164,0.4735899731423456,0.5264100268576544,0.3614937314605164
nonpromotion_only,ExtraTrees,churn_risk,3,1118,0.28783940540550756,0.6753130590339893,0.3246869409660107,0.28783940540550756
nonpromotion_only,ExtraTrees,churn_risk,4,1117,0.25431888228085714,0.7305282005371531,0.26947179946284694,0.25431888228085714
nonpromotion_only,ExtraTrees,churn_risk,5,1118,0.21555384563686583,0.8121645796064401,0.18783542039355994,0.21555384563686583
nonpromotion_only,ExtraTrees,churn_risk,6,1117,0.18950561273324623,0.8307967770814683,0.16920322291853174,0.18950561273324623
nonpromotion_only,ExtraTrees,churn_risk,7,1117,0.16242183065825266,0.8818263205013429,0.11817367949865709,0.16242183065825266
nonpromotion_only,ExtraTrees,churn_risk,8,1118,0.13294546938422347,0.9382826475849732,0.06171735241502685,0.13294546938422347
nonpromotion_only,ExtraTrees,churn_risk,9,1117,0.10436386204787769,0.9615040286481648,0.038495971351835245,0.10436386204787769
nonpromotion_only,ExtraTrees,churn_risk,10,1118,0.07052838152352713,0.9767441860465116,0.023255813953488413,0.07052838152352713
nonpromotion_only,LightGBM,repurchase_score,1,1118,0.996929656506721,0.9749552772808586,0.025044722719141377,
nonpromotion_only,LightGBM,repurchase_score,2,1117,0.9891080603735695,0.9668755595344674,0.033124440465532645,
nonpromotion_only,LightGBM,repurchase_score,3,1118,0.9748716512464032,0.947227191413238,0.05277280858676203,
nonpromotion_only,LightGBM,repurchase_score,4,1117,0.9488368874622475,0.9059982094897046,0.09400179051029545,
nonpromotion_only,LightGBM,repurchase_score,5,1118,0.9006683096110422,0.872093023255814,0.12790697674418605,
nonpromotion_only,LightGBM,repurchase_score,6,1117,0.8194236536369164,0.8039391226499553,0.19606087735004474,
nonpromotion_only,LightGBM,repurchase_score,7,1117,0.735496875329652,0.7502238137869293,0.24977618621307074,
nonpromotion_only,LightGBM,repurchase_score,8,1118,0.6420427446531851,0.6565295169946332,0.34347048300536676,
nonpromotion_only,LightGBM,repurchase_score,9,1117,0.438522580189425,0.459265890778872,0.540734109221128,
nonpromotion_only,LightGBM,repurchase_score,10,1118,0.24360022004506535,0.28711985688729874,0.7128801431127012,
nonpromotion_only,LightGBM,churn_risk,1,1118,0.7563997799549346,0.28711985688729874,0.7128801431127012,0.7563997799549346
nonpromotion_only,LightGBM,churn_risk,2,1117,0.561477419810575,0.459265890778872,0.540734109221128,0.561477419810575
nonpromotion_only,LightGBM,churn_risk,3,1118,0.35795725534681483,0.6547406082289803,0.3452593917710197,0.35795725534681483
nonpromotion_only,LightGBM,churn_risk,4,1117,0.26450312467034814,0.7520143240823635,0.24798567591763654,0.26450312467034814
nonpromotion_only,LightGBM,churn_risk,5,1118,0.1805329670323024,0.8041144901610018,0.19588550983899822,0.1805329670323024
nonpromotion_only,LightGBM,churn_risk,6,1117,0.09930237385882294,0.8719785138764548,0.12802148612354525,0.09930237385882294
nonpromotion_only,LightGBM,churn_risk,7,1117,0.051163112537752416,0.9059982094897046,0.09400179051029545,0.051163112537752416
nonpromotion_only,LightGBM,churn_risk,8,1118,0.02512834875359668,0.947227191413238,0.05277280858676203,0.02512834875359668
nonpromotion_only,LightGBM,churn_risk,9,1117,0.01089193962643051,0.9668755595344674,0.033124440465532645,0.01089193962643051
nonpromotion_only,LightGBM,churn_risk,10,1118,0.003070343493278792,0.9749552772808586,0.025044722719141377,0.003070343493278792
nonpromotion_only,XGBoost,repurchase_score,1,1118,0.9898328831775883,0.9767441860465116,0.023255813953488413,
nonpromotion_only,XGBoost,repurchase_score,2,1117,0.976119712782205,0.9650850492390332,0.034914950760966845,
nonpromotion_only,XGBoost,repurchase_score,3,1118,0.9572085545719843,0.9516994633273703,0.04830053667262968,
nonpromotion_only,XGBoost,repurchase_score,4,1117,0.9276177806841441,0.9310653536257834,0.06893464637421665,
nonpromotion_only,XGBoost,repurchase_score,5,1118,0.8798838561677336,0.8559928443649374,0.1440071556350626,
nonpromotion_only,XGBoost,repurchase_score,6,1117,0.806657497436742,0.8057296329453895,0.19427036705461054,
nonpromotion_only,XGBoost,repurchase_score,7,1117,0.7251868395263208,0.7376902417188899,0.26230975828111014,
nonpromotion_only,XGBoost,repurchase_score,8,1118,0.6414582971916643,0.6708407871198568,0.32915921288014316,
nonpromotion_only,XGBoost,repurchase_score,9,1117,0.45554088855173935,0.4637421665174575,0.5362578334825425,
nonpromotion_only,XGBoost,repurchase_score,10,1118,0.2745978373614321,0.26565295169946335,0.7343470483005367,
nonpromotion_only,XGBoost,churn_risk,1,1118,0.7254021626385678,0.26565295169946335,0.7343470483005367,0.7254021626385678
nonpromotion_only,XGBoost,churn_risk,2,1117,0.5444591114482606,0.4637421665174575,0.5362578334825425,0.5444591114482606
nonpromotion_only,XGBoost,churn_risk,3,1118,0.35854170280833575,0.6708407871198568,0.32915921288014316,0.35854170280833575
nonpromotion_only,XGBoost,churn_risk,4,1117,0.27481316047367926,0.7376902417188899,0.26230975828111014,0.27481316047367926
nonpromotion_only,XGBoost,churn_risk,5,1118,0.19330346589651431,0.8059033989266547,0.19409660107334525,0.19330346589651431
nonpromotion_only,XGBoost,churn_risk,6,1117,0.12008965917218446,0.855863921217547,0.14413607878245305,0.12008965917218446
nonpromotion_only,XGBoost,churn_risk,7,1117,0.07238221931585587,0.9310653536257834,0.06893464637421665,0.07238221931585587
nonpromotion_only,XGBoost,churn_risk,8,1118,0.04279144542801572,0.9516994633273703,0.04830053667262968,0.04279144542801572
nonpromotion_only,XGBoost,churn_risk,9,1117,0.02388028721779505,0.9650850492390332,0.034914950760966845,0.02388028721779505
nonpromotion_only,XGBoost,churn_risk,10,1118,0.010167116822411634,0.9767441860465116,0.023255813953488413,0.010167116822411634
