variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
avg_gap_w3_watch_days,avg_gap_w3_watch_days_end_minus20_to_end_unique_day_gap_mean,mean gap between sorted distinct watch days inside w3,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,23253,90,0.9961444544403033,6.0,0.008043096431478389,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.0","USER_KEY=3e97c149fd92035b09aa06852ba589732838ee62cbe7b6bb7c2950c5e..., master=1.0, candidate=0.0","USER_KEY=121ae7a87c018818ba76dc4c8e440dcdb1728fa6bea00c73003a07f14..., master=1.0, candidate=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.0 | USER_KEY=3e97c149fd92035b09aa06852ba589732838ee62cbe7b6bb7c2950c5e..., master=1.0, candidate=0.0 | USER_KEY=121ae7a87c018818ba76dc4c8e440dcdb1728fa6bea00c73003a07f14..., master=1.0, candidate=0.0",False,False,,both_nan_match,,
total_watch_count,total_watch_count_end_minus20_to_end_row_count,view row count in observation window,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,3691,19652,0.15812020734267232,94.0,3.638478344685773,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=13.0, candidate=5.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=2.0, candidate=0.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=4.0 | USER_KEY=457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462d..., value=4.0 | USER_KEY=6d45315d362a00f79ee58e71c8f5f53221dd01b981637054835629029..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=13.0, candidate=5.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=2.0, candidate=0.0",False,False,,both_nan_match,,
unique_movie,unique_movie_end_minus20_to_end_distinct_movie,distinct MOVIE_NUM count in observation window,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,4575,18768,0.19599023261791543,34.0,2.4268088934584244,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=10.0, candidate=4.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=2.0, candidate=0.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=1.0 | USER_KEY=457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462d..., value=3.0 | USER_KEY=6d45315d362a00f79ee58e71c8f5f53221dd01b981637054835629029..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=10.0, candidate=4.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=2.0, candidate=0.0",False,False,,both_nan_match,,
watch_days,watch_days_end_minus20_to_end_distinct_watch_day,distinct watch_day count in observation window,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,4186,19157,0.17932570792100416,11.0,1.852718159619586,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=9.0, candidate=3.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=1.0, candidate=0.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=2.0 | USER_KEY=457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462d..., value=2.0 | USER_KEY=6ed11f433b70f3cb9f774c989bb71d93d7eaf56490c7f0135def99995..., value=3.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=9.0, candidate=3.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=1.0, candidate=0.0",False,False,,both_nan_match,,
total_watch_time,total_watch_time_end_minus20_to_end_watch_time_sum,sum of watch_time(min) in observation window,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,3162,20181,0.13545816733067728,6088.0,163.46060917619843,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=518.0, candidate=37.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=4.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=129.0, candidate=0.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=170.0 | USER_KEY=457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462d..., value=275.0 | USER_KEY=6d45315d362a00f79ee58e71c8f5f53221dd01b981637054835629029..., value=12.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=518.0, candidate=37.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=4.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=129.0, candidate=0.0",False,False,,both_nan_match,,
avg_watch_time,avg_watch_time_end_minus20_to_end_row_mean_watch_time,mean watch_time(min) per view row,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,3329,20014,0.14261234631367006,200.0,20.519505944890177,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=39.84615384615385, candidate=7.4","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.3333333333333333, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=64.5, candidate=0.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=42.5 | USER_KEY=457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462d..., value=68.75 | USER_KEY=6d45315d362a00f79ee58e71c8f5f53221dd01b981637054835629029..., value=12.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=39.84615384615385, candidate=7.4 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.3333333333333333, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=64.5, candidate=0.0",False,False,,both_nan_match,,
median_watch_time,median_watch_time_end_minus20_to_end_row_median_watch_time,median watch_time(min) per view row,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,5439,17904,0.23300346999100371,200.0,21.123484556398065,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=13.0, candidate=7.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=64.5, candidate=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., value=2.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=42.5 | USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., value=110.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=13.0, candidate=7.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=64.5, candidate=0.0",False,False,,both_nan_match,,
std_watch_time,std_watch_time_end_minus20_to_end_row_std_ddof0,"std watch_time(min), ddof=0",View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,5318,18025,0.22781990318296705,99.50000000000001,13.69164622161586,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=55.66361351747194, candidate=5.851495535331117","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.4714045207910317, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=63.5, candidate=0.0","USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=7.5 | USER_KEY=457120a6023152e0aa7fce1d5ad546126bda5506b30ed81f89d02462d..., value=49.5700262255327","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=55.66361351747194, candidate=5.851495535331117 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.4714045207910317, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=63.5, candidate=0.0",False,False,,both_nan_match,,
std_watch_time,std_watch_time_end_minus20_to_end_row_std_ddof1,"std watch_time(min), ddof=1",View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,3323,20020,0.14235530994302362,140.71424945612296,15.467827833459932,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=55.66361351747194, candidate=6.54217089351845","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.4714045207910317, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=63.5, candidate=0.0","USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0 | USER_KEY=1ff9d693be9f6ff2efc65ebf39f40c568efe92e3e6d7e47412f5fb3fc..., value=0.0 | USER_KEY=6d45315d362a00f79ee58e71c8f5f53221dd01b981637054835629029..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=55.66361351747194, candidate=6.54217089351845 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.4714045207910317, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=63.5, candidate=0.0",False,False,,both_nan_match,,
max_watch_time,max_watch_time_end_minus20_to_end_max_row_watch_time,maximum watch_time(min) for a single view row,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,9650,13693,0.41340016278970143,200.0,33.665552842393865,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=200.0, candidate=15.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=128.0, candidate=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=138.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., value=106.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=50.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=200.0, candidate=15.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=128.0, candidate=0.0",False,False,,both_nan_match,,
max_daily_watch_time,max_daily_watch_time_end_minus20_to_end_max_daily_watch_time,maximum daily sum of watch_time(min),View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,9586,13757,0.410658441502806,980.0,53.87465192991475,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=201.0, candidate=22.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=129.0, candidate=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=235.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., value=106.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=100.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=201.0, candidate=22.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=129.0, candidate=0.0",False,False,,both_nan_match,,
max_daily_sessions,max_daily_sessions_end_minus20_to_end_max_daily_view_rows,maximum daily view row count,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,11857,11486,0.507946707792486,39.0,1.1122820545773893,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=2.0, candidate=0.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=4.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=2.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., value=10.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., value=2.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=2.0, candidate=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=4.0",False,False,,both_nan_match,,
recency,recency_end_minus20_to_end_window_end_minus_last_rel_day,observation-window end relative day minus last watch relative day,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,window end,,both NaN treated as match,23343,15,23328,0.0006425909266161162,48.0,19.225549415242256,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=-16.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=21.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=10.0, candidate=21.0","USER_KEY=b31c10e7354a7eb3b6316780993a1eaf6c4da9023af8462e9583cdc25..., value=0.0 | USER_KEY=c7f8dcebf5fc38674be9df7f78677ac1c795690b54addf0c0331b1a85..., value=0.0 | USER_KEY=b31c10e7354a7eb3b6316780993a1eaf6c4da9023af8462e9583cdc25..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=-16.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=21.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=10.0, candidate=21.0",False,False,,both_nan_match,,
recency,recency_end_minus20_to_end_last_relative_watch_day,last watch relative day,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,16,23327,0.0006854303217238573,31.0,15.451655742620915,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=16.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=-1.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=10.0, candidate=-1.0","USER_KEY=b31c10e7354a7eb3b6316780993a1eaf6c4da9023af8462e9583cdc25..., value=0.0 | USER_KEY=c7f8dcebf5fc38674be9df7f78677ac1c795690b54addf0c0331b1a85..., value=0.0 | USER_KEY=b31c10e7354a7eb3b6316780993a1eaf6c4da9023af8462e9583cdc25..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=16.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=-1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=10.0, candidate=-1.0",False,False,,both_nan_match,,
avg_gap_between_watch_days,avg_gap_between_watch_days_end_minus20_to_end_unique_watch_day_gap_mean,mean gap between sorted distinct watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,6688,16655,0.28650987448057236,20.0,2.3213139569446093,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=2.0, candidate=2.5","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=2.75, candidate=3.2","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=2.0, candidate=2.5 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=2.75, candidate=3.2",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_end_minus20_to_end_max_gap_between_watch_days,maximum difference between consecutive active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,8994,14349,0.38529751959902325,20.0,3.5163003898384955,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=4.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=6.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=4.0, candidate=0.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_end_minus20_to_end_max_inactive_between_active_days,maximum inactive days between active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,5376,17967,0.23030458809921603,20.0,3.90044124576961,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=3.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=6.0, candidate=5.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=3.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=6.0, candidate=5.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_end_minus20_to_end_max_inactive_including_edges,maximum inactive gap including observation-window start and end,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv end_date,end_minus20_to_end,,,both NaN treated as match,23343,2015,21328,0.08632138114209828,50.0,24.348455639806367,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=31.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=45.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0 | USER_KEY=1ff9d693be9f6ff2efc65ebf39f40c568efe92e3e6d7e47412f5fb3fc..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=31.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=45.0",False,False,,both_nan_match,,
