membership_row_id,w1_4_content_has_watch_obs,w1_4_genre_covered_watch_time,w1_4_genre_missing_watch_time,w1_4_genre_covered_watch_ratio,w1_4_genre_missing_watch_ratio,w1_4_genre_unique_count,w1_4_top_genre,w1_4_top_genre_watch_time,w1_4_top_genre_watch_ratio,w1_4_genre_entropy,w1_4_genre_ratio_drama,w1_4_genre_watch_time_drama,w1_4_genre_session_count_drama,w1_4_genre_ratio_thriller_crime,w1_4_genre_watch_time_thriller_crime,w1_4_genre_session_count_thriller_crime,w1_4_genre_ratio_sf_fantasy,w1_4_genre_watch_time_sf_fantasy,w1_4_genre_session_count_sf_fantasy,w1_4_genre_ratio_action_adventure,w1_4_genre_watch_time_action_adventure,w1_4_genre_session_count_action_adventure,w1_4_genre_ratio_animation_family,w1_4_genre_watch_time_animation_family,w1_4_genre_session_count_animation_family,w1_4_genre_ratio_romance,w1_4_genre_watch_time_romance,w1_4_genre_session_count_romance,w1_4_genre_ratio_comedy,w1_4_genre_watch_time_comedy,w1_4_genre_session_count_comedy,w1_4_genre_ratio_historical_war,w1_4_genre_watch_time_historical_war,w1_4_genre_session_count_historical_war,w1_4_genre_ratio_horror,w1_4_genre_watch_time_horror,w1_4_genre_session_count_horror,w1_4_genre_ratio_other,w1_4_genre_watch_time_other,w1_4_genre_session_count_other,w1_4_release_month_covered_watch_ratio,w1_4_avg_ott_release_month_weighted,w1_4_recent_content_watch_ratio,w1_4_old_content_watch_ratio
9856,1,352.0,0.0,1.0,0.0,5,Drama,121.0,0.34375,1.889258,0.34375,121.0,1,0.0,0,0,0.0,0,0,0.230114,81.0,1,0.0,0,0,0.002841,1.0,1,0.09375,33.0,1,0.0,0,0,0.329545,116.0,2,0.0,0,0,1.0,201923.997159,0.65625,0.0
9857,1,736.0,0.0,1.0,0.0,6,Thriller/Crime,419.0,0.569293,1.621891,0.02038,15.0,1,0.569293,419.0,5,0.0,0,0,0.024457,18.0,1,0.149457,110.0,2,0.0,0,0,0.0,0,0,0.235054,173.0,6,0.001359,1.0,1,0.0,0,0,1.0,201801.539402,0.0,0.0
9858,1,324.0,0.0,1.0,0.0,2,SF/Fantasy,175.0,0.540123,0.99535,0.0,0,0,0.0,0,0,0.540123,175.0,3,0.459877,149.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201779.475309,0.459877,0.537037
9859,1,377.0,0.0,1.0,0.0,4,Historical/War,229.0,0.607427,1.331168,0.299735,113.0,1,0.079576,30.0,1,0.0,0,0,0.013263,5.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.607427,229.0,2,0.0,0,0,0.0,0,0,1.0,201648.204244,0.0,0.312997
9860,1,48.0,0.0,1.0,0.0,2,Romance,27.0,0.5625,0.988699,0.4375,21.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5625,27.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201626.854167,0.0,0.291667
9861,1,1.0,0.0,1.0,0.0,1,Romance,1.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202102.0,1.0,0.0
9862,1,700.0,0.0,1.0,0.0,3,Romance,307.0,0.438571,1.422392,0.434286,304.0,4,0.0,0,0,0.0,0,0,0.127143,89.0,1,0.0,0,0,0.438571,307.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201691.577143,0.0,0.255714
9863,1,529.0,0.0,1.0,0.0,5,Romance,202.0,0.381853,2.103984,0.132325,70.0,2,0.0,0,0,0.0,0,0,0.056711,30.0,1,0.20983,111.0,2,0.381853,202.0,2,0.0,0,0,0.219282,116.0,2,0.0,0,0,0.0,0,0,1.0,201553.856333,0.0,0.3138
9864,1,498.0,0.0,1.0,0.0,4,Romance,172.0,0.345382,1.966957,0.208835,104.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.2249,112.0,1,0.345382,172.0,3,0.0,0,0,0.220884,110.0,2,0.0,0,0,0.0,0,0,1.0,201704.150602,0.004016,0.206827
9865,1,121.0,0.0,1.0,0.0,4,Romance,72.0,0.595041,1.269725,0.338843,41.0,2,0.0,0,0,0.0,0,0,0.008264,1.0,1,0.0,0,0,0.595041,72.0,7,0.0,0,0,0.0,0,0,0.057851,7.0,1,0.0,0,0,1.0,201588.595041,0.008264,0.272727
9866,1,438.0,0.0,1.0,0.0,3,SF/Fantasy,234.0,0.534247,1.459748,0.0,0,0,0.0,0,0,0.534247,234.0,2,0.212329,93.0,1,0.0,0,0,0.0,0,0,0.253425,111.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201933.410959,0.757991,0.242009
9867,1,38.0,0.0,1.0,0.0,3,Action/Adventure,30.0,0.789474,0.856922,0.184211,7.0,3,0.0,0,0,0.0,0,0,0.789474,30.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.026316,1.0,1,0.0,0,0,1.0,202033.5,0.815789,0.0
9868,1,8.0,0.0,1.0,0.0,4,Action/Adventure,4.0,0.5,1.75,0.0,0,0,0.0,0,0,0.0,0,0,0.5,4.0,3,0.0,0,0,0.125,1.0,1,0.125,1.0,1,0.25,2.0,2,0.0,0,0,0.0,0,0,1.0,202042.0,0.875,0.0
9869,1,197.0,0.0,1.0,0.0,3,Comedy,92.0,0.467005,1.401093,0.0,0,0,0.116751,23.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.416244,82.0,2,0.467005,92.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202103.0,1.0,0.0
9870,1,74.0,0.0,1.0,0.0,2,Action/Adventure,73.0,0.986486,0.103275,0.0,0,0,0.013514,1.0,1,0.0,0,0,0.986486,73.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202096.662162,0.986486,0.0
9871,1,345.0,0.0,1.0,0.0,3,Comedy,137.0,0.397101,1.557531,0.0,0,0,0.0,0,0,0.356522,123.0,2,0.0,0,0,0.246377,85.0,1,0.0,0,0,0.397101,137.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201969.275362,0.602899,0.0
9872,1,12.0,0.0,1.0,0.0,1,Drama,12.0,1.0,0.0,1.0,12.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201701.0,0.0,0.0
9873,1,204.0,0.0,1.0,0.0,1,Thriller/Crime,204.0,1.0,0.0,0.0,0,0,1.0,204.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202006.0,1.0,0.0
9874,1,169.0,0.0,1.0,0.0,5,Action/Adventure,88.0,0.52071,1.556755,0.0,0,0,0.218935,37.0,3,0.005917,1.0,1,0.52071,88.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.248521,42.0,1,0.005917,1.0,1,0.0,0,0,1.0,201748.846154,0.017751,0.52071
9875,1,244.0,0.0,1.0,0.0,9,Drama,160.0,0.655738,1.761279,0.655738,160.0,9,0.135246,33.0,3,0.008197,2.0,1,0.032787,8.0,1,0.0,0,0,0.081967,20.0,5,0.036885,9.0,2,0.012295,3.0,1,0.008197,2.0,2,0.0,0,0,1.0,201714.356557,0.032787,0.168033
9877,1,37.0,0.0,1.0,0.0,1,Thriller/Crime,37.0,1.0,0.0,0.0,0,0,1.0,37.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201904.0,0.0,0.0
9878,1,683.0,0.0,1.0,0.0,5,Action/Adventure,241.0,0.352855,1.985378,0.327965,224.0,2,0.020498,14.0,1,0.122987,84.0,2,0.352855,241.0,3,0.0,0,0,0.0,0,0,0.175695,120.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201610.355783,0.0,0.352855
9879,1,206.0,0.0,1.0,0.0,6,Action/Adventure,105.0,0.509709,1.3689,0.0,0,0,0.427184,88.0,1,0.038835,8.0,4,0.509709,105.0,2,0.009709,2.0,2,0.009709,2.0,2,0.0,0,0,0.0,0,0,0.004854,1.0,1,0.0,0,0,1.0,201851.402913,0.427184,0.0
9880,1,218.0,0.0,1.0,0.0,4,Historical/War,121.0,0.555046,1.116445,0.0,0,0,0.004587,1.0,1,0.013761,3.0,3,0.426606,93.0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.555046,121.0,2,0.0,0,0,0.0,0,0,1.0,202049.504587,0.995413,0.0
9881,1,423.0,0.0,1.0,0.0,3,SF/Fantasy,271.0,0.640662,1.093542,0.0,0,0,0.0,0,0,0.640662,271.0,18,0.0,0,0,0.030733,13.0,2,0.0,0,0,0.328605,139.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201785.971631,0.0,0.002364
9882,1,71.0,0.0,1.0,0.0,3,Horror,54.0,0.760563,1.018375,0.084507,6.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.760563,54.0,1,0.0,0,0,1.0,201525.676056,0.0,0.84507
9883,1,82.0,0.0,1.0,0.0,4,Documentary,77.0,0.939024,0.424106,0.012195,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.02439,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.02439,2.0,2,1.0,201534.390244,0.02439,0.939024
9884,1,105.0,0.0,1.0,0.0,3,Other,102.0,0.971429,0.213413,0.009524,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.019048,2.0,1,0.0,0,0,0.0,0,0,0.971429,102.0,5,1.0,202095.390476,0.990476,0.009524
9885,1,722.0,0.0,1.0,0.0,2,SF/Fantasy,719.0,0.995845,0.038853,0.0,0,0,0.0,0,0,0.995845,719.0,15,0.0,0,0,0.004155,3.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201608.065097,0.004155,0.0
9886,1,376.0,0.0,1.0,0.0,5,Romance,130.0,0.345745,1.97321,0.005319,2.0,1,0.148936,56.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.345745,130.0,1,0.0,0,0,0.281915,106.0,2,0.0,0,0,0.218085,82.0,1,1.0,201650.375,0.0,0.56383
9887,1,24.0,0.0,1.0,0.0,2,Action/Adventure,23.0,0.958333,0.249882,0.0,0,0,0.0,0,0,0.0,0,0,0.958333,23.0,2,0.0,0,0,0.041667,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201901.791667,0.0,0.0
9888,1,105.0,0.0,1.0,0.0,2,Romance,104.0,0.990476,0.07762,0.009524,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.990476,104.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201899.142857,0.0,0.0
9889,1,157.0,0.0,1.0,0.0,1,Comedy,157.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,157.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201903.509554,0.0,0.0
9890,1,311.0,0.0,1.0,0.0,4,Other,119.0,0.382637,1.602743,0.299035,93.0,1,0.315113,98.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.382637,119.0,1,1.0,201754.540193,0.0,0.299035
9891,1,119.0,0.0,1.0,0.0,4,Drama,62.0,0.521008,1.35906,0.521008,62.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.008403,1.0,1,0.07563,9.0,1,0.0,0,0,0.0,0,0,1.0,201719.159664,0.0,0.0
9892,1,25.0,0.0,1.0,0.0,2,Horror,22.0,0.88,0.529361,0.0,0,0,0.0,0,0,0.0,0,0,0.12,3.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.88,22.0,1,0.0,0,0,1.0,201845.92,0.12,0.0
9893,1,197.0,0.0,1.0,0.0,3,Romance,181.0,0.918782,0.450605,0.071066,14.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.918782,181.0,3,0.010152,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201798.923858,0.010152,0.0
9894,1,714.0,0.0,1.0,0.0,4,Romance,332.0,0.464986,1.725996,0.0,0,0,0.119048,85.0,1,0.093838,67.0,1,0.0,0,0,0.0,0,0,0.464986,332.0,5,0.322129,230.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201701.785714,0.119048,0.179272
9895,1,114.0,0.0,1.0,0.0,4,Drama,108.0,0.947368,0.363347,0.947368,108.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.035088,4.0,3,0.008772,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201711.447368,0.0,0.0
9896,1,133.0,0.0,1.0,0.0,1,SF/Fantasy,133.0,1.0,0.0,0.0,0,0,0.0,0,0,1.0,133.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201621.308271,0.0,0.0
9897,1,473.0,0.0,1.0,0.0,4,Thriller/Crime,131.0,0.276956,1.988874,0.266385,126.0,1,0.276956,131.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.257928,122.0,1,0.0,0,0,0.0,0,0,0.198732,94.0,1,0.0,0,0,1.0,201969.46723,0.198732,0.0
9898,1,350.0,0.0,1.0,0.0,5,Animation/Family,147.0,0.42,2.013724,0.234286,82.0,1,0.208571,73.0,1,0.0,0,0,0.0,0,0,0.42,147.0,2,0.054286,19.0,1,0.0,0,0,0.0,0,0,0.082857,29.0,1,0.0,0,0,1.0,201914.731429,0.737143,0.054286
9899,1,251.0,0.0,1.0,0.0,2,Drama,250.0,0.996016,0.037495,0.996016,250.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.003984,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201870.565737,0.0,0.003984
9900,1,621.0,0.0,1.0,0.0,2,Historical/War,337.0,0.542673,0.994739,0.457327,284.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.542673,337.0,3,0.0,0,0,0.0,0,0,1.0,201696.204509,0.0,0.239936
9901,1,215.0,0.0,1.0,0.0,2,Romance,115.0,0.534884,0.996486,0.465116,100.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.534884,115.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201647.395349,0.0,0.534884
9902,1,234.0,0.0,1.0,0.0,5,Drama,149.0,0.636752,1.356132,0.636752,149.0,4,0.0,0,0,0.034188,8.0,1,0.0,0,0,0.0,0,0,0.004274,1.0,1,0.055556,13.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201776.82906,0.0,0.004274
9903,1,157.0,0.0,1.0,0.0,5,Thriller/Crime,94.0,0.598726,1.481927,0.0,0,0,0.598726,94.0,6,0.184713,29.0,2,0.197452,31.0,2,0.0,0,0,0.0,0,0,0.006369,1.0,1,0.0,0,0,0.012739,2.0,2,0.0,0,0,1.0,202010.184713,0.726115,0.0
9904,1,395.0,0.0,1.0,0.0,4,Action/Adventure,209.0,0.529114,1.309876,0.027848,11.0,1,0.03038,12.0,1,0.412658,163.0,3,0.529114,209.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201926.050633,0.81519,0.177215
9905,1,66.0,0.0,1.0,0.0,1,Drama,66.0,1.0,0.0,1.0,66.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201586.181818,0.0,0.393939
9906,1,171.0,0.0,1.0,0.0,4,Action/Adventure,123.0,0.719298,1.17146,0.0,0,0,0.128655,22.0,1,0.0,0,0,0.719298,123.0,2,0.0,0,0,0.146199,25.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201769.321637,0.011696,0.146199
9907,1,90.0,0.0,1.0,0.0,5,Comedy,77.0,0.855556,0.836865,0.077778,7.0,1,0.022222,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.033333,3.0,1,0.855556,77.0,2,0.0,0,0,0.0,0,0,0.011111,1.0,1,1.0,201772.711111,0.0,0.3
9908,1,634.0,0.0,1.0,0.0,4,SF/Fantasy,359.0,0.566246,1.674553,0.143533,91.0,1,0.0,0,0,0.566246,359.0,4,0.0,0,0,0.149842,95.0,1,0.0,0,0,0.140379,89.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201674.749211,0.0,0.143533
9909,1,268.0,0.0,1.0,0.0,3,Animation/Family,222.0,0.828358,0.687381,0.16791,45.0,8,0.0,0,0,0.0,0,0,0.0,0,0,0.828358,222.0,2,0.003731,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201416.149254,0.0,0.962687
9910,1,201.0,0.0,1.0,0.0,3,Thriller/Crime,110.0,0.547264,1.03306,0.447761,90.0,1,0.547264,110.0,3,0.0,0,0,0.004975,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201958.024876,0.542289,0.004975
9911,1,242.0,0.0,1.0,0.0,3,Animation/Family,124.0,0.512397,1.059995,0.0,0,0,0.0,0,0,0.479339,116.0,3,0.0,0,0,0.512397,124.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.008264,2.0,1,1.0,201512.433884,0.008264,0.479339
9912,1,54.0,0.0,1.0,0.0,2,Drama,33.0,0.611111,0.964079,0.611111,33.0,2,0.0,0,0,0.0,0,0,0.388889,21.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201501.851852,0.0,0.611111
9913,1,43.0,0.0,1.0,0.0,2,Drama,42.0,0.976744,0.15935,0.976744,42.0,1,0.0,0,0,0.0,0,0,0.023256,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202009.186047,1.0,0.0
9914,1,197.0,0.0,1.0,0.0,4,Animation/Family,166.0,0.84264,0.71412,0.142132,28.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.84264,166.0,3,0.010152,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201682.228426,0.005076,0.142132
9915,1,282.0,0.0,1.0,0.0,4,Drama,131.0,0.464539,1.765032,0.464539,131.0,1,0.0,0,0,0.074468,21.0,1,0.0,0,0,0.255319,72.0,1,0.205674,58.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201805.0,0.0,0.0
9916,1,1111.0,0.0,1.0,0.0,6,Drama,544.0,0.489649,1.900792,0.489649,544.0,4,0.20252,225.0,2,0.018002,20.0,1,0.006301,7.0,1,0.0,0,0,0.185419,206.0,3,0.09811,109.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201717.693069,0.0,0.141314
9917,1,495.0,0.0,1.0,0.0,5,SF/Fantasy,394.0,0.79596,0.972305,0.092929,46.0,2,0.105051,52.0,1,0.79596,394.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.00202,1.0,1,0.00404,2.0,2,1.0,201692.723232,0.008081,0.105051
9918,1,645.0,0.0,1.0,0.0,2,Horror,347.0,0.537984,0.995833,0.462016,298.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.537984,347.0,4,0.0,0,0,1.0,201805.573643,0.491473,0.368992
9919,1,68.0,0.0,1.0,0.0,1,SF/Fantasy,68.0,1.0,0.0,0.0,0,0,0.0,0,0,1.0,68.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201801.0,0.0,0.0
9920,1,367.0,0.0,1.0,0.0,2,Drama,197.0,0.536785,0.996092,0.536785,197.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.463215,170.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201707.828338,0.0,0.0
9921,1,261.0,0.0,1.0,0.0,6,Comedy,207.0,0.793103,1.091394,0.0,0,0,0.045977,12.0,2,0.114943,30.0,4,0.015326,4.0,3,0.003831,1.0,1,0.02682,7.0,2,0.793103,207.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201984.911877,0.862069,0.015326
9922,1,1099.0,0.0,1.0,0.0,9,Historical/War,441.0,0.401274,2.347462,0.117379,129.0,3,0.231119,254.0,4,0.0,0,0,0.00455,5.0,1,0.093722,103.0,1,0.00364,4.0,2,0.095541,105.0,1,0.401274,441.0,4,0.0,0,0,0.043676,48.0,1,1.0,201638.432211,0.0,0.362147
9923,1,192.0,0.0,1.0,0.0,4,Horror,95.0,0.494792,1.114819,0.0,0,0,0.005208,1.0,1,0.0,0,0,0.489583,94.0,1,0.0,0,0,0.0,0,0,0.010417,2.0,2,0.0,0,0,0.494792,95.0,1,0.0,0,0,1.0,201858.614583,0.015625,0.0
9924,1,3.0,0.0,1.0,0.0,3,Thriller/Crime,1.0,0.333333,1.584963,0.0,0,0,0.333333,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.333333,1.0,1,0.333333,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202102.333333,1.0,0.0
9925,1,133.0,0.0,1.0,0.0,1,Comedy,133.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,133.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202006.0,1.0,0.0
9926,1,211.0,0.0,1.0,0.0,2,Romance,210.0,0.995261,0.043414,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.995261,210.0,3,0.0,0,0,0.0,0,0,0.004739,1.0,1,0.0,0,0,1.0,201909.075829,0.492891,0.0
9927,1,271.0,0.0,1.0,0.0,2,Animation/Family,267.0,0.98524,0.11091,0.01476,4.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.98524,267.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201839.287823,0.0,0.0
9928,1,269.0,0.0,1.0,0.0,6,SF/Fantasy,95.0,0.35316,2.135719,0.200743,54.0,6,0.115242,31.0,1,0.35316,95.0,2,0.003717,1.0,1,0.267658,72.0,1,0.05948,16.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201908.063197,0.568773,0.141264
9929,1,97.0,0.0,1.0,0.0,1,Historical/War,97.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,97.0,3,0.0,0,0,0.0,0,0,1.0,201905.0,0.0,0.0
9930,1,388.0,0.0,1.0,0.0,3,Historical/War,238.0,0.613402,1.089158,0.363402,141.0,2,0.0,0,0,0.0,0,0,0.023196,9.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.613402,238.0,4,0.0,0,0,0.0,0,0,1.0,201660.881443,0.0,0.074742
9931,1,59.0,0.0,1.0,0.0,1,SF/Fantasy,59.0,1.0,0.0,0.0,0,0,0.0,0,0,1.0,59.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201510.0,0.0,1.0
9932,1,542.0,0.0,1.0,0.0,2,SF/Fantasy,514.0,0.948339,0.293409,0.0,0,0,0.0,0,0,0.948339,514.0,6,0.0,0,0,0.051661,28.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201640.300738,0.0,0.0
9933,1,55.0,0.0,1.0,0.0,1,Drama,55.0,1.0,0.0,1.0,55.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201702.0,0.0,0.0
9934,1,231.0,0.0,1.0,0.0,6,Romance,120.0,0.519481,1.262272,0.017316,4.0,4,0.441558,102.0,2,0.004329,1.0,1,0.012987,3.0,2,0.0,0,0,0.519481,120.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.004329,1.0,1,1.0,202061.402597,1.0,0.0
9935,1,219.0,0.0,1.0,0.0,1,Romance,219.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,219.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202103.0,1.0,0.0
9936,1,202.0,0.0,1.0,0.0,1,Historical/War,202.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202.0,2,0.0,0,0,0.0,0,0,1.0,201905.0,0.0,0.0
9937,1,233.0,0.0,1.0,0.0,3,Drama,139.0,0.596567,1.032853,0.596567,139.0,2,0.39485,92.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.008584,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201864.570815,0.403433,0.0
9938,1,18.0,0.0,1.0,0.0,1,Animation/Family,18.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,18.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202006.0,1.0,0.0
9939,1,1130.0,0.0,1.0,0.0,5,Thriller/Crime,506.0,0.447788,1.878641,0.161062,182.0,2,0.447788,506.0,7,0.19115,216.0,3,0.19823,224.0,4,0.0,0,0,0.00177,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202053.578761,0.848673,0.0
9940,1,595.0,0.0,1.0,0.0,3,Romance,294.0,0.494118,1.165148,0.47563,283.0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.494118,294.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.030252,18.0,1,1.0,201652.357983,0.280672,0.440336
9941,1,6.0,0.0,1.0,0.0,1,Other,6.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,6.0,4,1.0,202103.0,1.0,0.0
9942,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
9943,1,1.0,0.0,1.0,0.0,1,Action/Adventure,1.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202102.0,1.0,0.0
9944,1,843.0,0.0,1.0,0.0,4,Historical/War,390.0,0.462633,1.774695,0.290629,245.0,5,0.0,0,0,0.0,0,0,0.107948,91.0,1,0.0,0,0,0.0,0,0,0.13879,117.0,3,0.462633,390.0,5,0.0,0,0,0.0,0,0,1.0,201754.180308,0.0,0.132859
