dataset_scope,model_name,score_type,decile,row_count,mean_score,observed_event_rate,event_definition,caution
overall_without_promotion,LogisticRegression,repurchase_score,1,2308,0.9818904107628492,0.9601386481802426,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,RandomForest,churn_risk,8,1190,0.15414079208224196,0.1403361344537815,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,RandomForest,churn_risk,9,1190,0.1036214995099782,0.08235294117647059,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,RandomForest,churn_risk,10,1191,0.05434332992632234,0.027707808564231738,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,1,1191,0.962120621610654,0.9764903442485307,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,2,1190,0.9210366677195349,0.9252100840336135,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,3,1190,0.8693945928839955,0.8672268907563025,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,4,1191,0.8161204308875736,0.8102434928631402,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,5,1190,0.7605719676637932,0.7647058823529411,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,6,1190,0.6771747768961033,0.673109243697479,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,7,1191,0.5887053156084481,0.5860621326616289,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,8,1190,0.5207126795172383,0.5462184873949579,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,9,1190,0.3825159675374385,0.35378151260504204,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,repurchase_score,10,1191,0.2591356547371246,0.24853064651553317,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,1,1191,0.7408643452628755,0.7514693534844669,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,2,1190,0.6174840324625614,0.646218487394958,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,3,1190,0.47928732048276174,0.453781512605042,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,4,1191,0.41129468439155187,0.4139378673383711,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,5,1190,0.3228252231038967,0.326890756302521,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,6,1190,0.2394280323362068,0.23529411764705882,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,7,1191,0.18387956911242653,0.1897565071368598,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,8,1190,0.13060540711600455,0.13277310924369748,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,9,1190,0.07896333228046516,0.07478991596638655,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,GradientBoosting,churn_risk,10,1191,0.037879378389345846,0.023509655751469353,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,1,1191,0.8760069756021739,0.966414777497901,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,2,1190,0.814601483639554,0.9050420168067227,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,3,1190,0.7778641997031215,0.826890756302521,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,4,1191,0.7440159905320788,0.7850545759865659,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,5,1190,0.7157308913078605,0.753781512605042,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,6,1190,0.6847063147906486,0.6823529411764706,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,7,1191,0.6408244138606819,0.6146095717884131,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,8,1190,0.606024691215549,0.5588235294117647,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,9,1190,0.556789675054075,0.3840336134453782,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,repurchase_score,10,1191,0.3345011003164601,0.27455919395465994,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,1,1191,0.6654988996835399,0.72544080604534,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,2,1190,0.44321032494592516,0.6159663865546219,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,3,1190,0.393975308784451,0.4411764705882353,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,4,1191,0.35917558613931816,0.3853904282115869,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,5,1190,0.3152936852093515,0.3176470588235294,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,6,1190,0.2842691086921395,0.246218487394958,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,7,1191,0.25598400946792127,0.21494542401343408,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,8,1190,0.22213580029687854,0.173109243697479,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,9,1190,0.18539851636044596,0.0949579831932773,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,ExtraTrees,churn_risk,10,1191,0.12399302439782603,0.033585222502099076,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,1,1191,0.9898300060854474,0.9722921914357683,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,2,1190,0.9611254416096287,0.926890756302521,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,3,1190,0.9121140320601009,0.8546218487394958,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,4,1191,0.8424692298805834,0.8077246011754828,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,5,1190,0.7649717545398759,0.7596638655462185,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,6,1190,0.6712003165204953,0.6857142857142857,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,7,1191,0.6013551718515815,0.6188077246011755,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,8,1190,0.5016130253638363,0.5243697478991597,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,9,1190,0.3542972452386128,0.3638655462184874,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,repurchase_score,10,1191,0.21071962460133467,0.23761544920235098,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,1,1191,0.7892803753986654,0.762384550797649,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,2,1190,0.6457027547613872,0.6361344537815126,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,3,1190,0.4983869746361636,0.4756302521008403,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,4,1191,0.3986448281484185,0.3778337531486146,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,5,1190,0.3287996834795046,0.3176470588235294,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,6,1190,0.23502824546012419,0.24033613445378152,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,7,1191,0.1575307701194166,0.19227539882451722,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,8,1190,0.08788596793989924,0.1453781512605042,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,9,1190,0.03887455839037133,0.073109243697479,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,LightGBM,churn_risk,10,1191,0.010169993914552812,0.027707808564231738,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,1,1191,0.9796765721414792,0.9739714525608733,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,2,1190,0.9408359975374045,0.9243697478991597,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,3,1190,0.8861190304535778,0.8798319327731092,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,4,1191,0.8211257796543772,0.8094038623005877,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,5,1190,0.7538786815995929,0.7621848739495798,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,6,1190,0.6648608324407529,0.6655462184873949,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,7,1191,0.5971497407888385,0.6263643996641478,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,8,1190,0.5134925194397694,0.507563025210084,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,9,1190,0.3728608523346797,0.37142857142857144,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,repurchase_score,10,1191,0.23533254204353898,0.23089840470193115,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,1,1191,0.7646674579564611,0.7691015952980689,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,2,1190,0.6271391476653203,0.6285714285714286,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,3,1190,0.48650748056023063,0.492436974789916,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,4,1191,0.40285025921116147,0.3795130142737196,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,5,1190,0.33513916755924705,0.32857142857142857,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,6,1190,0.24612131840040705,0.23781512605042016,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,7,1191,0.17887422034562284,0.19059613769941225,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,8,1190,0.11388096954642224,0.12016806722689076,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,9,1190,0.05916400246259545,0.07563025210084033,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
promotion_only,XGBoost,churn_risk,10,1191,0.020323427858520815,0.026028547439126783,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,1,1118,0.994101676005517,0.9749552772808586,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,2,1117,0.9668828884353764,0.9686660698299016,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,3,1118,0.9339044165225117,0.9418604651162791,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,4,1117,0.8918657636420603,0.8800358102059087,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,5,1118,0.8417618955223168,0.8506261180679785,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,6,1117,0.7803256579894675,0.8075201432408237,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,7,1117,0.7070903806891995,0.7350044762757386,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,8,1118,0.6473890375614293,0.6717352415026834,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,9,1117,0.5228867211076401,0.4637421665174575,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,repurchase_score,10,1118,0.3383951939990091,0.3300536672629696,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,1,1118,0.6616048060009909,0.6708407871198568,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,2,1117,0.47711327889235994,0.5353625783348255,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,3,1118,0.3526109624385707,0.33094812164579607,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,4,1117,0.29290961931080056,0.26230975828111014,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,5,1118,0.21964553853662794,0.19230769230769232,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,6,1117,0.15821193263013852,0.1495076096687556,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,7,1117,0.10813423635793971,0.11996418979409132,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,8,1118,0.06609558347748846,0.05813953488372093,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,9,1117,0.03311711156462356,0.03133393017009848,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LogisticRegression,churn_risk,10,1118,0.005898323994483016,0.025044722719141325,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,1,1118,0.9951601447549937,0.9794275491949911,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,2,1117,0.9847463338855723,0.9606087735004476,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,3,1118,0.9681074982079098,0.9543828264758497,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,4,1117,0.939256402320311,0.9149507609668756,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,5,1118,0.88758870095684,0.8542039355992844,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,6,1117,0.8112339151936404,0.8111011638316921,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,7,1117,0.7303582580874561,0.7376902417188899,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,8,1118,0.6416556376430893,0.6744186046511628,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,9,1117,0.44548407791257694,0.4664279319606088,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,repurchase_score,10,1118,0.25802562665668705,0.2710196779964222,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,1,1118,0.7419743733433128,0.7289803220035778,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,2,1117,0.5545159220874231,0.5335720680393913,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,3,1118,0.35834436235691064,0.32558139534883723,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,4,1117,0.26964174191254386,0.26230975828111014,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,5,1118,0.18872697826189,0.1887298747763864,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,6,1117,0.11238208358295756,0.1459265890778872,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,7,1117,0.060743597679688933,0.08504923903312445,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,8,1118,0.03189250179209031,0.04561717352415027,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,9,1117,0.015253666114427716,0.03939122649955237,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,HistGradientBoosting,churn_risk,10,1118,0.00483985524500625,0.020572450805008944,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,1,1118,0.9749167823368262,0.9794275491949911,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,2,1117,0.9548969041098878,0.963294538943599,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,3,1118,0.9320163265546897,0.9588550983899821,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,4,1117,0.904079079435989,0.9131602506714414,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,5,1118,0.8619502584453621,0.8676207513416816,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,6,1117,0.7955609684235337,0.8030438675022381,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,7,1117,0.7167693565060673,0.7162041181736795,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,8,1118,0.6604900273841179,0.6833631484794276,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,9,1117,0.4943194426031477,0.4395702775290958,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,repurchase_score,10,1118,0.330745239462724,0.29964221824686943,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,1,1118,0.6692547605372761,0.7003577817531306,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,2,1117,0.5056805573968524,0.5604297224709042,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,3,1118,0.3395099726158821,0.3184257602862254,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,4,1117,0.2832306434939327,0.2820053715308863,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,5,1118,0.20440192010794608,0.1967799642218247,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,6,1117,0.13802745089374618,0.13249776186213072,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,7,1117,0.09592092056401091,0.08683974932855863,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,8,1118,0.06798367344531019,0.04114490161001789,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,9,1117,0.04510309589011226,0.03670546105640107,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,RandomForest,churn_risk,10,1118,0.02508321766317372,0.020572450805008944,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,1,1118,0.9775931296749697,0.9803220035778175,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,2,1117,0.9611125824241286,0.964189794091316,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,3,1118,0.9427391293527877,0.9516994633273703,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,4,1117,0.9179977954794087,0.9265890778871978,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,5,1118,0.8780294574805757,0.8604651162790697,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,6,1117,0.81617694764944,0.8057296329453895,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,7,1117,0.724060561516485,0.7305282005371531,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,8,1118,0.6542058554566454,0.6627906976744186,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,9,1117,0.46174734990105437,0.4700089525514772,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,repurchase_score,10,1118,0.289724949308188,0.27191413237924866,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,1,1118,0.710275050691812,0.7280858676207513,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,2,1117,0.5382526500989455,0.5299910474485229,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,3,1118,0.3457941445433546,0.3372093023255814,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,4,1117,0.275939438483515,0.2694717994628469,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,5,1118,0.18378914852644773,0.19409660107334525,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,6,1117,0.1219491029182841,0.1396598030438675,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,7,1117,0.0820022045205914,0.07341092211280215,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,8,1118,0.057260870647212365,0.04830053667262969,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,9,1117,0.03888741757587144,0.03581020590868397,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,GradientBoosting,churn_risk,10,1118,0.022406870325030352,0.01967799642218247,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,1,1118,0.9294716184764731,0.9767441860465116,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,2,1117,0.8956361379521223,0.9615040286481648,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,3,1118,0.8670545306157765,0.9382826475849732,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,4,1117,0.8375781693417472,0.8818263205013429,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,5,1118,0.8104829828581778,0.830948121645796,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,6,1117,0.7844342491669698,0.8119964189794091,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,7,1117,0.7456811177191428,0.7305282005371531,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,8,1118,0.7121605945944924,0.6753130590339893,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
