membership_row_id,source_file,source_row_number,reason_code,reason_detail,rule_name,all_reason_codes,is_repurchase_raw,reg_date_raw,end_date_raw,duration_days_stage02,duration_days_recomputed,age_raw,age_num,max_screen_raw,max_screen_num,price_raw,price_num,reg_hour_raw,reg_hour_num,nonstandard_duration_removed_flag,max_screen_invalid_removed_flag
11029,_data/01_raw/Membership.csv,11030,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-14,21-03-14,0,0,40,40.0,1,1.0,100,100.0,21,21,1,0
11066,_data/01_raw/Membership.csv,11067,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-05,21-03-06,1,1,35,35.0,1,1.0,100,100.0,12,12,1,0
11092,_data/01_raw/Membership.csv,11093,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-10,21-03-20,10,10,20,20.0,2,2.0,100,100.0,18,18,1,0
11102,_data/01_raw/Membership.csv,11103,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-13,21-04-13,31,31,,,2,2.0,100,100.0,19,19,0,0
11108,_data/01_raw/Membership.csv,11109,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE,Y,21-03-14,21-03-14,0,0,,,1,1.0,3350,3350.0,11,11,1,0
11113,_data/01_raw/Membership.csv,11114,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-07,21-04-07,31,31,,,4,4.0,100,100.0,1,1,0,0
11200,_data/01_raw/Membership.csv,11201,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-01,21-04-01,31,31,,,4,4.0,100,100.0,18,18,0,0
11263,_data/01_raw/Membership.csv,11264,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-01,21-04-01,31,31,,,4,4.0,100,100.0,17,17,0,0
11266,_data/01_raw/Membership.csv,11267,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-07,1,1,35,35.0,2,2.0,13.49,13.49,21,21,1,0
11295,_data/01_raw/Membership.csv,11296,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-13,21-03-13,0,0,40,40.0,4,4.0,13900,13900.0,21,21,1,0
11320,_data/01_raw/Membership.csv,11321,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,45,45.0,1,1.0,100,100.0,8,8,1,0
11364,_data/01_raw/Membership.csv,11365,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,30,30.0,1,1.0,7900,7900.0,15,15,1,0
11441,_data/01_raw/Membership.csv,11442,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE,N,21-03-02,21-03-02,0,0,,,4,4.0,100,100.0,21,21,1,0
11462,_data/01_raw/Membership.csv,11463,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,N,21-03-04,21-04-04,31,31,30,30.0,,,5900,5900.0,11,11,0,1
11466,_data/01_raw/Membership.csv,11467,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-05,21-03-07,2,2,25,25.0,2,2.0,10900,10900.0,22,22,1,0
11493,_data/01_raw/Membership.csv,11494,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-12,21-03-12,0,0,40,40.0,2,2.0,13.49,13.49,5,5,1,0
11553,_data/01_raw/Membership.csv,11554,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-15,21-03-15,0,0,40,40.0,4,4.0,13900,13900.0,11,11,1,0
11566,_data/01_raw/Membership.csv,11567,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE|INVALID_MAX_SCREEN,Y,21-03-07,21-03-07,0,0,,,,,10.99,10.99,1,1,1,1
11586,_data/01_raw/Membership.csv,11587,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-09,8,8,50,50.0,1,1.0,7900,7900.0,17,17,1,0
11602,_data/01_raw/Membership.csv,11603,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-15,21-03-15,0,0,45,45.0,1,1.0,100,100.0,9,9,1,0
11647,_data/01_raw/Membership.csv,11648,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,40,40.0,1,1.0,9.99,9.99,14,14,1,0
11649,_data/01_raw/Membership.csv,11650,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,30,30.0,1,1.0,14.29,14.29,16,16,1,0
11695,_data/01_raw/Membership.csv,11696,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE,N,21-03-10,21-03-10,0,0,,,4,4.0,13900,13900.0,9,9,1,0
11724,_data/01_raw/Membership.csv,11725,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-01,21-04-01,31,31,,,1,1.0,100,100.0,13,13,0,0
11738,_data/01_raw/Membership.csv,11739,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-10,21-03-10,0,0,45,45.0,1,1.0,100,100.0,8,8,1,0
11740,_data/01_raw/Membership.csv,11741,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-15,21-04-15,31,31,,,4,4.0,100,100.0,13,13,0,0
11819,_data/01_raw/Membership.csv,11820,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-13,21-04-14,32,32,40,40.0,,,10.99,10.99,14,14,0,1
11869,_data/01_raw/Membership.csv,11870,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-09,21-03-09,0,0,40,40.0,2,2.0,13.49,13.49,13,13,1,0
11870,_data/01_raw/Membership.csv,11871,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-14,21-03-14,0,0,30,30.0,1,1.0,7900,7900.0,17,17,1,0
11878,_data/01_raw/Membership.csv,11879,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-11,21-03-11,0,0,40,40.0,1,1.0,9.99,9.99,0,0,1,0
11952,_data/01_raw/Membership.csv,11953,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-09,21-04-09,31,31,,,4,4.0,100,100.0,3,3,0,0
11973,_data/01_raw/Membership.csv,11974,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-09,21-03-10,1,1,50,50.0,1,1.0,100,100.0,22,22,1,0
11976,_data/01_raw/Membership.csv,11977,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,50,50.0,1,1.0,100,100.0,8,8,1,0
12011,_data/01_raw/Membership.csv,12012,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-10,21-04-11,32,32,40,40.0,,,13.19,13.19,17,17,0,1
12025,_data/01_raw/Membership.csv,12026,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,N,21-03-08,21-04-09,32,32,25,25.0,,,10.99,10.99,0,0,0,1
12034,_data/01_raw/Membership.csv,12035,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,30,30.0,1,1.0,100,100.0,8,8,1,0
12079,_data/01_raw/Membership.csv,12080,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-12,21-03-13,1,1,25,25.0,1,1.0,100,100.0,20,20,1,0
12088,_data/01_raw/Membership.csv,12089,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,45,45.0,1,1.0,3950,3950.0,10,10,1,0
12143,_data/01_raw/Membership.csv,12144,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-04,21-03-04,0,0,35,35.0,1,1.0,7900,7900.0,13,13,1,0
12215,_data/01_raw/Membership.csv,12216,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,60,60.0,1,1.0,7900,7900.0,5,5,1,0
12242,_data/01_raw/Membership.csv,12243,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-06,21-04-07,32,32,40,40.0,3,3.0,27.49,27.49,2,2,0,1
12292,_data/01_raw/Membership.csv,12293,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-04,21-04-05,32,32,30,30.0,,,10.99,10.99,23,23,0,1
12390,_data/01_raw/Membership.csv,12391,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-13,21-03-14,1,1,25,25.0,2,2.0,10900,10900.0,1,1,1,0
12410,_data/01_raw/Membership.csv,12411,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-13,21-04-14,32,32,25,25.0,3,3.0,16.49,16.49,12,12,0,1
12435,_data/01_raw/Membership.csv,12436,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-08,21-03-08,0,0,45,45.0,1,1.0,7900,7900.0,10,10,1,0
12541,_data/01_raw/Membership.csv,12542,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,N,21-03-08,21-04-08,31,31,,,4,4.0,100,100.0,0,0,0,0
12551,_data/01_raw/Membership.csv,12552,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-09,21-03-09,0,0,40,40.0,4,4.0,16.49,16.49,16,16,1,0
12562,_data/01_raw/Membership.csv,12563,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,40,40.0,1,1.0,7900,7900.0,0,0,1,0
12568,_data/01_raw/Membership.csv,12569,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-13,21-03-14,1,1,30,30.0,1,1.0,100,100.0,18,18,1,0
12577,_data/01_raw/Membership.csv,12578,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-01,21-04-02,32,32,,,2,2.0,13.49,13.49,15,15,0,0
12587,_data/01_raw/Membership.csv,12588,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-03,21-03-03,0,0,50,50.0,4,4.0,13900,13900.0,20,20,1,0
12618,_data/01_raw/Membership.csv,12619,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-05,21-03-05,0,0,40,40.0,1,1.0,9.99,9.99,12,12,1,0
12620,_data/01_raw/Membership.csv,12621,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-03,21-04-03,31,31,35,35.0,,,6900,6900.0,11,11,0,1
12630,_data/01_raw/Membership.csv,12631,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,60,60.0,1,1.0,100,100.0,10,10,1,0
12654,_data/01_raw/Membership.csv,12655,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-08,1,1,40,40.0,1,1.0,7900,7900.0,15,15,1,0
12673,_data/01_raw/Membership.csv,12674,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-14,21-03-14,0,0,35,35.0,2,2.0,10900,10900.0,18,18,1,0
12693,_data/01_raw/Membership.csv,12694,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-08,21-04-08,31,31,,,1,1.0,100,100.0,11,11,0,0
12738,_data/01_raw/Membership.csv,12739,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-03,21-03-03,0,0,40,40.0,1,1.0,9.99,9.99,21,21,1,0
12788,_data/01_raw/Membership.csv,12789,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-04,21-03-04,0,0,40,40.0,1,1.0,9.99,9.99,21,21,1,0
12796,_data/01_raw/Membership.csv,12797,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-05,21-04-05,31,31,,,1,1.0,100,100.0,21,21,0,0
12799,_data/01_raw/Membership.csv,12800,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-13,21-03-13,0,0,35,35.0,1,1.0,100,100.0,23,23,1,0
12848,_data/01_raw/Membership.csv,12849,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-10,21-03-10,0,0,40,40.0,2,2.0,10900,10900.0,12,12,1,0
12854,_data/01_raw/Membership.csv,12855,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-13,21-03-13,0,0,40,40.0,1,1.0,7900,7900.0,0,0,1,0
12910,_data/01_raw/Membership.csv,12911,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,35,35.0,2,2.0,10900,10900.0,20,20,1,0
12941,_data/01_raw/Membership.csv,12942,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-14,21-04-14,31,31,40,40.0,,,5900,5900.0,11,11,0,1
13005,_data/01_raw/Membership.csv,13006,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,35,35.0,1,1.0,7900,7900.0,17,17,1,0
13021,_data/01_raw/Membership.csv,13022,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-05,21-03-05,0,0,40,40.0,1,1.0,7900,7900.0,15,15,1,0
13028,_data/01_raw/Membership.csv,13029,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-10,21-03-10,0,0,20,20.0,1,1.0,9.99,9.99,7,7,1,0
13033,_data/01_raw/Membership.csv,13034,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,30,30.0,1,1.0,7900,7900.0,22,22,1,0
13042,_data/01_raw/Membership.csv,13043,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-06,21-04-06,31,31,,,2,2.0,100,100.0,13,13,0,0
13056,_data/01_raw/Membership.csv,13057,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-02,21-04-02,31,31,35,35.0,,,5900,5900.0,11,11,0,1
13072,_data/01_raw/Membership.csv,13073,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,40,40.0,2,2.0,10900,10900.0,14,14,1,0
13073,_data/01_raw/Membership.csv,13074,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-01,21-04-01,31,31,,,4,4.0,100,100.0,12,12,0,0
13083,_data/01_raw/Membership.csv,13084,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-07,21-04-08,32,32,,,1,1.0,9.99,9.99,14,14,0,0
13123,_data/01_raw/Membership.csv,13124,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-15,21-04-16,32,32,40,40.0,,,16.49,16.49,16,16,0,1
13160,_data/01_raw/Membership.csv,13161,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-12,21-03-12,0,0,40,40.0,2,2.0,13.49,13.49,1,1,1,0
13185,_data/01_raw/Membership.csv,13186,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-05,21-03-05,0,0,20,20.0,1,1.0,100,100.0,20,20,1,0
13187,_data/01_raw/Membership.csv,13188,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE,Y,21-03-01,21-03-01,0,0,,,4,4.0,100,100.0,13,13,1,0
