window,feature_set,feature_family,model_name,split_type,split_id,roc_auc_repurchase,average_precision_repurchase,average_precision_churn_risk,accuracy_at_0_5_repurchase,balanced_accuracy_at_0_5_repurchase,precision_at_0_5_repurchase,recall_at_0_5_repurchase,f1_at_0_5_repurchase,precision_at_0_5_churn_risk,recall_at_0_5_churn_risk,f1_at_0_5_churn_risk,repurchase_tn,repurchase_fp,repurchase_fn,repurchase_tp,churn_risk_tn,churn_risk_fp,churn_risk_fn,churn_risk_tp,train_positive_rate_repurchase,test_positive_rate_repurchase,train_churn_rate,test_churn_rate,n_train,n_test,post_transform_feature_count,threshold,contains_is_churn_prevented,model_group,roc_auc_repurchase_std,average_precision_repurchase_std,average_precision_churn_risk_std,accuracy_at_0_5_repurchase_std,balanced_accuracy_at_0_5_repurchase_std,precision_at_0_5_churn_risk_std,recall_at_0_5_churn_risk_std,f1_at_0_5_churn_risk_std,post_transform_feature_count_std
w1_4,content_w1_4_only,content_only,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,LogisticRegression,holdout,test,0.7777713889720503,0.8842425016093751,0.6003812752010597,0.6968808875863512,0.7129129827527944,0.8705526116578349,0.6752789195537288,0.7605820105820106,0.4819672131147541,0.75054704595186,0.5869937250427838,1029.0,342.0,1106.0,2300.0,2300.0,1106.0,342.0,1029.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,LogisticRegression,groupkfold,1,0.7696503741516237,0.8868215870012449,0.5781526109153278,0.6951616946603159,0.7027532578941849,0.864977059209089,0.6857786246319072,0.765024154589372,0.46662746251102616,0.7197278911564626,0.5661790938280414,1587.0,618.0,1814.0,3959.0,3959.0,1814.0,618.0,1587.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,LogisticRegression,groupkfold,2,0.7867041785590941,0.8937313676201251,0.6097299042052531,0.69791927801454,0.7121702704267132,0.8717833967330499,0.6795743938601081,0.7637718094491276,0.47648902821316613,0.7447661469933184,0.581160931525895,1672.0,573.0,1837.0,3896.0,3896.0,1837.0,573.0,1672.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,LogisticRegression,groupkfold,3,0.7777883337309567,0.8881544598823636,0.589180284418414,0.6941205967155573,0.7036927461107789,0.8629924745462594,0.6816433566433566,0.7616722016018753,0.4735472679965308,0.7257421355782011,0.5731280615815255,1638.0,619.0,1821.0,3899.0,3899.0,1821.0,619.0,1638.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,ExtraTreesClassifier,holdout,test,0.8023637224908378,0.898790580541827,0.6341910634149747,0.754657734980113,0.7285893988083842,0.8550540368722187,0.7897827363476219,0.8211233211233211,0.5610055180870631,0.6673960612691466,0.6095936042638241,915.0,456.0,716.0,2690.0,2690.0,716.0,456.0,915.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,ExtraTreesClassifier,groupkfold,1,0.791335731705928,0.8942794269753562,0.6112235340589665,0.7521935322135873,0.7246424339121873,0.8593335857629686,0.78624631907154,0.8211668928086838,0.5422848664688428,0.6630385487528345,0.5966129361354826,1462.0,743.0,1234.0,4539.0,4539.0,1234.0,743.0,1462.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,ExtraTreesClassifier,groupkfold,2,0.8057869164455229,0.9023812551364835,0.6384992689834088,0.7603409375783404,0.7312125284126557,0.8586446405106063,0.7978370835513693,0.827124773960217,0.5628064881176914,0.6645879732739421,0.6094771241830066,1492.0,753.0,1159.0,4574.0,4574.0,1159.0,753.0,1492.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,ExtraTreesClassifier,groupkfold,3,0.8007801679932827,0.9001603978468613,0.6278932254812366,0.7549203961388994,0.7266403899600622,0.8556584167768752,0.7917832167832168,0.8224825206574049,0.5562593144560357,0.6614975631369074,0.6043311070633475,1493.0,764.0,1191.0,4529.0,4529.0,1191.0,764.0,1493.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,HistGradientBoostingClassifier,holdout,test,0.7959458637586823,0.8939682677131058,0.6355500403002172,0.7804061126229851,0.6753932756070828,0.800407851134336,0.92190252495596,0.8568699686178196,0.6885245901639344,0.4288840262582057,0.5285393258426966,588.0,783.0,266.0,3140.0,3140.0,266.0,783.0,588.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,HistGradientBoostingClassifier,groupkfold,1,0.7898482379267315,0.8933678054357082,0.6116483306186541,0.7866633241413888,0.6800683296587877,0.8115720189805602,0.9184133033085051,0.8616934828538924,0.6740484429065744,0.4417233560090703,0.5336986301369863,974.0,1231.0,471.0,5302.0,5302.0,471.0,1231.0,974.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,HistGradientBoostingClassifier,groupkfold,2,0.8022272880370238,0.8957075450777134,0.6491833152989078,0.7890448734018551,0.6799101594838153,0.8064467312348669,0.9295307866736439,0.8636253139940038,0.7051094890510949,0.43028953229398664,0.5344398340248963,966.0,1279.0,404.0,5329.0,5329.0,404.0,1279.0,966.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,content_w1_4_only,content_only,HistGradientBoostingClassifier,groupkfold,3,0.7977222766157193,0.8959093712279999,0.6416760826201311,0.7891437883916259,0.6782131194016441,0.8038832028898254,0.9337412587412588,0.8639598835328373,0.7156789197299325,0.42268498006202926,0.5314763231197771,954.0,1303.0,379.0,5341.0,5341.0,379.0,1303.0,954.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,108.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,110.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,107.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,LogisticRegression,holdout,test,0.7921145076714924,0.8977405427849603,0.5894959091949379,0.7102784174167888,0.7118490859867579,0.860813704496788,0.708162066940693,0.7770618556701031,0.49670886075949366,0.7155361050328227,0.5863717872086073,981.0,390.0,994.0,2412.0,2412.0,994.0,390.0,981.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,1,0.7899101415495466,0.9026717767237429,0.5760331799110254,0.7138380546502883,0.7131355088371742,0.866442671146577,0.7147063918240083,0.7832937826293308,0.4878731343283582,0.7115646258503401,0.5788599889319314,1569.0,636.0,1647.0,4126.0,4126.0,1647.0,636.0,1569.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,108.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,2,0.7893516495170966,0.8992349929560512,0.5945358066927725,0.7120832288794184,0.7130823113323909,0.8644463300806109,0.7107971393685679,0.7801282664879869,0.49203431372549017,0.7153674832962138,0.5830459248502451,1606.0,639.0,1658.0,4075.0,4075.0,1658.0,639.0,1606.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,110.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,3,0.7984559691526905,0.9030272455995405,0.6156734065311474,0.718440516484894,0.7219919922788776,0.8702046035805626,0.7138111888111888,0.7842873607376104,0.5016742770167427,0.7301727957465662,0.5947311439913389,1648.0,609.0,1637.0,4083.0,4083.0,1637.0,609.0,1648.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,107.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,holdout,test,0.8106900852445142,0.9087284848156945,0.6142926016481476,0.7523550345405066,0.7284998841448973,0.856135853892983,0.7844979448032883,0.8187528726827026,0.5567632850241546,0.6725018234865062,0.6091840105715229,922.0,449.0,734.0,2672.0,2672.0,734.0,449.0,922.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,1,0.8100959466874689,0.9126060904798878,0.6022992323284386,0.7567059413386814,0.7293020170132838,0.8617824773413897,0.7905768231422138,0.8246454060890777,0.5492170022371364,0.6680272108843538,0.6028238182934316,1473.0,732.0,1209.0,4564.0,4564.0,1209.0,732.0,1473.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,108.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,2,0.8104885286877015,0.9107560016207211,0.6246087639371778,0.7533216344948609,0.7267350318575263,0.8575498575498576,0.7875457875457875,0.8210583742498636,0.5510504976041283,0.6659242761692651,0.6030657523194837,1495.0,750.0,1218.0,4515.0,4515.0,1218.0,750.0,1495.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,110.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,3,0.8175785280293477,0.9143783088802251,0.6307030766833481,0.7611884166980067,0.7354369932238785,0.8614743225317415,0.7947552447552447,0.8267709375284168,0.5651851851851852,0.6761187416925122,0.6156949768004841,1526.0,731.0,1174.0,4546.0,4546.0,1174.0,731.0,1526.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,107.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,holdout,test,0.8240664241633056,0.9162140263186189,0.6289201802198912,0.7806154490265858,0.6894855176838574,0.8105900948366702,0.9034057545507928,0.8544848653151902,0.6646279306829765,0.47556528081692195,0.5544217687074829,652.0,719.0,329.0,3077.0,3077.0,329.0,719.0,652.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,1,0.8212913897009811,0.9194774238469511,0.6161683265854663,0.7847831536725997,0.6828334497954156,0.8139318885448916,0.9107916161441192,0.8596419520967874,0.660737812911726,0.454875283446712,0.5388127853881278,1003.0,1202.0,515.0,5258.0,5258.0,515.0,1202.0,1003.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,108.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,2,0.8190546505850356,0.9135931740667078,0.6317045052138831,0.7874153923289045,0.6959852252248052,0.8183251853020028,0.9051107622536194,0.8595328805698195,0.6676847892486255,0.48685968819599107,0.5631117980422463,1093.0,1152.0,544.0,5189.0,5189.0,544.0,1152.0,1093.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,110.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,3,0.82782016941853,0.9204305427741484,0.6471141667957735,0.7873887426350759,0.6936202753825704,0.8152616734565967,0.9096153846153846,0.8598578747314494,0.6758620689655173,0.4776251661497563,0.5597092419522326,1078.0,1179.0,517.0,5203.0,5203.0,517.0,1179.0,1078.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,107.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,107.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,109.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,106.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,LogisticRegression,holdout,test,0.7921791809451122,0.8977696691217444,0.5895847009023738,0.7104877538203893,0.7119958857518782,0.8608633606849804,0.7084556664709336,0.7772588178450636,0.4969604863221885,0.7155361050328227,0.5865470852017938,981.0,390.0,993.0,2413.0,2413.0,993.0,390.0,981.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,1,0.7898916018858609,0.902654551907255,0.5759563160638719,0.713712709952369,0.7129087514675597,0.8662607600251943,0.7147063918240083,0.7832194381169324,0.48771384136858476,0.7111111111111111,0.5785977859778598,1568.0,637.0,1647.0,4126.0,4126.0,1647.0,637.0,1568.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,107.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,2,0.7893334685253235,0.899244825975875,0.5944839041286454,0.7115818500877413,0.7125979510643844,0.8641765704584041,0.710273853130996,0.7797032072762087,0.4914268218003674,0.7149220489977728,0.5824714207947741,1605.0,640.0,1661.0,4072.0,4072.0,1661.0,640.0,1605.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,109.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,3,0.7984654191621404,0.9030422321566567,0.6155651699364524,0.7188165977184405,0.7221201096201096,0.8701298701298701,0.7145104895104896,0.7846788902755112,0.5021341463414634,0.7297297297297297,0.5949069893444103,1647.0,610.0,1633.0,4087.0,4087.0,1633.0,610.0,1647.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,106.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,holdout,test,0.8106851597965233,0.9079801727551075,0.6170250722573827,0.754657734980113,0.7309862717056999,0.8575544174135723,0.7865531415149736,0.82052067381317,0.5601935874168179,0.675419401896426,0.6124338624338624,926.0,445.0,727.0,2679.0,2679.0,727.0,445.0,926.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,1,0.8109643256806158,0.9129359683415381,0.6033300140428633,0.7567059413386814,0.7308436371834952,0.8632916192643155,0.7886714013511172,0.8242961890105911,0.5488165680473372,0.6730158730158731,0.6046037889590548,1484.0,721.0,1220.0,4553.0,4553.0,1220.0,721.0,1484.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,107.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,2,0.8103452562568059,0.9104473663615178,0.6257814201263664,0.7519428428177488,0.725775673755311,0.8572516178149981,0.785627071341357,0.8198780376808956,0.5488252569750367,0.6659242761692651,0.6017307305292815,1495.0,750.0,1229.0,4504.0,4504.0,1229.0,750.0,1495.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,109.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,3,0.8191057889828381,0.915332454060769,0.6340565444680193,0.7618152187539176,0.7352034540559131,0.8609221466364324,0.7965034965034965,0.8274609516890665,0.5664804469273743,0.6739034116083297,0.6155402670983408,1521.0,736.0,1164.0,4556.0,4556.0,1164.0,736.0,1521.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,106.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,holdout,test,0.8240664241633056,0.9162140263186189,0.6289201802198912,0.7806154490265858,0.6894855176838574,0.8105900948366702,0.9034057545507928,0.8544848653151902,0.6646279306829765,0.47556528081692195,0.5544217687074829,652.0,719.0,329.0,3077.0,3077.0,329.0,719.0,652.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,1,0.8212913897009811,0.9194774238469511,0.6161683265854663,0.7847831536725997,0.6828334497954156,0.8139318885448916,0.9107916161441192,0.8596419520967874,0.660737812911726,0.454875283446712,0.5388127853881278,1003.0,1202.0,515.0,5258.0,5258.0,515.0,1202.0,1003.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,107.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,2,0.8190546505850356,0.9135931740667078,0.6317045052138831,0.7874153923289045,0.6959852252248052,0.8183251853020028,0.9051107622536194,0.8595328805698195,0.6676847892486255,0.48685968819599107,0.5631117980422463,1093.0,1152.0,544.0,5189.0,5189.0,544.0,1152.0,1093.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,109.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_w1_3_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,3,0.82782016941853,0.9204305427741484,0.6471141667957735,0.7873887426350759,0.6936202753825704,0.8152616734565967,0.9096153846153846,0.8598578747314494,0.6758620689655173,0.4776251661497563,0.5597092419522326,1078.0,1179.0,517.0,5203.0,5203.0,517.0,1179.0,1078.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,106.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,118.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,115.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,112.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,LogisticRegression,holdout,test,0.8268122543432813,0.9146058021090665,0.6501465971290901,0.7540297257693113,0.7488492654443846,0.8777514392143583,0.7610099823840282,0.8152225192640352,0.5537280701754386,0.7366885485047411,0.6322378716744914,1010.0,361.0,814.0,2592.0,2592.0,814.0,361.0,1010.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,118.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,1,0.8206477648510758,0.9161694027561745,0.6267310152764163,0.7440461268488343,0.7407356082914718,0.8801711840228246,0.7481378832496103,0.8088014981273408,0.5265385867795507,0.7333333333333333,0.6129643669446551,1617.0,588.0,1454.0,4319.0,4319.0,1454.0,588.0,1617.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
