row_id,USER_KEY,is_repurchase,is_promotion,repurchase_score,churn_risk,risk_rank_desc,risk_percentile_desc,representative_segment,segment_priority,flag_high_risk_top10,flag_high_risk_top20,flag_low_risk_stable,flag_cold_start_weak,flag_strong_early_activation,flag_week3_inactive,flag_only_w1,flag_week3_drop,flag_retention_decay,flag_retention_stable,flag_heavy_user,flag_low_activity,flag_genre_focused,flag_new_movie_oriented,flag_old_movie_oriented,flag_age40_unverified_ios,total_watch_count,total_watch_time_min,watch_days,active_ratio,recency,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w2,watch_ratio_under_1m,watch_ratio_under_5m,is_cold_start_3d_fixed,is_cold_start_7d_fixed,genre_diversity_count,old_movie_ratio_5y,new_movie_in_365d_ratio,max_genre_ratio,payment_is_mobile,payment_is_pc,payment_is_android,payment_is_ios,is_user_verified,age_group,is_female,is_male,dominant_genre_proxy
13327,b476bd8f77159ff7b3b533f6894b52c712ddc60c252c2eaf73ecfe76b9755ffa952d936362313ff36f7eadf473cd413ffa5ce195fc1f2d6af6b83ee923449992,0,0,0.7482584430431168,0.2517415569568831,9855,42.70115689587937,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,40,0,0,action_adventure
13331,f073533ec29546861fa1296acc54879b8b30910d2344dc6c79df05317200d8ed1dbb256ab3bb667ac292b2eb496695cad054ec32546edd1b84db36808e5f8a31,1,1,0.9119488092858312,0.0880511907141686,14117,61.16816153212877,general_observation,7,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,2,69,2,0.095238,12,1,68,0,1,1,0,34.5,0.014493,67,-68,0.5,0.5,1,1,1,0.0,0.0,1.0,0,0,1,0,1,10,0,1,drama
13336,37504bcb2742666eb05898589384730018ddf06d835fc80433dd26cb614416d48b1cd8eae43cf6656b9dc8301688f1c9949256ed1214475d567379b5c93b0c07,1,1,0.8129470507512633,0.1870529492487367,11248,48.73694700810261,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,13,58,3,0.142857,3,46,4,8,7,2,4,0.106383,1.8,-42,4,0.307692,0.769231,1,1,3,0.230769,0.0,0.741379,0,0,1,0,1,40,1,0,romance
13338,d9c2a5d2918f2f207c252d84c6b3c4800b2725cfd1c7c6eb88ca6b68d287a1d2fb05e83241b3b6ebbe8f73ded7371cba68dbd561bb7a5e399818cf3e718e2875,0,1,0.9420673739868912,0.0579326260131086,15791,68.42150873088089,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,285,4,0.190476,8,0,285,0,0,6,0,286.0,0.003497,285,-285,0.166667,0.333333,0,0,3,0.0,0.0,0.442105,0,0,1,0,1,50,1,0,documentary
13352,1182e45b00015c2d73b850c80627cd9dcd5bbb4e50ecb463d718f7406b3ff33789a8d1dcb2e5b032aae5e0fd9a3fe01c0419f2d2f369cf4f567e36f8e8518988,1,0,0.9877005904152854,0.0122994095847146,21708,94.05953464188222,general_observation,7,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,9,339,5,0.238095,8,3,336,0,1,8,0,84.25,0.002967,333,-336,0.444444,0.666667,0,1,5,0.222222,0.222222,0.483776,0,0,1,0,1,30,1,0,thriller_crime
13355,f83e67ef7c8b427e37ceb8e7302d6528bab706dadbf203479ae2d2c00c2833d2727fd1bf0bf6f8661c2312f10a4b4c758dff0a5cc175a708e9675a72fe66443f,1,1,0.9850740955495448,0.0149259044504551,21132,91.56375926166646,general_observation,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,363,3,0.142857,5,0,277,86,0,4,1,278.0,0.31295,277,-191,0.0,0.0,0,0,2,0.2,0.0,0.741047,0,0,1,0,1,30,0,1,family_animation
13356,2da87da0dd12972c51c413ed2a86040c9036ec7ed2bece102f09da5e9c4aeb886ab32855ff5169e7a37069d6195ab069e13f2280481aed995eed6020b531c069,1,0,0.9307713864762104,0.0692286135237895,15047,65.19779886476884,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,68,5,0.238095,0,5,8,55,1,1,4,1.5,6.222222,3,47,0.333333,0.5,1,1,3,0.166667,0.166667,0.661765,0,0,0,1,0,40,0,0,historical_war
13360,3273cf6058e334fc3adf823447cef76971d0855f8acdb0c9ef9037819dde9763d4f736f3693667b3842d75bc0f523253590661110cc77d09d225d21b71886b68,1,1,0.8988661137425086,0.1011338862574914,13563,58.76771090601846,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,9,666,6,0.285714,2,479,76,111,6,2,1,0.160417,1.454545,-403,35,0.111111,0.333333,1,1,4,0.222222,0.0,0.43994,0,0,0,0,1,20,1,0,family_animation
13363,e1d7931642930ade6d65ef2d07971c6cc526d977cd4697df3fe89c4fe4cd258714776e8fc10a05df256fd250dbe14aa193f151edea355a29a124c0e46d0af703,1,1,0.5838345472125378,0.4161654527874622,6640,28.77074396637636,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,20,1,0,action_adventure
13364,954665845b6d100206fd1486a613bf80bb01a8487f3398eb23f4a783c7916e0aee3770a244b7e77a650e68888517a0cfc0febb1f7e7802746f5102380c61866b,1,1,0.6462357402520122,0.3537642597479877,7786,33.73629706659734,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,10,324,4,0.190476,1,118,88,118,7,1,2,0.747899,1.337079,-30,30,0.5,0.5,0,1,5,0.2,0.1,0.351852,0,1,0,0,1,20,1,0,comedy
13366,8d45eca7b9220567ec3686d5f2e4b37aa4ea08c2a59e4c4222ce9a4c82a751dc1ae49f723a6e10fd2721e28f5b3b3003255ea0339057bcaf144a7a1f1bbbba31,1,1,0.8220373100401092,0.1779626899598908,11430,49.525542701156894,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,4,2,0.095238,0,1,0,3,1,0,1,0.5,4.0,-1,3,0.5,1.0,1,1,2,0.0,0.5,0.75,0,0,1,0,1,40,0,1,other
13370,b1c1cef051e703b55ee5887cdcd16f8cfea689a6014e8f78f7f8f341dfa2cb32c5b41b9bda6c40aa8f9f1eb3812de1fda75563ebec7affb6384b340e67391ec3,1,1,0.6016035449757715,0.3983964550242285,6927,30.01429871311582,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,30,1,0,action_adventure
13371,ca730f05df199c68ce5b3236e46aab262b9e78f385d0aa476767d4fffb2ad8d95fd3bf59a032d7a387e0f3b85070dc7c3cd8afa57b5e3e344a7d326c75aad9d5,0,1,0.5197823041051837,0.4802176958948163,5759,24.95342085878938,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,3,65,2,0.095238,0,64,0,1,2,0,1,0.015385,2.0,-64,1,0.333333,0.333333,0,1,2,0.666667,0.0,0.984615,1,0,0,0,1,30,1,0,drama
13372,0d37adb47d628319ba7a43499ed26fe9074598db43eb1889b7d0151dc7cc6c012a865c7997efebc625873902d9b452fdfc15c3c67d1bd46a6eec93180e6ee7fe,1,1,0.6384715785703079,0.3615284214296921,7674,33.25100740933316,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,250,5,0.238095,2,105,1,144,1,1,3,0.018868,72.5,-104,143,0.2,0.4,0,1,4,0.0,0.4,0.456,1,0,0,0,1,30,0,1,horror
13379,fd344338bf24318f9d1d9fb2e36a8c85287750e29d0db185e9916f6d29829252d14ca114d8730b1b75f97237e82f522f5e7ace213532dad4bf6ffb53f2a42ba0,1,0,0.7646323200686863,0.2353676799313137,10226,44.30867888556696,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,5,8,3,0.142857,3,2,0,6,2,0,3,0.333333,7.0,-2,6,0.6,1.0,1,1,3,0.0,0.4,0.5,0,0,0,1,0,40,1,0,sf_fantasy
13380,82acb22b2fcb83c6d716755ac4326ffd9521dcb87ea221bb38458d7920c3a4aef85ff26fa070513751597e7a7cab43df04a6aa9627ca317fae68730d8f514f7d,1,1,0.9079668053238424,0.0920331946761575,13937,60.38823172581135,general_observation,7,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,15,15,6,0.285714,2,2,2,11,2,2,11,1.0,4.0,0,9,1.0,1.0,1,1,7,0.0,0.333333,0.266667,1,0,0,0,1,20,1,0,action_adventure
13381,f47354579983ddf780ee0fa96e63425dab65eb9ffff5e6a4b9db0858ae060414d5fd90b15f025af5de839f45140c95f4161a5eeacd5e96704fafa9e83ba00dbd,1,1,0.8950215865977736,0.1049784134022263,13430,58.19142943801725,general_observation,7,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,9,622,6,0.285714,0,369,145,108,3,5,1,0.394595,0.746575,-224,-37,0.222222,0.333333,1,1,3,0.222222,0.0,0.598071,0,0,1,0,1,50,1,0,drama
13382,38afeaaae755360eb54d5c04d1ff0f992523c75d71f8b52964601cada60372894b754c782b38e56ba6436234e213ab0b3bdf8ae17327298e645a5e6aea2d0ca5,1,0,0.9333089846907018,0.0666910153092982,15212,65.91273452055981,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,7,721,5,0.238095,2,293,289,139,2,4,1,0.986395,0.482759,-4,-150,0.0,0.0,0,1,4,0.142857,0.0,0.527046,0,0,0,1,0,40,0,0,romance
13383,84eb5ff57cc2bd93adb102484cabe11e5a8a6945bb443fdff865b879416cb394477d1d55975262ed9877d46b6dde4a1b19ead3beaf46776da27cfd89459bcf86,1,0,0.7320833725485132,0.2679166274514868,9344,40.48702283461155,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,40,0,0,action_adventure
13386,f26a7a4717baaa86ce85d5ff6ab31be667773f29e4a451ad4d0e6ee6724267bd06c6a6e0508594957064241ca32cd1cad000c61ff45d82ac0cb23362f33ed800,1,1,0.6834578679786424,0.3165421320213576,8448,36.60470557649811,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,50,0,1,action_adventure
13389,3d87444f71630c4ce3af9c8e8393a9451a3c16b9e2e2a0b394901a287e2d2d1f577bcc751f38d61835a197a1aaededec0e08a2466f8e1758c4588bad5c2ad348,0,1,0.484734213081417,0.515265786918583,5374,23.28523766194376,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,20,1,0,action_adventure
13390,8d525b6f6bb00d4d8945dba091da5b340a9242be280dd9297901ef6e25433769ce07dcfe291a090b6b92455c0bf3a9af4ef58eb601e8cef303c7113258433c0c,1,0,0.5031611309106201,0.4968388690893799,5587,24.208154599419384,general_observation,7,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,4,340,2,0.095238,18,340,0,0,4,0,0,0.002933,1.0,-340,0,0.25,0.25,1,1,3,0.25,0.0,0.335294,0,0,1,0,0,40,0,0,action_adventure
13392,1c5584a44a324ebef5a461947a7438e4f2610f36255e93091a8b978450be7aadac8e9ac53e3d4bad09fc7b6736b489611881ddb734f18d8329fd99495bf3f05a,1,1,0.955727140768394,0.044272859231606,16897,73.21374409636466,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,2,101,1,0.047619,9,0,101,0,0,2,0,102.0,0.009804,101,-101,0.0,0.0,0,0,1,0.0,1.0,1.0,0,1,0,0,1,20,1,0,romance
13394,eb9189b3953ad04058f28353269b383f00a2a759183bb9f8aca4325e240f8494b4775aabd234213429657a380d616cd95ab028b154b1ee8a120779382b8e4968,1,1,0.9022944596268654,0.0977055403731346,13691,59.32232765717752,general_observation,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,101,3,0.142857,5,12,70,19,1,2,2,5.461538,0.28169,58,-51,0.2,0.2,1,1,3,0.0,0.0,0.782178,0,1,0,0,1,20,0,1,drama
13396,bc7e8211362ab42b76089693c4c53bf9e0c79cbee4e86bcdad3fafdae5f721645f7e1971462baa98a0c93821f429a6a0dd0b6f788fb8ac0109b40b1b2d2b0054,1,1,0.6997693478530698,0.3002306521469302,8760,37.956583907448326,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,20,1,0,action_adventure
13397,5f4773eb863d23879a54723c4776307668a6038637555a4d930d9443b837a9963b4c047def8c537270f2788632984616fdc47d868bd6ec3cbc167963487e03df,1,0,0.5985922597159883,0.4014077402840117,6865,29.745656224273148,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,20,1,0,action_adventure
13400,c3aed0b020a5f6765a9a7ec15281402080301ac56c01a5b984215f9a710f7f3ba50ec609984ff531ada04e15247b9df1c03b6e385cbf5d42d4cd65507e6b1430,0,1,0.613338929635765,0.386661070364235,7315,31.695480740066728,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,126,1,0.047619,5,0,0,126,0,0,2,1.0,127.0,0,126,0.0,0.5,0,0,1,0.0,0.0,1.0,0,0,1,0,1,20,1,0,comedy
13401,c3c9ea01890ed78e1669b878d66c61984aa34dcd0b13409ad1624fe1b533ec58302218636795e365aecfea955a24cb0cb3357e6f0cd25c471d5c5be8b05d6288,0,1,0.7953368949807436,0.2046631050192564,10927,47.34607218683652,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,9,406,3,0.142857,1,383,0,23,7,0,2,0.002604,24.0,-383,23,0.111111,0.222222,0,1,4,0.0,0.0,0.435961,0,0,1,0,1,20,1,0,drama
13412,433b599478e2fb7320dc60fef28e8eaf91b960a0aee43b445572015977f3e0655d98d819dbed56b0e8f5107f53a79278d597c51cd81bcfaa33f9c0c4c3a9fd80,1,0,0.8392443692847233,0.1607556307152766,11833,51.27171887863425,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,4,65,2,0.095238,11,0,65,0,0,4,0,66.0,0.015152,65,-65,0.25,0.25,0,0,1,0.75,0.0,1.0,0,0,1,0,1,20,0,1,drama
13414,09a584115122ba6df963971db3bf161089bc4454bfcf7efb539a81cf5e8e458cc81cd740b4b30dc8a2716a5aee1a80804fb96a0937fafa439f4d57668a680896,1,0,0.9830871956559868,0.0169128043440131,20722,89.78725248061008,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,8,630,7,0.333333,1,138,387,105,3,3,2,2.791367,0.273196,249,-282,0.375,0.375,1,1,5,0.125,0.125,0.615873,0,0,0,0,0,40,0,0,sf_fantasy
13417,3e1a7c519eac1177b0936dd9a378618ab18fa32618a8f752d19b18f84657b55352924ddc738ea6b3f94e13c7e7d1df7bd5c4a11c5a65bb83eda2bb37e742b23a,1,1,0.7466365347382772,0.2533634652617228,9783,42.3891849733524,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,11,1,0.047619,5,0,0,11,0,0,3,1.0,12.0,0,11,0.333333,0.666667,0,0,2,0.0,0.666667,0.909091,0,0,1,0,1,40,1,0,romance
13421,b4ca2a0353631d81f8f9a707e53681d7b0c593f801dc0e97d280d4df86f9c28580e9c9dbf6c34bb83bdb5ec96fac27d206e809fb6eaac61ccdf56af8fd4b6365,0,1,0.6137773374794072,0.3862226625205928,7324,31.734477230382595,general_observation,7,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,110,1,0.047619,15,110,0,0,1,0,0,0.009009,1.0,-110,0,0.0,0.0,0,1,1,0.0,0.0,1.0,0,0,1,0,1,20,0,1,family_animation
13426,5c7faa050839c1c5fa6dda4cf5a5e3def7a918e21fa51b24cb4059c1529d8da2a69241219281d594d9962cd30e5fc77f95854876071e84fcee583494a63d7bd5,1,0,0.7556646083430261,0.2443353916569739,10010,43.37276311798605,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,40,0,1,action_adventure
13429,aa45bb2d7e3359132dc653de1d4d5db0438aac40c58b2d085b9ebac11cca10874e2c48bb88f5cdeaf7e9167ddf0ac278a5eb3760f2ab6c4f46882b7814ae0000,1,1,0.9830771028535802,0.0169228971464198,20720,89.77858659387323,general_observation,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,324,3,0.142857,2,0,68,256,0,1,5,69.0,3.724638,68,188,0.0,0.166667,0,0,3,0.0,0.333333,0.54321,1,0,0,0,1,40,1,0,family_animation
13434,558f959572556c90ac8fd46792ce376d430c9d162eb766b42df6d51809659573a2af63d17d5c96435a59371a41bf55080c1bd54d0b89fd9c767724b6f89fe2b2,1,1,0.9059709003612,0.0940290996387999,13855,60.03293036960007,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,10,335,7,0.333333,2,73,25,237,3,2,5,0.351351,9.153846,-48,212,0.2,0.2,1,1,4,0.1,0.0,0.707463,0,0,1,0,1,20,0,1,thriller_crime
13436,11303250d6b1c796360caf0f1dcea37d793b5f34b11c955ee74581ad5264e4b3b7d08a06300c57ab776966d82d6ff615719eb07531ec27559faae7383b5d5ff3,1,0,0.956490635695194,0.043509364304806,16963,73.49971835868105,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,20,1326,12,0.571429,0,489,454,383,8,5,7,0.928571,0.843956,-35,-71,0.1,0.2,1,1,6,0.05,0.35,0.558069,0,0,1,0,1,30,0,1,comedy
13440,91ac658ad9064a8ca8c51d6b663108ddabb94487a4329235eb03451f204b69734261e2ddf493f933bf7cc20ac46470cecedf405f51a885e6eb60c3b060b9d250,1,1,0.9671591890502562,0.0328408109497437,18128,78.5475973829022,general_observation,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,393,4,0.190476,3,129,74,190,5,1,2,0.576923,2.546667,-55,116,0.125,0.125,0,1,4,0.0,0.25,0.26972,0,1,0,0,1,20,0,1,comedy
13442,4546c7a22f668faab5fa3b0309112408311e89266548b747f13e5cbeb1a1e21268eca05a535d56b8246516897da555f046cab0922421a1e1cbea571514d06820,0,1,0.6067312670447694,0.3932687329552305,7166,31.049872178170627,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,50,1,0,action_adventure
13443,ecccaa728d70d7798b2f6ba6f1dda1fc9f125e77e8ca120879c9513198e5c499e0f1f8ebe260fce81bc19086ad82f12197e17969616660ec988d18e585b015f3,1,1,0.9576241606789015,0.0423758393210983,17065,73.94167858226093,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,128,2,0.095238,4,6,0,122,1,0,2,0.142857,123.0,-6,122,0.0,0.0,0,1,2,0.0,0.0,0.953125,0,1,0,0,1,20,0,1,romance
13445,69dbe98640e3939b6b179e5c7e158045a69133653a42fa549f51247f861f9a879a33f8096399aac41d5f7dbbae815db6a2adab598a7c9f4ac422b30500d50045,1,0,0.9675085538322964,0.0324914461677036,18178,78.76424455132371,general_observation,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8,342,6,0.285714,0,187,0,155,4,0,4,0.005319,156.0,-187,155,0.0,0.125,1,1,4,0.0,0.0,0.406433,0,0,1,0,1,40,0,1,thriller_crime
13446,180c0bf4a87878c83e24bd4c606db04a6d1f89a07d97dca13b57653612ff622dd8a43315eb64cd069ee29583a4bf2612de4319c3c1a0a67b64095a04ffa0c559,1,0,0.7439026423469305,0.2560973576530695,9645,41.79123878850904,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,40,0,0,action_adventure
13455,51b8e90bf3f2108bf6d83fcbe9c47134868eca56969749838c8b90d04677a9f83712f064a11b679cb463bfeb6df670bbe7717cf66bdcdc0b8c19e20992a634b6,1,1,0.7881792391458433,0.2118207608541567,10777,46.69613068157199,general_observation,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,285,3,0.142857,0,189,0,96,4,0,1,0.005263,97.0,-189,96,0.0,0.2,0,1,3,0.0,0.0,0.452632,1,0,0,0,1,30,1,0,action_adventure
13460,ac113d0eb312a66a5824f86790855181775582d43b2fa7f05039d7744f4d045630692d7f7d97af8946642ddb818180d63b6d730f34d99018c3f0d28362d3b563,1,0,0.9903471363584632,0.0096528636415367,22273,96.50764764504528,general_observation,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,35,864,5,0.238095,0,0,98,766,0,3,32,99.0,7.747475,98,668,0.285714,0.571429,0,0,4,0.228571,0.4,0.748843,0,0,1,0,0,40,0,1,sf_fantasy
13463,629e3204890f576865a36391e47a86e84ab572d9b513730045b98e5abdff6c2c01c468abbfd57d29bb37b29358a9b38152fe63f00b5be3ce755c32a0fbbd039b,1,1,0.9670855385287622,0.0329144614712377,18119,78.50860089258633,general_observation,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,500,4,0.190476,0,0,267,233,0,3,3,268.0,0.873134,267,-34,0.333333,0.333333,0,0,3,0.0,0.333333,0.518,0,1,0,0,1,20,0,1,drama
13464,e64ec932cc8b9d212d345ade1c774c94e08715f9c8345b73884fd8fbf238b5510ebff80454a7a4a57595e759f3ac9f5f1241185304382f70af49e0b558274a60,1,1,0.9244517258180368,0.0755482741819632,14739,63.86325230729234,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,152,1,0.047619,9,0,152,0,0,2,0,153.0,0.006536,152,-152,0.0,0.0,0,0,2,0.0,0.0,0.940789,0,1,0,0,1,30,0,1,drama
13467,4877a63118b1562d616a4e8802a13bc0adca7af6159a77977f15a9c0ca10dea96af92ca33b23e5482644b4a6f340f0e55a372c92bc7b262d48708cf3123fb213,1,0,0.930983785888736,0.0690162141112639,15060,65.25412712855842,general_observation,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,327,3,0.142857,3,0,214,113,0,5,1,215.0,0.530233,214,-101,0.333333,0.5,0,0,2,0.0,0.0,0.648318,0,1,0,0,1,20,0,1,comedy
13471,6fb634a33c470a790ae62879b04363c0c0325b0386ab349f4782b9770eb22f5534551e1739984cb0ca03b91751e54d48b260381dff49a7eeba595fba3e34a35c,1,1,0.965814241212754,0.0341857587872459,17959,77.8153299536375,general_observation,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,536,5,0.238095,2,9,133,394,1,2,6,13.4,2.947761,124,261,0.111111,0.111111,0,1,5,0.222222,0.0,0.563433,0,0,1,0,1,20,0,1,drama
13476,7284643cc6445159e39402d1acb485386ce300f31c70eaf536dd362cdf399ad00c1eff4aab5e699c45e15e939660c54eea0643938ed1bff181f54e6d52a5f010,1,0,0.5211272032480789,0.478872796751921,5772,25.009749122578967,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4,1,0.047619,2,0,0,4,0,0,1,1.0,5.0,0,4,0.0,1.0,0,0,1,0.0,0.0,1.0,0,0,0,1,1,20,1,0,historical_war
13477,bba1091617cad4bdbaf0b87631b40eb3711e8ff8db165bad37e95200cdb6a3043a5e79b61dd76060064c774173e93928b72a22ff49a6a4568f44c1936a3f1210,1,0,0.9776069703546364,0.0223930296453637,19687,85.30265609428484,general_observation,7,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,28,1014,9,0.428571,0,186,319,509,14,8,6,1.71123,1.59375,133,190,0.357143,0.428571,0,1,9,0.178571,0.214286,0.223866,0,0,0,1,0,40,0,0,comedy
13480,7856cd0cd412c32f9c9cf83cc09fffdb1766b16891d1c89cb40ced2c60ee6c2a9a48e39fca300daf5b14501dc7522ec9c50db90eaad7447caf9956355ee9033b,0,1,0.4869634327220239,0.5130365672779761,5394,23.37189652931236,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,20,0,1,action_adventure
13482,b942ec0da0ea642c74a129f7d5b4f2798dbe10e21dc0c278d7fc71d28e68632b8133bac3b0c651acf106375b32abe4346da033d899e88f75018a39b7cb633a59,0,0,0.5689864766546909,0.431013523345309,6373,27.613848087005504,general_observation,7,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,164,1,0.047619,20,164,0,0,1,0,0,0.006061,1.0,-164,0,0.0,0.0,1,1,1,1.0,0.0,1.0,0,0,1,0,1,50,1,0,thriller_crime
13485,a0c41fd930fa6348ab519b662fcaaeab9f55a2b264d13595856eba1228df44cbacc5b23cb8b4d465b5c351291eee05a817ab0464fc5b6d88ac1c15a7b3ebd484,1,0,0.740009269447535,0.259990730552465,9532,41.30161618787642,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,30,0,1,action_adventure
13490,d63430ca65f1e11ebd2cbb1661ea727a12afd689a65338d6c5e0753ece3a6d24c80e241ccd8d5a1be8bc9e80331a7e081405600b3dd61df2ba407e5aab87bfcb,1,0,0.9703719456309262,0.0296280543690737,18586,80.53208544564322,general_observation,7,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,6,61,5,0.238095,4,6,34,21,1,2,3,5.0,0.628571,28,-13,0.166667,0.166667,1,1,3,0.0,0.166667,0.557377,0,1,0,0,1,20,1,0,romance
13493,e2ac2ad7b83fa2ea2744b08c942f811e6166d892902a4cfeedd2806ee0a80a005da71083c38936fd44cb2ada1618ca7755f0c770dd0223af22702a612912ebff,1,0,0.96797665229709,0.0320233477029099,18236,79.01555526669266,general_observation,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6,104,4,0.190476,0,71,0,33,3,0,3,0.013889,34.0,-71,33,0.333333,0.333333,0,1,2,0.0,0.0,0.596154,0,0,0,1,0,40,0,0,sf_fantasy
13497,befcf25005bb3dd3d394808c2ffb8a5a1b5b090739b4a0d414085ce7feadd41815ec65e891dcb59fe540f116a428e0479c2455aebe0a16ac3a1ad4983cfbcd63,1,1,0.6067312670447694,0.3932687329552305,7167,31.054205121539063,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,40,1,0,action_adventure
