section,MOVIE_NUM,source_row_number,duplicate_group_size,movie_master_row_count,movie_id_cardinality,duplicate_movie_id_count,conflicting_columns,expected_join_extra_rows_if_raw_joined_to_viewhistory,recommendation
summary,all,,,14502,14018,380,,48443,Deduplicate Movie_Master by MOVIE_NUM before joining to View_History; do not apply in Stage 01.
duplicate_movie_id_row,7874,7839,3,,,,,3190,movie_title=해피엔드|ott_release_month=201408|genre=Drama
duplicate_movie_id_row,7874,7840,3,,,,,3190,movie_title=해피엔드|ott_release_month=201408|genre=Drama
duplicate_movie_id_row,7874,7841,3,,,,,3190,movie_title=해피엔드|ott_release_month=201408|genre=Drama
duplicate_movie_id_row,7931,7898,4,,,,,81,movie_title=드라이브(2011)|ott_release_month=202009|genre=Thriller/Crime
duplicate_movie_id_row,7931,7899,4,,,,,81,movie_title=드라이브(2011)|ott_release_month=202009|genre=Thriller/Crime
duplicate_movie_id_row,7931,7900,4,,,,,81,movie_title=드라이브(2011)|ott_release_month=202009|genre=Thriller/Crime
duplicate_movie_id_row,7931,7901,4,,,,,81,movie_title=드라이브(2011)|ott_release_month=202009|genre=Thriller/Crime
duplicate_movie_id_row,7938,7908,2,,,,,171,movie_title=미녀와야수(2017)|ott_release_month=201705|genre=Romance
duplicate_movie_id_row,7938,7909,2,,,,,171,movie_title=미녀와야수(2017)|ott_release_month=201705|genre=Romance
duplicate_movie_id_row,7941,7912,2,,,,,313,movie_title=럭키(2016)|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,7941,7913,2,,,,,313,movie_title=럭키(2016)|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,7976,7945,2,,,,,169,movie_title=해리포터와불의잔|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,7976,7946,2,,,,,169,movie_title=해리포터와불의잔|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,7979,7949,2,,,,,7,movie_title=로리타(1997)|ott_release_month=202004|genre=Romance
duplicate_movie_id_row,7979,7950,2,,,,,7,movie_title=로리타(1997)|ott_release_month=202004|genre=Romance
duplicate_movie_id_row,7998,7967,2,,,,,226,movie_title=말레피센트2|ott_release_month=201912|genre=SF/Fantasy
duplicate_movie_id_row,7998,7968,2,,,,,226,movie_title=말레피센트2|ott_release_month=201912|genre=SF/Fantasy
duplicate_movie_id_row,8004,7974,2,,,,,3,movie_title=팔로우미|ott_release_month=202010|genre=Drama
duplicate_movie_id_row,8004,7975,2,,,,,3,movie_title=팔로우미|ott_release_month=202010|genre=Drama
duplicate_movie_id_row,8103,8069,5,,,,,104,movie_title=챔피언(2018)|ott_release_month=201805|genre=Drama
duplicate_movie_id_row,8103,8070,5,,,,,104,movie_title=챔피언(2018)|ott_release_month=201805|genre=Drama
duplicate_movie_id_row,8103,8071,5,,,,,104,movie_title=챔피언(2018)|ott_release_month=201805|genre=Drama
duplicate_movie_id_row,8103,8072,5,,,,,104,movie_title=챔피언(2018)|ott_release_month=201805|genre=Drama
duplicate_movie_id_row,8103,8073,5,,,,,104,movie_title=챔피언(2018)|ott_release_month=201805|genre=Drama
duplicate_movie_id_row,8183,8149,2,,,,,112,movie_title=카2(2011)|ott_release_month=201806|genre=Animation/Family
duplicate_movie_id_row,8183,8150,2,,,,,112,movie_title=카2(2011)|ott_release_month=201806|genre=Animation/Family
duplicate_movie_id_row,8187,8154,2,,,,,12,"movie_title=그시절,우리가좋아했던소녀|ott_release_month=201612|genre=Romance"
duplicate_movie_id_row,8187,8155,2,,,,,12,"movie_title=그시절,우리가좋아했던소녀|ott_release_month=201612|genre=Romance"
duplicate_movie_id_row,8200,8167,2,,,,,9,movie_title=트위스터(1996)|ott_release_month=201910|genre=Action/Adventure
duplicate_movie_id_row,8200,8168,2,,,,,9,movie_title=트위스터(1996)|ott_release_month=201910|genre=Action/Adventure
duplicate_movie_id_row,8209,8177,2,,,,,5,movie_title=리벤지(2017)|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,8209,8178,2,,,,,5,movie_title=리벤지(2017)|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,8266,8233,2,,,,,702,movie_title=모아나|ott_release_month=201702|genre=Animation/Family
duplicate_movie_id_row,8266,8234,2,,,,,702,movie_title=모아나|ott_release_month=201702|genre=Animation/Family
duplicate_movie_id_row,8284,8252,2,,,,,156,movie_title=겨울왕국열기|ott_release_month=201509|genre=SF/Fantasy
duplicate_movie_id_row,8284,8253,2,,,,,156,movie_title=겨울왕국열기|ott_release_month=201509|genre=SF/Fantasy
duplicate_movie_id_row,8338,8307,3,,,,,32,movie_title=스파이(2015)|ott_release_month=201506|genre=Other
duplicate_movie_id_row,8338,8308,3,,,,,32,movie_title=스파이(2015)|ott_release_month=201506|genre=Other
duplicate_movie_id_row,8338,8309,3,,,,,32,movie_title=스파이(2015)|ott_release_month=201506|genre=Other
duplicate_movie_id_row,8367,8338,2,,,,,92,movie_title=스파이지니어스|ott_release_month=202004|genre=Comedy
duplicate_movie_id_row,8367,8339,2,,,,,92,movie_title=스파이지니어스|ott_release_month=202004|genre=Comedy
duplicate_movie_id_row,8410,8378,4,,,,,276,movie_title=정글북(2016)|ott_release_month=201609|genre=Action/Adventure
duplicate_movie_id_row,8410,8379,4,,,,,276,movie_title=정글북(2016)|ott_release_month=201609|genre=Action/Adventure
duplicate_movie_id_row,8410,8380,4,,,,,276,movie_title=정글북(2016)|ott_release_month=201609|genre=Action/Adventure
duplicate_movie_id_row,8410,8381,4,,,,,276,movie_title=정글북(2016)|ott_release_month=201609|genre=Action/Adventure
duplicate_movie_id_row,8579,8544,2,,,,,2471,movie_title=겨울왕국2|ott_release_month=202001|genre=Animation/Family
duplicate_movie_id_row,8579,8545,2,,,,,2471,movie_title=겨울왕국2|ott_release_month=202001|genre=Animation/Family
duplicate_movie_id_row,8583,8549,2,,,,,2,movie_title=심판(2017)|ott_release_month=201911|genre=Drama
duplicate_movie_id_row,8583,8550,2,,,,,2,movie_title=심판(2017)|ott_release_month=201911|genre=Drama
duplicate_movie_id_row,8621,8587,2,,,,,6,movie_title=로빈후드|ott_release_month=201404|genre=Historical/War
duplicate_movie_id_row,8621,8588,2,,,,,6,movie_title=로빈후드|ott_release_month=201404|genre=Historical/War
duplicate_movie_id_row,8642,8609,2,,,,,66,movie_title=닥터스트레인지|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,8642,8610,2,,,,,66,movie_title=닥터스트레인지|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,8675,8640,2,,,,,1,movie_title=보디가드(2011)|ott_release_month=201607|genre=Romance
duplicate_movie_id_row,8675,8641,2,,,,,1,movie_title=보디가드(2011)|ott_release_month=201607|genre=Romance
duplicate_movie_id_row,8749,8712,2,,,,,149,movie_title=마이펫의이중생활|ott_release_month=201609|genre=Animation/Family
duplicate_movie_id_row,8749,8713,2,,,,,149,movie_title=마이펫의이중생활|ott_release_month=201609|genre=Animation/Family
duplicate_movie_id_row,8842,8802,3,,,,,48,movie_title=덤보|ott_release_month=201906|genre=SF/Fantasy
duplicate_movie_id_row,8842,8803,3,,,,,48,movie_title=덤보|ott_release_month=201906|genre=SF/Fantasy
duplicate_movie_id_row,8842,8804,3,,,,,48,movie_title=덤보|ott_release_month=201906|genre=SF/Fantasy
duplicate_movie_id_row,8913,8875,2,,,,,43,movie_title=피노키오(2019)|ott_release_month=202103|genre=SF/Fantasy
duplicate_movie_id_row,8913,8876,2,,,,,43,movie_title=피노키오(2019)|ott_release_month=202103|genre=SF/Fantasy
duplicate_movie_id_row,8939,8902,2,,,,,64,movie_title=말할수없는비밀|ott_release_month=201506|genre=Drama
duplicate_movie_id_row,8939,8903,2,,,,,64,movie_title=말할수없는비밀|ott_release_month=201506|genre=Drama
duplicate_movie_id_row,8958,8922,3,,,,,14,movie_title=안나카레니나|ott_release_month=201306|genre=Drama
duplicate_movie_id_row,8958,8923,3,,,,,14,movie_title=안나카레니나|ott_release_month=201306|genre=Drama
duplicate_movie_id_row,8958,8924,3,,,,,14,movie_title=안나카레니나|ott_release_month=201306|genre=Drama
duplicate_movie_id_row,8970,8936,2,,,,,454,movie_title=주토피아|ott_release_month=201608|genre=Animation/Family
duplicate_movie_id_row,8970,8937,2,,,,,454,movie_title=주토피아|ott_release_month=201608|genre=Animation/Family
duplicate_movie_id_row,8971,8938,2,,,,,3,movie_title=만남의광장(2007)|ott_release_month=202009|genre=Comedy
duplicate_movie_id_row,8971,8939,2,,,,,3,movie_title=만남의광장(2007)|ott_release_month=202009|genre=Comedy
duplicate_movie_id_row,9018,8985,2,,,,,141,movie_title=카(2006)|ott_release_month=201706|genre=Animation/Family
duplicate_movie_id_row,9018,8986,2,,,,,141,movie_title=카(2006)|ott_release_month=201706|genre=Animation/Family
duplicate_movie_id_row,9095,9059,2,,,,,0,movie_title=가디언스|ott_release_month=201411|genre=Thriller/Crime
duplicate_movie_id_row,9095,9060,2,,,,,0,movie_title=가디언스|ott_release_month=201411|genre=Thriller/Crime
duplicate_movie_id_row,9113,9076,2,,,,,8,movie_title=러브(2015)|ott_release_month=201711|genre=Drama
duplicate_movie_id_row,9113,9077,2,,,,,8,movie_title=러브(2015)|ott_release_month=201711|genre=Drama
duplicate_movie_id_row,9188,9150,2,,,,,75,movie_title=몬스터주식회사|ott_release_month=201303|genre=Animation/Family
duplicate_movie_id_row,9188,9151,2,,,,,75,movie_title=몬스터주식회사|ott_release_month=201303|genre=Animation/Family
duplicate_movie_id_row,9247,9205,2,,,,,18,movie_title=피노키오|ott_release_month=201612|genre=SF/Fantasy
duplicate_movie_id_row,9247,9206,2,,,,,18,movie_title=피노키오|ott_release_month=201612|genre=SF/Fantasy
duplicate_movie_id_row,9276,9234,3,,,,,74,movie_title=끝까지간다|ott_release_month=201407|genre=Thriller/Crime
duplicate_movie_id_row,9276,9235,3,,,,,74,movie_title=끝까지간다|ott_release_month=201407|genre=Thriller/Crime
duplicate_movie_id_row,9276,9236,3,,,,,74,movie_title=끝까지간다|ott_release_month=201407|genre=Thriller/Crime
duplicate_movie_id_row,9277,9237,3,,,,,30,movie_title=잃어버린세계를찾아서(2019)|ott_release_month=201910|genre=Animation/Family
duplicate_movie_id_row,9277,9238,3,,,,,30,movie_title=잃어버린세계를찾아서(2019)|ott_release_month=201910|genre=Animation/Family
duplicate_movie_id_row,9277,9239,3,,,,,30,movie_title=잃어버린세계를찾아서(2019)|ott_release_month=201910|genre=Animation/Family
duplicate_movie_id_row,9341,9301,2,,,,,92,movie_title=말레피센트|ott_release_month=201811|genre=Action/Adventure
duplicate_movie_id_row,9341,9302,2,,,,,92,movie_title=말레피센트|ott_release_month=201811|genre=Action/Adventure
duplicate_movie_id_row,9374,9334,3,,,,,144,movie_title=두여자(2010)|ott_release_month=201904|genre=Thriller/Crime
duplicate_movie_id_row,9374,9335,3,,,,,144,movie_title=두여자(2010)|ott_release_month=201904|genre=Thriller/Crime
duplicate_movie_id_row,9374,9336,3,,,,,144,movie_title=두여자(2010)|ott_release_month=201904|genre=Thriller/Crime
duplicate_movie_id_row,9416,9376,2,,,,,617,movie_title=어벤져스:인피니티워|ott_release_month=201807|genre=SF/Fantasy
duplicate_movie_id_row,9416,9377,2,,,,,617,movie_title=어벤져스:인피니티워|ott_release_month=201807|genre=SF/Fantasy
duplicate_movie_id_row,9447,9408,2,,,,,78,movie_title=토이스토리3|ott_release_month=201405|genre=SF/Fantasy
duplicate_movie_id_row,9447,9409,2,,,,,78,movie_title=토이스토리3|ott_release_month=201405|genre=SF/Fantasy
duplicate_movie_id_row,9466,9428,2,,,,,11,movie_title=아이스에이지:지구대충돌|ott_release_month=201609|genre=Animation/Family
duplicate_movie_id_row,9466,9429,2,,,,,11,movie_title=아이스에이지:지구대충돌|ott_release_month=201609|genre=Animation/Family
duplicate_movie_id_row,9473,9436,2,,,,,22,movie_title=볼트|ott_release_month=201504|genre=Thriller/Crime
duplicate_movie_id_row,9473,9437,2,,,,,22,movie_title=볼트|ott_release_month=201504|genre=Thriller/Crime
duplicate_movie_id_row,9482,9444,2,,,,,12,movie_title=리틀드래곤코코넛2:정글대탐험|ott_release_month=202103|genre=Animation/Family
duplicate_movie_id_row,9482,9445,2,,,,,12,movie_title=리틀드래곤코코넛2:정글대탐험|ott_release_month=202103|genre=Animation/Family
duplicate_movie_id_row,9524,9485,2,,,,,176,movie_title=어벤져스:에이지오브울트론|ott_release_month=201806|genre=SF/Fantasy
duplicate_movie_id_row,9524,9486,2,,,,,176,movie_title=어벤져스:에이지오브울트론|ott_release_month=201806|genre=SF/Fantasy
duplicate_movie_id_row,9630,9587,2,,,,,4,movie_title=터미널|ott_release_month=201308|genre=Drama
duplicate_movie_id_row,9630,9588,2,,,,,4,movie_title=터미널|ott_release_month=201308|genre=Drama
duplicate_movie_id_row,9664,9620,5,,,,genre,88,movie_title=뮬란(2019)|ott_release_month=202008|genre=Action/Adventure
duplicate_movie_id_row,9664,9621,5,,,,genre,88,movie_title=뮬란(2019)|ott_release_month=202008|genre=Animation/Family
duplicate_movie_id_row,9664,9622,5,,,,genre,88,movie_title=뮬란(2019)|ott_release_month=202008|genre=Animation/Family
duplicate_movie_id_row,9664,9623,5,,,,genre,88,movie_title=뮬란(2019)|ott_release_month=202008|genre=Animation/Family
duplicate_movie_id_row,9664,9624,5,,,,genre,88,movie_title=뮬란(2019)|ott_release_month=202008|genre=Animation/Family
duplicate_movie_id_row,9665,9625,3,,,,,144,movie_title=라이온킹|ott_release_month=201201|genre=Animation/Family
duplicate_movie_id_row,9665,9626,3,,,,,144,movie_title=라이온킹|ott_release_month=201201|genre=Animation/Family
duplicate_movie_id_row,9665,9627,3,,,,,144,movie_title=라이온킹|ott_release_month=201201|genre=Animation/Family
duplicate_movie_id_row,9712,9673,2,,,,,2,movie_title=집으로가는길|ott_release_month=201401|genre=Drama
duplicate_movie_id_row,9712,9674,2,,,,,2,movie_title=집으로가는길|ott_release_month=201401|genre=Drama
duplicate_movie_id_row,9713,9675,2,,,,,1,movie_title=엠마(2020)|ott_release_month=202003|genre=Animation/Family
duplicate_movie_id_row,9713,9676,2,,,,,1,movie_title=엠마(2020)|ott_release_month=202003|genre=Animation/Family
duplicate_movie_id_row,9745,9705,2,,,,,6,movie_title=아일랜드|ott_release_month=201808|genre=Thriller/Crime
duplicate_movie_id_row,9745,9706,2,,,,,6,movie_title=아일랜드|ott_release_month=201808|genre=Thriller/Crime
duplicate_movie_id_row,9829,9783,2,,,,,80,movie_title=아이언맨3|ott_release_month=201309|genre=SF/Fantasy
duplicate_movie_id_row,9829,9784,2,,,,,80,movie_title=아이언맨3|ott_release_month=201309|genre=SF/Fantasy
duplicate_movie_id_row,9909,9861,2,,,,,1086,movie_title=어벤져스:엔드게임|ott_release_month=201907|genre=SF/Fantasy
duplicate_movie_id_row,9909,9862,2,,,,,1086,movie_title=어벤져스:엔드게임|ott_release_month=201907|genre=SF/Fantasy
duplicate_movie_id_row,9944,9897,2,,,,,32,movie_title=마스터|ott_release_month=201308|genre=Drama
duplicate_movie_id_row,9944,9898,2,,,,,32,movie_title=마스터|ott_release_month=201308|genre=Drama
duplicate_movie_id_row,9969,9921,2,,,,,19,movie_title=더웨이브(2019)|ott_release_month=202103|genre=Drama
duplicate_movie_id_row,9969,9922,2,,,,,19,movie_title=더웨이브(2019)|ott_release_month=202103|genre=Drama
duplicate_movie_id_row,10213,10153,2,,,,,115,movie_title=블랙팬서|ott_release_month=201805|genre=SF/Fantasy
duplicate_movie_id_row,10213,10154,2,,,,,115,movie_title=블랙팬서|ott_release_month=201805|genre=SF/Fantasy
duplicate_movie_id_row,10218,10159,2,,,,,30,movie_title=쌍화점(2008)|ott_release_month=201901|genre=Drama
duplicate_movie_id_row,10218,10160,2,,,,,30,movie_title=쌍화점(2008)|ott_release_month=201901|genre=Drama
duplicate_movie_id_row,10259,10201,2,,,,,63,movie_title=강철비2:정상회담|ott_release_month=202008|genre=Drama
duplicate_movie_id_row,10259,10202,2,,,,,63,movie_title=강철비2:정상회담|ott_release_month=202008|genre=Drama
duplicate_movie_id_row,10263,10206,2,,,,,57,movie_title=벨(2013)|ott_release_month=201903|genre=Comedy
duplicate_movie_id_row,10263,10207,2,,,,,57,movie_title=벨(2013)|ott_release_month=201903|genre=Comedy
duplicate_movie_id_row,10281,10224,2,,,,,93,movie_title=라스트레터(2018)|ott_release_month=202103|genre=Romance
duplicate_movie_id_row,10281,10225,2,,,,,93,movie_title=라스트레터(2018)|ott_release_month=202103|genre=Romance
duplicate_movie_id_row,10343,10284,3,,,,,16,movie_title=원더랜드(2019)|ott_release_month=201909|genre=Animation/Family
duplicate_movie_id_row,10343,10285,3,,,,,16,movie_title=원더랜드(2019)|ott_release_month=201909|genre=Animation/Family
duplicate_movie_id_row,10343,10286,3,,,,,16,movie_title=원더랜드(2019)|ott_release_month=201909|genre=Animation/Family
duplicate_movie_id_row,10363,10306,2,,,,,179,movie_title=수퍼소닉|ott_release_month=202003|genre=Animation/Family
duplicate_movie_id_row,10363,10307,2,,,,,179,movie_title=수퍼소닉|ott_release_month=202003|genre=Animation/Family
duplicate_movie_id_row,10422,10365,2,,,,,4,movie_title=립반윙클의신부|ott_release_month=201610|genre=Romance
duplicate_movie_id_row,10422,10366,2,,,,,4,movie_title=립반윙클의신부|ott_release_month=201610|genre=Romance
duplicate_movie_id_row,10446,10390,2,,,,,158,movie_title=스파이더맨:파프롬홈|ott_release_month=201909|genre=SF/Fantasy
duplicate_movie_id_row,10446,10391,2,,,,,158,movie_title=스파이더맨:파프롬홈|ott_release_month=201909|genre=SF/Fantasy
duplicate_movie_id_row,10468,10412,3,,,,,20,movie_title=침입자(2020)|ott_release_month=202006|genre=Thriller/Crime
duplicate_movie_id_row,10468,10413,3,,,,,20,movie_title=침입자(2020)|ott_release_month=202006|genre=Thriller/Crime
duplicate_movie_id_row,10468,10414,3,,,,,20,movie_title=침입자(2020)|ott_release_month=202006|genre=Thriller/Crime
duplicate_movie_id_row,10506,10452,2,,,,,2,movie_title=왕을참하라|ott_release_month=201911|genre=Drama
duplicate_movie_id_row,10506,10453,2,,,,,2,movie_title=왕을참하라|ott_release_month=201911|genre=Drama
duplicate_movie_id_row,10508,10455,2,,,,genre,1456,movie_title=최후의카운트다운|ott_release_month=201905|genre=Historical/War
duplicate_movie_id_row,10508,10456,2,,,,genre,1456,movie_title=최후의카운트다운|ott_release_month=201905|genre=SF/Fantasy
duplicate_movie_id_row,10523,10471,2,,,,,8,movie_title=모모(1986)|ott_release_month=201512|genre=Comedy
duplicate_movie_id_row,10523,10472,2,,,,,8,movie_title=모모(1986)|ott_release_month=201512|genre=Comedy
duplicate_movie_id_row,10532,10481,3,,,,,4,movie_title=고백|ott_release_month=201501|genre=Drama
duplicate_movie_id_row,10532,10482,3,,,,,4,movie_title=고백|ott_release_month=201501|genre=Drama
duplicate_movie_id_row,10532,10483,3,,,,,4,movie_title=고백|ott_release_month=201501|genre=Drama
duplicate_movie_id_row,10663,10611,2,,,,,1,movie_title=돌이킬수없는(2013)|ott_release_month=201410|genre=Drama
duplicate_movie_id_row,10663,10612,2,,,,,1,movie_title=돌이킬수없는(2013)|ott_release_month=201410|genre=Drama
duplicate_movie_id_row,10780,10723,2,,,,,33,movie_title=비스트(2019)|ott_release_month=201907|genre=Animation/Family
duplicate_movie_id_row,10780,10724,2,,,,,33,movie_title=비스트(2019)|ott_release_month=201907|genre=Animation/Family
duplicate_movie_id_row,10838,10781,2,,,,,39,movie_title=스쿠비!|ott_release_month=202007|genre=Animation/Family
duplicate_movie_id_row,10838,10782,2,,,,,39,movie_title=스쿠비!|ott_release_month=202007|genre=Animation/Family
duplicate_movie_id_row,10860,10803,2,,,,,59,movie_title=스타워즈:라이즈오브스카이워커|ott_release_month=202003|genre=SF/Fantasy
duplicate_movie_id_row,10860,10804,2,,,,,59,movie_title=스타워즈:라이즈오브스카이워커|ott_release_month=202003|genre=SF/Fantasy
duplicate_movie_id_row,10938,10877,2,,,,,22,movie_title=킹메이커(2012)|ott_release_month=202102|genre=Drama
duplicate_movie_id_row,10938,10878,2,,,,,22,movie_title=킹메이커(2012)|ott_release_month=202102|genre=Drama
duplicate_movie_id_row,10953,10892,2,,,,,40,movie_title=아들에게가는길|ott_release_month=201712|genre=Animation/Family
duplicate_movie_id_row,10953,10893,2,,,,,40,movie_title=아들에게가는길|ott_release_month=201712|genre=Animation/Family
duplicate_movie_id_row,10961,10901,2,,,,,3,movie_title=은밀하게위대하게|ott_release_month=201308|genre=Comedy
duplicate_movie_id_row,10961,10902,2,,,,,3,movie_title=은밀하게위대하게|ott_release_month=201308|genre=Comedy
duplicate_movie_id_row,10994,10933,2,,,,,2,movie_title=서부전선이상없다|ott_release_month=201312|genre=Historical/War
duplicate_movie_id_row,10994,10934,2,,,,,2,movie_title=서부전선이상없다|ott_release_month=201312|genre=Historical/War
duplicate_movie_id_row,11022,10960,2,,,,,9,movie_title=비행기2:소방구조대|ott_release_month=201801|genre=Animation/Family
duplicate_movie_id_row,11022,10961,2,,,,,9,movie_title=비행기2:소방구조대|ott_release_month=201801|genre=Animation/Family
duplicate_movie_id_row,11037,10976,2,,,,,109,movie_title=도리를찾아서|ott_release_month=201701|genre=Animation/Family
duplicate_movie_id_row,11037,10977,2,,,,,109,movie_title=도리를찾아서|ott_release_month=201701|genre=Animation/Family
duplicate_movie_id_row,11047,10987,2,,,,,8,movie_title=친구|ott_release_month=201212|genre=Thriller/Crime
duplicate_movie_id_row,11047,10988,2,,,,,8,movie_title=친구|ott_release_month=201212|genre=Thriller/Crime
duplicate_movie_id_row,11062,11001,2,,,,,103,movie_title=돌이킬수없는(2002)|ott_release_month=201909|genre=Thriller/Crime
duplicate_movie_id_row,11062,11002,2,,,,,103,movie_title=돌이킬수없는(2002)|ott_release_month=201909|genre=Thriller/Crime
duplicate_movie_id_row,11087,11026,2,,,,,10,movie_title=연인(2004)|ott_release_month=201912|genre=Romance
duplicate_movie_id_row,11087,11027,2,,,,,10,movie_title=연인(2004)|ott_release_month=201912|genre=Romance
duplicate_movie_id_row,11110,11048,2,,,,,2,movie_title=맨홀|ott_release_month=201901|genre=Horror
duplicate_movie_id_row,11110,11049,2,,,,,2,movie_title=맨홀|ott_release_month=201901|genre=Horror
duplicate_movie_id_row,11135,11072,2,,,,,35,movie_title=퍼펙트맨(2019)|ott_release_month=201910|genre=Comedy
duplicate_movie_id_row,11135,11073,2,,,,,35,movie_title=퍼펙트맨(2019)|ott_release_month=201910|genre=Comedy
duplicate_movie_id_row,11193,11128,2,,,,,208,movie_title=해리포터와아즈카반의죄수|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,11193,11129,2,,,,,208,movie_title=해리포터와아즈카반의죄수|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,11264,11197,2,,,,,11,movie_title=고스트버스터즈(2016)|ott_release_month=201609|genre=SF/Fantasy
duplicate_movie_id_row,11264,11198,2,,,,,11,movie_title=고스트버스터즈(2016)|ott_release_month=201609|genre=SF/Fantasy
duplicate_movie_id_row,11339,11271,2,,,,,17,movie_title=가디언즈|ott_release_month=201304|genre=SF/Fantasy
duplicate_movie_id_row,11339,11272,2,,,,,17,movie_title=가디언즈|ott_release_month=201304|genre=SF/Fantasy
duplicate_movie_id_row,11363,11294,2,,,,,285,movie_title=해리포터와비밀의방|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,11363,11295,2,,,,,285,movie_title=해리포터와비밀의방|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,11446,11375,2,,,,,36,movie_title=바람(2009)|ott_release_month=202007|genre=Drama
duplicate_movie_id_row,11446,11376,2,,,,,36,movie_title=바람(2009)|ott_release_month=202007|genre=Drama
duplicate_movie_id_row,11473,11401,2,,,,,19,movie_title=세레니티(2018)|ott_release_month=202007|genre=Thriller/Crime
duplicate_movie_id_row,11473,11402,2,,,,,19,movie_title=세레니티(2018)|ott_release_month=202007|genre=Thriller/Crime
duplicate_movie_id_row,11519,11447,2,,,,,1,movie_title=더하우스|ott_release_month=201912|genre=Horror
duplicate_movie_id_row,11519,11448,2,,,,,1,movie_title=더하우스|ott_release_month=201912|genre=Horror
duplicate_movie_id_row,11667,11591,2,,,,,13,movie_title=배드지니어스|ott_release_month=201711|genre=Thriller/Crime
duplicate_movie_id_row,11667,11592,2,,,,,13,movie_title=배드지니어스|ott_release_month=201711|genre=Thriller/Crime
duplicate_movie_id_row,11674,11599,2,,,,,230,movie_title=반지의제왕:반지원정대|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,11674,11600,2,,,,,230,movie_title=반지의제왕:반지원정대|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,11709,11633,4,,,,,12,movie_title=정글북(1967)|ott_release_month=201612|genre=Animation/Family
duplicate_movie_id_row,11709,11634,4,,,,,12,movie_title=정글북(1967)|ott_release_month=201612|genre=Animation/Family
duplicate_movie_id_row,11709,11635,4,,,,,12,movie_title=정글북(1967)|ott_release_month=201612|genre=Animation/Family
duplicate_movie_id_row,11709,11636,4,,,,,12,movie_title=정글북(1967)|ott_release_month=201612|genre=Animation/Family
duplicate_movie_id_row,11727,11652,3,,,,,78,movie_title=스파이|ott_release_month=201311|genre=Other
duplicate_movie_id_row,11727,11653,3,,,,,78,movie_title=스파이|ott_release_month=201311|genre=Other
duplicate_movie_id_row,11727,11654,3,,,,,78,movie_title=스파이|ott_release_month=201311|genre=Other
duplicate_movie_id_row,11736,11662,2,,,,,2,movie_title=바이러스(2017)|ott_release_month=202008|genre=Drama
duplicate_movie_id_row,11736,11663,2,,,,,2,movie_title=바이러스(2017)|ott_release_month=202008|genre=Drama
duplicate_movie_id_row,11739,11665,3,,,,,106,movie_title=레미제라블|ott_release_month=201303|genre=Drama
duplicate_movie_id_row,11739,11666,3,,,,,106,movie_title=레미제라블|ott_release_month=201303|genre=Drama
duplicate_movie_id_row,11739,11667,3,,,,,106,movie_title=레미제라블|ott_release_month=201303|genre=Drama
duplicate_movie_id_row,11768,11696,3,,,,,2,movie_title=테러리스트(1995)|ott_release_month=201612|genre=Action/Adventure
duplicate_movie_id_row,11768,11697,3,,,,,2,movie_title=테러리스트(1995)|ott_release_month=201612|genre=Action/Adventure
duplicate_movie_id_row,11768,11698,3,,,,,2,movie_title=테러리스트(1995)|ott_release_month=201612|genre=Action/Adventure
duplicate_movie_id_row,11769,11699,3,,,,,24,movie_title=터널|ott_release_month=201801|genre=Historical/War
duplicate_movie_id_row,11769,11700,3,,,,,24,movie_title=터널|ott_release_month=201801|genre=Historical/War
duplicate_movie_id_row,11769,11701,3,,,,,24,movie_title=터널|ott_release_month=201801|genre=Historical/War
duplicate_movie_id_row,11797,11728,2,,,,,2,movie_title=강남1970|ott_release_month=202003|genre=Drama
duplicate_movie_id_row,11797,11729,2,,,,,2,movie_title=강남1970|ott_release_month=202003|genre=Drama
duplicate_movie_id_row,11860,11790,2,,,,,29,movie_title=잠자는숲속의공주|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,11860,11791,2,,,,,29,movie_title=잠자는숲속의공주|ott_release_month=201701|genre=SF/Fantasy
duplicate_movie_id_row,11933,11863,2,,,,,2,movie_title=택시(1998)|ott_release_month=201608|genre=Comedy
duplicate_movie_id_row,11933,11864,2,,,,,2,movie_title=택시(1998)|ott_release_month=201608|genre=Comedy
duplicate_movie_id_row,11935,11866,3,,,,,222,movie_title=그린치(2018)|ott_release_month=201901|genre=Animation/Family
duplicate_movie_id_row,11935,11867,3,,,,,222,movie_title=그린치(2018)|ott_release_month=201901|genre=Animation/Family
duplicate_movie_id_row,11935,11868,3,,,,,222,movie_title=그린치(2018)|ott_release_month=201901|genre=Animation/Family
