model_family,promo_scope,feature_name,feature_family,mean_feature_value,mean_shap_value,corr_feature_value_shap,direction_summary,interpretation_caveat,notes
GradientBoosting,promo1,avg_daily_watch_time_min,weekly_usage,71.50356768093017,6.767831113813206e-05,0.41823363574499034,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,max_watch_time_min,weekly_usage,89.3385,0.006071933017459262,0.8156309680728359,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,max_daily_watch_time_min,weekly_usage,128.2845,0.0008686533522882265,0.7512297695540803,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,max_daily_sessions,weekly_usage,2.6685,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,recency,technical_or_unknown,6.147,-0.010790071219415717,0.32116351158237233,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_gap_between_watch_days,weekly_usage,3.3824068029193026,-0.00030933117274159315,0.720069368162276,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_gap_w1_watch_days,weekly_usage,0.69375,0.00013297273750296308,0.008576733473738411,non_monotonic_or_unclear,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_gap_w2_watch_days,weekly_usage,0.6459,-0.0001858686585453015,-0.7799763855268449,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_gap_w3_watch_days,weekly_usage,0.6557833333333333,0.0004567857281546058,0.8347196933047849,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,max_inactive_gap_days,technical_or_unknown,5.2335,0.00045787113981221063,0.7673850797826592,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_rewatch_ratio,weekly_usage,0.14748859215578733,0.0012239144033711464,-0.8531695999531634,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,weekend_watch_ratio,weekly_usage,0.3735716268330115,-5.340087001336834e-05,-0.8176673145622663,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_ratio_under_1m,weekly_usage,0.21489087400502083,-0.00043953672357345384,-0.7835456615123296,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_ratio_under_5m,weekly_usage,0.3121897986289616,-0.0013131674124744629,-0.6762703523197106,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,movie_per_active_day,content_preference,1.2653924936174936,-0.0014283228303556333,-0.13781672213673876,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,max_day_share,technical_or_unknown,0.5857394452111427,-0.0017781104960294014,-0.8372663859149775,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,day_count_over_3times,technical_or_unknown,0.6925,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_time_min_w1,weekly_usage,97.0585,-0.001176269755117368,-0.5507449953020457,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_time_min_w2,weekly_usage,95.7145,0.0006905082902259601,0.7784283470153018,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_time_min_w3,weekly_usage,95.703,-0.009562052359660289,0.6988615072238601,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_session_w1,weekly_usage,2.2605,0.002575583657437076,-0.6672644709539451,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_session_w2,weekly_usage,2.1265,0.00033967581455092064,-0.5199352927846412,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_session_w3,weekly_usage,2.1575,-0.0017507089761264992,0.5476964885621501,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,diff_between_w2_w1,weekly_usage,-1.344,0.005791254692176244,0.589607461872366,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,diff_between_w3_w1,weekly_usage,-1.3555,-0.00934633054045843,0.6593107621804486,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,diff_between_w3_w2,weekly_usage,-0.0115,-0.0019477753086246587,0.5058145428343107,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_w1_over_50pct,weekly_usage,0.2965,-0.0003633762293575086,-0.8574350826523338,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_w2_over_50pct,weekly_usage,0.2655,-0.0002930585821235865,0.6805220270429033,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_w3_over_50pct,weekly_usage,0.2855,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_only_w1,technical_or_unknown,0.096,0.004100238553887083,-0.9886534872603429,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_only_w2,technical_or_unknown,0.078,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_only_w3,technical_or_unknown,0.106,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,new_movie_in_90d_ratio,content_preference,0.18209814032611404,-0.00010776040383271033,0.8527398676408271,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,new_movie_in_180d_ratio,content_preference,0.21612682598607721,-0.000710457748073871,0.8751779442889344,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,new_movie_in_365d_ratio,content_preference,0.26210792016236495,0.000596287624534181,-0.4119832697867742,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,old_movie_ratio_5y,content_preference,0.161730370810236,0.0003879334685525784,-0.7911546739531318,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_ott_release_year,content_preference,1900.8197668918158,-0.0003773105790247202,-0.36741218902490663,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,genre_diversity_count,genre_preference,2.895,0.0001039166924603464,0.7952888190965086,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,action_adventure_ratio,genre_preference,0.10671513095816156,-0.0019074997608646055,-0.9764901346790545,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,family_animation_ratio,genre_preference,0.10800762746332387,-0.010214754628874138,0.7591855416087316,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,drama_ratio,genre_preference,0.17455626995707263,0.014442318509784481,0.7324872980203329,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,thriller_crime_ratio,genre_preference,0.12834044654502436,-0.013234109427007763,-0.9696327002610708,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,sf_fantasy_ratio,technical_or_unknown,0.11087240469550778,0.001624670266952227,-0.884230784279945,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,comedy_ratio,genre_preference,0.07782186020166472,3.4866719787247825e-05,-0.6750969591588528,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,romance_ratio,genre_preference,0.09785655756001717,0.0036192817304392176,0.8007386663438107,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,horror_ratio,genre_preference,0.02655998838178794,0.0011749559909457834,-0.9467253024793146,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,documentary_ratio,genre_preference,0.016247107709830816,4.639085162609574e-05,-0.8505339396537058,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,historical_war_ratio,technical_or_unknown,0.06746281358205833,-0.0003679424706997004,-0.4148522905826277,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,other_ratio,technical_or_unknown,0.02755979294555075,0.00031095763573611766,0.7332229344659847,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_basic,membership_context,0.6015,6.800937739757462e-05,-0.9755714974022089,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_cold_start_3d_fixed,onboarding_activation,0.3805,-0.002014378022801262,0.9762192399519808,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_cold_start_7d_fixed,onboarding_activation,0.6395,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,log_retention_w2_ratio,retention_decay,-0.05672714943437823,0.003065856566218803,0.6944937277177085,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,log_retention_w3_ratio,retention_decay,0.09473000092685413,0.011138366415920607,0.7119978929872945,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
